"","ParkName","UnitCode","Year","Month","RecreationVisits"
"614","Arches NP","ARCH",1990,2,8444
"615","Arches NP","ARCH",1990,3,42372
"616","Arches NP","ARCH",1990,4,71479
"617","Arches NP","ARCH",1990,5,84912
"618","Arches NP","ARCH",1990,6,90154
"619","Arches NP","ARCH",1990,7,84017
"620","Arches NP","ARCH",1990,8,97265
"621","Arches NP","ARCH",1990,9,72310
"622","Arches NP","ARCH",1990,10,40923
"623","Arches NP","ARCH",1990,11,15192
"624","Arches NP","ARCH",1990,12,7211
"625","Arches NP","ARCH",1991,1,6307
"626","Arches NP","ARCH",1991,2,11453
"627","Arches NP","ARCH",1991,3,45466
"628","Arches NP","ARCH",1991,4,60081
"629","Arches NP","ARCH",1991,5,93762
"630","Arches NP","ARCH",1991,6,104120
"631","Arches NP","ARCH",1991,7,103591
"632","Arches NP","ARCH",1991,8,116516
"633","Arches NP","ARCH",1991,9,90407
"634","Arches NP","ARCH",1991,10,51260
"635","Arches NP","ARCH",1991,11,14808
"636","Arches NP","ARCH",1991,12,8111
"637","Arches NP","ARCH",1992,1,8016
"638","Arches NP","ARCH",1992,2,12779
"639","Arches NP","ARCH",1992,3,50228
"640","Arches NP","ARCH",1992,4,82025
"641","Arches NP","ARCH",1992,5,104639
"642","Arches NP","ARCH",1992,6,109882
"643","Arches NP","ARCH",1992,7,119021
"644","Arches NP","ARCH",1992,8,124840
"645","Arches NP","ARCH",1992,9,104561
"646","Arches NP","ARCH",1992,10,58839
"647","Arches NP","ARCH",1992,11,18150
"648","Arches NP","ARCH",1992,12,6851
"649","Arches NP","ARCH",1993,1,6036
"650","Arches NP","ARCH",1993,2,8599
"651","Arches NP","ARCH",1993,3,43551
"652","Arches NP","ARCH",1993,4,74542
"653","Arches NP","ARCH",1993,5,103852
"654","Arches NP","ARCH",1993,6,102396
"655","Arches NP","ARCH",1993,7,116886
"656","Arches NP","ARCH",1993,8,118500
"657","Arches NP","ARCH",1993,9,111614
"658","Arches NP","ARCH",1993,10,60523
"659","Arches NP","ARCH",1993,11,18951
"660","Arches NP","ARCH",1993,12,8228
"661","Arches NP","ARCH",1994,1,9904
"662","Arches NP","ARCH",1994,2,12348
"663","Arches NP","ARCH",1994,3,53504
"664","Arches NP","ARCH",1994,4,74096
"665","Arches NP","ARCH",1994,5,103871
"666","Arches NP","ARCH",1994,6,98464
"667","Arches NP","ARCH",1994,7,109497
"668","Arches NP","ARCH",1994,8,115008
"669","Arches NP","ARCH",1994,9,110027
"670","Arches NP","ARCH",1994,10,61676
"671","Arches NP","ARCH",1994,11,16776
"672","Arches NP","ARCH",1994,12,12007
"673","Arches NP","ARCH",1995,1,11055
"674","Arches NP","ARCH",1995,2,15813
"675","Arches NP","ARCH",1995,3,52952
"676","Arches NP","ARCH",1995,4,76855
"677","Arches NP","ARCH",1995,5,111925
"678","Arches NP","ARCH",1995,6,116972
"679","Arches NP","ARCH",1995,7,136258
"680","Arches NP","ARCH",1995,8,127740
"681","Arches NP","ARCH",1995,9,120634
"682","Arches NP","ARCH",1995,10,66136
"683","Arches NP","ARCH",1995,11,18025
"684","Arches NP","ARCH",1995,12,5009
"685","Arches NP","ARCH",1996,1,8183
"686","Arches NP","ARCH",1996,2,14300
"687","Arches NP","ARCH",1996,3,58978
"688","Arches NP","ARCH",1996,4,79685
"689","Arches NP","ARCH",1996,5,116552
"690","Arches NP","ARCH",1996,6,111616
"691","Arches NP","ARCH",1996,7,119378
"692","Arches NP","ARCH",1996,8,128102
"693","Arches NP","ARCH",1996,9,121734
"694","Arches NP","ARCH",1996,10,63804
"695","Arches NP","ARCH",1996,11,19972
"696","Arches NP","ARCH",1996,12,13712
"697","Arches NP","ARCH",1997,1,9422
"698","Arches NP","ARCH",1997,2,13493
"699","Arches NP","ARCH",1997,3,64176
"700","Arches NP","ARCH",1997,4,70201
"701","Arches NP","ARCH",1997,5,115568
"702","Arches NP","ARCH",1997,6,114213
"703","Arches NP","ARCH",1997,7,122626
"704","Arches NP","ARCH",1997,8,131104
"705","Arches NP","ARCH",1997,9,119450
"706","Arches NP","ARCH",1997,10,66854
"707","Arches NP","ARCH",1997,11,19933
"708","Arches NP","ARCH",1997,12,11485
"709","Arches NP","ARCH",1998,1,10450
"710","Arches NP","ARCH",1998,2,12337
"711","Arches NP","ARCH",1998,3,52467
"712","Arches NP","ARCH",1998,4,75236
"713","Arches NP","ARCH",1998,5,119525
"714","Arches NP","ARCH",1998,6,116384
"715","Arches NP","ARCH",1998,7,113040
"716","Arches NP","ARCH",1998,8,120361
"717","Arches NP","ARCH",1998,9,116137
"718","Arches NP","ARCH",1998,10,68808
"719","Arches NP","ARCH",1998,11,21875
"720","Arches NP","ARCH",1998,12,10541
"721","Arches NP","ARCH",1999,1,11967
"722","Arches NP","ARCH",1999,2,15378
"723","Arches NP","ARCH",1999,3,62198
"724","Arches NP","ARCH",1999,4,69196
"725","Arches NP","ARCH",1999,5,120213
"726","Arches NP","ARCH",1999,6,118326
"727","Arches NP","ARCH",1999,7,118042
"728","Arches NP","ARCH",1999,8,124130
"729","Arches NP","ARCH",1999,9,119657
"730","Arches NP","ARCH",1999,10,71604
"731","Arches NP","ARCH",1999,11,25888
"732","Arches NP","ARCH",1999,12,13381
"733","Arches NP","ARCH",2000,1,11505
"734","Arches NP","ARCH",2000,2,14435
"735","Arches NP","ARCH",2000,3,52392
"736","Arches NP","ARCH",2000,4,77012
"737","Arches NP","ARCH",2000,5,107856
"738","Arches NP","ARCH",2000,6,106198
"739","Arches NP","ARCH",2000,7,110434
"740","Arches NP","ARCH",2000,8,104487
"741","Arches NP","ARCH",2000,9,104706
"742","Arches NP","ARCH",2000,10,65675
"743","Arches NP","ARCH",2000,11,19787
"744","Arches NP","ARCH",2000,12,11942
"745","Arches NP","ARCH",2001,1,10566
"746","Arches NP","ARCH",2001,2,12868
"747","Arches NP","ARCH",2001,3,55082
"748","Arches NP","ARCH",2001,4,73213
"749","Arches NP","ARCH",2001,5,112865
"750","Arches NP","ARCH",2001,6,99452
"751","Arches NP","ARCH",2001,7,100281
"752","Arches NP","ARCH",2001,8,97985
"753","Arches NP","ARCH",2001,9,94814
"754","Arches NP","ARCH",2001,10,60747
"755","Arches NP","ARCH",2001,11,26363
"756","Arches NP","ARCH",2001,12,9790
"757","Arches NP","ARCH",2002,1,9951
"758","Arches NP","ARCH",2002,2,18163
"759","Arches NP","ARCH",2002,3,57348
"760","Arches NP","ARCH",2002,4,76544
"761","Arches NP","ARCH",2002,5,109130
"762","Arches NP","ARCH",2002,6,101051
"763","Arches NP","ARCH",2002,7,96566
"764","Arches NP","ARCH",2002,8,97631
"765","Arches NP","ARCH",2002,9,98581
"766","Arches NP","ARCH",2002,10,67373
"767","Arches NP","ARCH",2002,11,23134
"768","Arches NP","ARCH",2002,12,14200
"769","Arches NP","ARCH",2003,1,13326
"770","Arches NP","ARCH",2003,2,13760
"771","Arches NP","ARCH",2003,3,50242
"772","Arches NP","ARCH",2003,4,70795
"773","Arches NP","ARCH",2003,5,106873
"774","Arches NP","ARCH",2003,6,101997
"775","Arches NP","ARCH",2003,7,95296
"776","Arches NP","ARCH",2003,8,99352
"777","Arches NP","ARCH",2003,9,99639
"778","Arches NP","ARCH",2003,10,72875
"779","Arches NP","ARCH",2003,11,21343
"780","Arches NP","ARCH",2003,12,12283
"781","Arches NP","ARCH",2004,1,11571
"782","Arches NP","ARCH",2004,2,11378
"783","Arches NP","ARCH",2004,3,58919
"784","Arches NP","ARCH",2004,4,79069
"785","Arches NP","ARCH",2004,5,113248
"786","Arches NP","ARCH",2004,6,94638
"787","Arches NP","ARCH",2004,7,93569
"788","Arches NP","ARCH",2004,8,83585
"789","Arches NP","ARCH",2004,9,95276
"790","Arches NP","ARCH",2004,10,58743
"791","Arches NP","ARCH",2004,11,21208
"792","Arches NP","ARCH",2004,12,11927
"793","Arches NP","ARCH",2005,1,9894
"794","Arches NP","ARCH",2005,2,16168
"795","Arches NP","ARCH",2005,3,62843
"796","Arches NP","ARCH",2005,4,71709
"797","Arches NP","ARCH",2005,5,111718
"798","Arches NP","ARCH",2005,6,110517
"799","Arches NP","ARCH",2005,7,106555
"800","Arches NP","ARCH",2005,8,103403
"801","Arches NP","ARCH",2005,9,88218
"802","Arches NP","ARCH",2005,10,63626
"803","Arches NP","ARCH",2005,11,23813
"804","Arches NP","ARCH",2005,12,13206
"805","Arches NP","ARCH",2006,1,12841
"806","Arches NP","ARCH",2006,2,20728
"807","Arches NP","ARCH",2006,3,67550
"808","Arches NP","ARCH",2006,4,84244
"809","Arches NP","ARCH",2006,5,110564
"810","Arches NP","ARCH",2006,6,102061
"811","Arches NP","ARCH",2006,7,101297
"812","Arches NP","ARCH",2006,8,107176
"813","Arches NP","ARCH",2006,9,112335
"814","Arches NP","ARCH",2006,10,72615
"815","Arches NP","ARCH",2006,11,28087
"816","Arches NP","ARCH",2006,12,13551
"817","Arches NP","ARCH",2007,1,10681
"818","Arches NP","ARCH",2007,2,15453
"819","Arches NP","ARCH",2007,3,63618
"820","Arches NP","ARCH",2007,4,90031
"821","Arches NP","ARCH",2007,5,111652
"822","Arches NP","ARCH",2007,6,109027
"823","Arches NP","ARCH",2007,7,112167
"824","Arches NP","ARCH",2007,8,106047
"825","Arches NP","ARCH",2007,9,120301
"826","Arches NP","ARCH",2007,10,77963
"827","Arches NP","ARCH",2007,11,30536
"828","Arches NP","ARCH",2007,12,12705
"829","Arches NP","ARCH",2008,1,9095
"830","Arches NP","ARCH",2008,2,13435
"831","Arches NP","ARCH",2008,3,66408
"832","Arches NP","ARCH",2008,4,83695
"833","Arches NP","ARCH",2008,5,133195
"834","Arches NP","ARCH",2008,6,124451
"835","Arches NP","ARCH",2008,7,121038
"836","Arches NP","ARCH",2008,8,129843
"837","Arches NP","ARCH",2008,9,124268
"838","Arches NP","ARCH",2008,10,80194
"839","Arches NP","ARCH",2008,11,29604
"840","Arches NP","ARCH",2008,12,13569
"841","Arches NP","ARCH",2009,1,11684
"842","Arches NP","ARCH",2009,2,15488
"843","Arches NP","ARCH",2009,3,66898
"844","Arches NP","ARCH",2009,4,91114
"845","Arches NP","ARCH",2009,5,139332
"846","Arches NP","ARCH",2009,6,140161
"847","Arches NP","ARCH",2009,7,133854
"848","Arches NP","ARCH",2009,8,133880
"849","Arches NP","ARCH",2009,9,131913
"850","Arches NP","ARCH",2009,10,86601
"851","Arches NP","ARCH",2009,11,31714
"852","Arches NP","ARCH",2009,12,13673
"853","Arches NP","ARCH",2010,1,8713
"854","Arches NP","ARCH",2010,2,11746
"855","Arches NP","ARCH",2010,3,57623
"856","Arches NP","ARCH",2010,4,93999
"857","Arches NP","ARCH",2010,5,135670
"858","Arches NP","ARCH",2010,6,151209
"859","Arches NP","ARCH",2010,7,145489
"860","Arches NP","ARCH",2010,8,139304
"861","Arches NP","ARCH",2010,9,138442
"862","Arches NP","ARCH",2010,10,89929
"863","Arches NP","ARCH",2010,11,29343
"864","Arches NP","ARCH",2010,12,12938
"865","Arches NP","ARCH",2011,1,10182
"866","Arches NP","ARCH",2011,2,12932
"867","Arches NP","ARCH",2011,3,61950
"868","Arches NP","ARCH",2011,4,96537
"869","Arches NP","ARCH",2011,5,142251
"870","Arches NP","ARCH",2011,6,155481
"871","Arches NP","ARCH",2011,7,147426
"872","Arches NP","ARCH",2011,8,138600
"873","Arches NP","ARCH",2011,9,136246
"874","Arches NP","ARCH",2011,10,92728
"875","Arches NP","ARCH",2011,11,30863
"876","Arches NP","ARCH",2011,12,15562
"877","Arches NP","ARCH",2012,1,14961
"878","Arches NP","ARCH",2012,2,17870
"879","Arches NP","ARCH",2012,3,72273
"880","Arches NP","ARCH",2012,4,103800
"881","Arches NP","ARCH",2012,5,142876
"882","Arches NP","ARCH",2012,6,143482
"883","Arches NP","ARCH",2012,7,145696
"884","Arches NP","ARCH",2012,8,139036
"885","Arches NP","ARCH",2012,9,139801
"886","Arches NP","ARCH",2012,10,96310
"887","Arches NP","ARCH",2012,11,36170
"888","Arches NP","ARCH",2012,12,18302
"889","Arches NP","ARCH",2013,1,11099
"890","Arches NP","ARCH",2013,2,16426
"891","Arches NP","ARCH",2013,3,73935
"892","Arches NP","ARCH",2013,4,108086
"893","Arches NP","ARCH",2013,5,149321
"894","Arches NP","ARCH",2013,6,154505
"895","Arches NP","ARCH",2013,7,156182
"896","Arches NP","ARCH",2013,8,147259
"897","Arches NP","ARCH",2013,9,143755
"898","Arches NP","ARCH",2013,10,57446
"899","Arches NP","ARCH",2013,11,43928
"900","Arches NP","ARCH",2013,12,20924
"901","Arches NP","ARCH",2014,1,17038
"902","Arches NP","ARCH",2014,2,22559
"903","Arches NP","ARCH",2014,3,89841
"904","Arches NP","ARCH",2014,4,122186
"905","Arches NP","ARCH",2014,5,165379
"906","Arches NP","ARCH",2014,6,170286
"907","Arches NP","ARCH",2014,7,169844
"908","Arches NP","ARCH",2014,8,173416
"909","Arches NP","ARCH",2014,9,165222
"910","Arches NP","ARCH",2014,10,115545
"911","Arches NP","ARCH",2014,11,46940
"912","Arches NP","ARCH",2014,12,26511
"913","Arches NP","ARCH",2015,1,20699
"914","Arches NP","ARCH",2015,2,34255
"915","Arches NP","ARCH",2015,3,103649
"916","Arches NP","ARCH",2015,4,138903
"917","Arches NP","ARCH",2015,5,179804
"918","Arches NP","ARCH",2015,6,189073
"919","Arches NP","ARCH",2015,7,195748
"920","Arches NP","ARCH",2015,8,173186
"921","Arches NP","ARCH",2015,9,171711
"922","Arches NP","ARCH",2015,10,115859
"923","Arches NP","ARCH",2015,11,49087
"924","Arches NP","ARCH",2015,12,27273
"925","Arches NP","ARCH",2016,1,20311
"926","Arches NP","ARCH",2016,2,33200
"927","Arches NP","ARCH",2016,3,119122
"928","Arches NP","ARCH",2016,4,151112
"929","Arches NP","ARCH",2016,5,201718
"930","Arches NP","ARCH",2016,6,211706
"931","Arches NP","ARCH",2016,7,210359
"932","Arches NP","ARCH",2016,8,188340
"933","Arches NP","ARCH",2016,9,200906
"934","Arches NP","ARCH",2016,10,146250
"935","Arches NP","ARCH",2016,11,69404
"936","Arches NP","ARCH",2016,12,33290
"937","Arches NP","ARCH",2017,1,21549
"938","Arches NP","ARCH",2017,2,38248
"939","Arches NP","ARCH",2017,3,128508
"940","Arches NP","ARCH",2017,4,155286
"941","Arches NP","ARCH",2017,5,188726
"942","Arches NP","ARCH",2017,6,193060
"943","Arches NP","ARCH",2017,7,192767
"944","Arches NP","ARCH",2017,8,177764
"945","Arches NP","ARCH",2017,9,187603
"946","Arches NP","ARCH",2017,10,138325
"947","Arches NP","ARCH",2017,11,72867
"948","Arches NP","ARCH",2017,12,44325
"949","Arches NP","ARCH",2018,1,31810
"950","Arches NP","ARCH",2018,2,40325
"951","Arches NP","ARCH",2018,3,134951
"952","Arches NP","ARCH",2018,4,167156
"953","Arches NP","ARCH",2018,5,215255
"954","Arches NP","ARCH",2018,6,214443
"955","Arches NP","ARCH",2018,7,205493
"956","Arches NP","ARCH",2018,8,183840
"957","Arches NP","ARCH",2018,9,206254
"958","Arches NP","ARCH",2018,10,147996
"959","Arches NP","ARCH",2018,11,74155
"960","Arches NP","ARCH",2018,12,41879
"961","Badlands NP","BADL",1979,1,16992
"962","Badlands NP","BADL",1979,2,15887
"963","Badlands NP","BADL",1979,3,19375
"964","Badlands NP","BADL",1979,4,26056
"965","Badlands NP","BADL",1979,5,54710
"966","Badlands NP","BADL",1979,6,138423
"967","Badlands NP","BADL",1979,7,208498
"968","Badlands NP","BADL",1979,8,194501
"969","Badlands NP","BADL",1979,9,91880
"970","Badlands NP","BADL",1979,10,52486
"971","Badlands NP","BADL",1979,11,21169
"972","Badlands NP","BADL",1979,12,18023
"973","Badlands NP","BADL",1980,1,18025
"974","Badlands NP","BADL",1980,2,15890
"975","Badlands NP","BADL",1980,3,18203
"976","Badlands NP","BADL",1980,4,26416
"977","Badlands NP","BADL",1980,5,64454
"978","Badlands NP","BADL",1980,6,167212
"979","Badlands NP","BADL",1980,7,240671
"980","Badlands NP","BADL",1980,8,216200
"981","Badlands NP","BADL",1980,9,99345
"982","Badlands NP","BADL",1980,10,46812
"983","Badlands NP","BADL",1980,11,23410
"984","Badlands NP","BADL",1980,12,16014
"985","Badlands NP","BADL",1981,1,16460
"986","Badlands NP","BADL",1981,2,15772
"987","Badlands NP","BADL",1981,3,20524
"988","Badlands NP","BADL",1981,4,34168
"989","Badlands NP","BADL",1981,5,73357
"990","Badlands NP","BADL",1981,6,192909
"991","Badlands NP","BADL",1981,7,299383
"992","Badlands NP","BADL",1981,8,254029
"993","Badlands NP","BADL",1981,9,182838
"994","Badlands NP","BADL",1981,10,52592
"995","Badlands NP","BADL",1981,11,20636
"996","Badlands NP","BADL",1981,12,13284
"997","Badlands NP","BADL",1982,1,12264
"998","Badlands NP","BADL",1982,2,15202
"999","Badlands NP","BADL",1982,3,17899
"1000","Badlands NP","BADL",1982,4,26518
"1001","Badlands NP","BADL",1982,5,69073
"1002","Badlands NP","BADL",1982,6,188644
"1003","Badlands NP","BADL",1982,7,270076
"1004","Badlands NP","BADL",1982,8,242958
"1005","Badlands NP","BADL",1982,9,110020
"1006","Badlands NP","BADL",1982,10,45298
"1007","Badlands NP","BADL",1982,11,19208
"1008","Badlands NP","BADL",1982,12,13324
"1009","Badlands NP","BADL",1983,1,13843
"1010","Badlands NP","BADL",1983,2,17445
"1011","Badlands NP","BADL",1983,3,18776
"1012","Badlands NP","BADL",1983,4,25203
"1013","Badlands NP","BADL",1983,5,65184
"1014","Badlands NP","BADL",1983,6,186972
"1015","Badlands NP","BADL",1983,7,268962
"1016","Badlands NP","BADL",1983,8,223451
"1017","Badlands NP","BADL",1983,9,122929
"1018","Badlands NP","BADL",1983,10,48777
"1019","Badlands NP","BADL",1983,11,22014
"1020","Badlands NP","BADL",1983,12,13425
"1021","Badlands NP","BADL",1984,1,13148
"1022","Badlands NP","BADL",1984,2,15927
"1023","Badlands NP","BADL",1984,3,16203
"1024","Badlands NP","BADL",1984,4,24789
"1025","Badlands NP","BADL",1984,5,75496
"1026","Badlands NP","BADL",1984,6,202728
"1027","Badlands NP","BADL",1984,7,298925
"1028","Badlands NP","BADL",1984,8,238997
"1029","Badlands NP","BADL",1984,9,139742
"1030","Badlands NP","BADL",1984,10,51005
"1031","Badlands NP","BADL",1984,11,22026
"1032","Badlands NP","BADL",1984,12,14689
"1033","Badlands NP","BADL",1985,1,13252
"1034","Badlands NP","BADL",1985,2,18072
"1035","Badlands NP","BADL",1985,3,16644
"1036","Badlands NP","BADL",1985,4,33185
"1037","Badlands NP","BADL",1985,5,77782
"1038","Badlands NP","BADL",1985,6,188172
"1039","Badlands NP","BADL",1985,7,199978
"1040","Badlands NP","BADL",1985,8,222573
"1041","Badlands NP","BADL",1985,9,104192
"1042","Badlands NP","BADL",1985,10,50506
"1043","Badlands NP","BADL",1985,11,13811
"1044","Badlands NP","BADL",1985,12,12075
"1045","Badlands NP","BADL",1986,1,13173
"1046","Badlands NP","BADL",1986,2,12457
"1047","Badlands NP","BADL",1986,3,18332
"1048","Badlands NP","BADL",1986,4,28062
"1049","Badlands NP","BADL",1986,5,81991
"1050","Badlands NP","BADL",1986,6,168772
"1051","Badlands NP","BADL",1986,7,262462
"1052","Badlands NP","BADL",1986,8,249847
"1053","Badlands NP","BADL",1986,9,115800
"1054","Badlands NP","BADL",1986,10,41512
"1055","Badlands NP","BADL",1986,11,17110
"1056","Badlands NP","BADL",1986,12,16112
"1057","Badlands NP","BADL",1987,1,14852
"1058","Badlands NP","BADL",1987,2,15034
"1059","Badlands NP","BADL",1987,3,16654
"1060","Badlands NP","BADL",1987,4,33749
"1061","Badlands NP","BADL",1987,5,90443
"1062","Badlands NP","BADL",1987,6,205798
"1063","Badlands NP","BADL",1987,7,282231
"1064","Badlands NP","BADL",1987,8,294355
"1065","Badlands NP","BADL",1987,9,127609
"1066","Badlands NP","BADL",1987,10,52398
"1067","Badlands NP","BADL",1987,11,24631
"1068","Badlands NP","BADL",1987,12,16644
"1069","Badlands NP","BADL",1988,1,13580
"1070","Badlands NP","BADL",1988,2,15719
"1071","Badlands NP","BADL",1988,3,20982
"1072","Badlands NP","BADL",1988,4,35432
"1073","Badlands NP","BADL",1988,5,97143
"1074","Badlands NP","BADL",1988,6,212076
"1075","Badlands NP","BADL",1988,7,281371
"1076","Badlands NP","BADL",1988,8,209496
"1077","Badlands NP","BADL",1988,9,126459
"1078","Badlands NP","BADL",1988,10,54669
"1079","Badlands NP","BADL",1988,11,27792
"1080","Badlands NP","BADL",1988,12,15321
"1081","Badlands NP","BADL",1989,1,15639
"1082","Badlands NP","BADL",1989,2,15150
"1083","Badlands NP","BADL",1989,3,23466
"1084","Badlands NP","BADL",1989,4,32748
"1085","Badlands NP","BADL",1989,5,89411
"1086","Badlands NP","BADL",1989,6,229324
"1087","Badlands NP","BADL",1989,7,305833
"1088","Badlands NP","BADL",1989,8,284663
"1089","Badlands NP","BADL",1989,9,140774
"1090","Badlands NP","BADL",1989,10,60704
"1091","Badlands NP","BADL",1989,11,23860
"1092","Badlands NP","BADL",1989,12,16384
"1093","Badlands NP","BADL",1990,1,17072
"1094","Badlands NP","BADL",1990,2,16510
"1095","Badlands NP","BADL",1990,3,25857
"1096","Badlands NP","BADL",1990,4,38693
"1097","Badlands NP","BADL",1990,5,95403
"1098","Badlands NP","BADL",1990,6,241925
"1099","Badlands NP","BADL",1990,7,337849
"1100","Badlands NP","BADL",1990,8,304124
"1101","Badlands NP","BADL",1990,9,135424
"1102","Badlands NP","BADL",1990,10,66670
"1103","Badlands NP","BADL",1990,11,26415
"1104","Badlands NP","BADL",1990,12,20533
"1105","Badlands NP","BADL",1991,1,16997
"1106","Badlands NP","BADL",1991,2,18277
"1107","Badlands NP","BADL",1991,3,26613
"1108","Badlands NP","BADL",1991,4,96014
"1109","Badlands NP","BADL",1991,5,115677
"1110","Badlands NP","BADL",1991,6,255869
"1111","Badlands NP","BADL",1991,7,363803
"1112","Badlands NP","BADL",1991,8,333715
"1113","Badlands NP","BADL",1991,9,180250
"1114","Badlands NP","BADL",1991,10,70108
"1115","Badlands NP","BADL",1991,11,22154
"1116","Badlands NP","BADL",1991,12,18919
"1117","Badlands NP","BADL",1992,1,8513
"1118","Badlands NP","BADL",1992,2,8148
"1119","Badlands NP","BADL",1992,3,19494
"1120","Badlands NP","BADL",1992,4,27163
"1121","Badlands NP","BADL",1992,5,78904
"1122","Badlands NP","BADL",1992,6,214252
"1123","Badlands NP","BADL",1992,7,271982
"1124","Badlands NP","BADL",1992,8,349509
"1125","Badlands NP","BADL",1992,9,142107
"1126","Badlands NP","BADL",1992,10,60738
"1127","Badlands NP","BADL",1992,11,14227
"1128","Badlands NP","BADL",1992,12,10260
"1129","Badlands NP","BADL",1993,1,9886
"1130","Badlands NP","BADL",1993,2,9566
"1131","Badlands NP","BADL",1993,3,17086
"1132","Badlands NP","BADL",1993,4,26717
"1133","Badlands NP","BADL",1993,5,70690
"1134","Badlands NP","BADL",1993,6,192956
"1135","Badlands NP","BADL",1993,7,311931
"1136","Badlands NP","BADL",1993,8,351234
"1137","Badlands NP","BADL",1993,9,120981
"1138","Badlands NP","BADL",1993,10,40869
"1139","Badlands NP","BADL",1993,11,15791
"1140","Badlands NP","BADL",1993,12,11751
"1141","Badlands NP","BADL",1994,1,8995
"1142","Badlands NP","BADL",1994,2,8662
"1143","Badlands NP","BADL",1994,3,19434
"1144","Badlands NP","BADL",1994,4,21843
"1145","Badlands NP","BADL",1994,5,76263
"1146","Badlands NP","BADL",1994,6,185125
"1147","Badlands NP","BADL",1994,7,289085
"1148","Badlands NP","BADL",1994,8,341930
"1149","Badlands NP","BADL",1994,9,111980
"1150","Badlands NP","BADL",1994,10,36357
"1151","Badlands NP","BADL",1994,11,19076
"1152","Badlands NP","BADL",1994,12,11709
"1153","Badlands NP","BADL",1995,1,9689
"1154","Badlands NP","BADL",1995,2,11367
