"","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke","stdsmoke","Season","CatColS","CatColM"
"13570","HOSP","1986","11","Hot Springs NP",57618,4.88785734109598e-10,-0.35191252580523,"Fall","HOSPFall","HOSP11"
"13571","HOSP","1986","12","Hot Springs NP",51963,3.98795829692489e-10,-0.38757332238448,"Winter","HOSPWinter","HOSP12"
"13572","HOSP","1987","01","Hot Springs NP",48055,3.49479833960942e-10,-0.407116044462885,"Winter","HOSPWinter","HOSP01"
"13573","HOSP","1987","02","Hot Springs NP",52820,4.34629304768563e-10,-0.373373393251401,"Winter","HOSPWinter","HOSP02"
"13574","HOSP","1987","03","Hot Springs NP",65305,9.97747329201104e-10,-0.150223502722348,"Spring","HOSPSpring","HOSP03"
"13575","HOSP","1987","04","Hot Springs NP",94191,1.47204748390806e-09,0.0377300398896584,"Spring","HOSPSpring","HOSP04"
"13576","HOSP","1987","05","Hot Springs NP",106601,9.24726295536971e-10,-0.179159951142534,"Spring","HOSPSpring","HOSP05"
"13577","HOSP","1987","06","Hot Springs NP",125242,8.95318486016095e-10,-0.19081354628699,"Summer","HOSPSummer","HOSP06"
"13578","HOSP","1987","07","Hot Springs NP",138104,8.74478822687763e-10,-0.199071794804369,"Summer","HOSPSummer","HOSP07"
"13579","HOSP","1987","08","Hot Springs NP",134494,1.68552138912759e-09,0.122324523663378,"Summer","HOSPSummer","HOSP08"
"13580","HOSP","1987","09","Hot Springs NP",104152,4.85547990702884e-10,-0.353195564272161,"Fall","HOSPFall","HOSP09"
"13581","HOSP","1987","10","Hot Springs NP",115411,9.76503877758716e-10,-0.158641762586441,"Fall","HOSPFall","HOSP10"
"13582","HOSP","1987","11","Hot Springs NP",64261,7.04089675451769e-10,-0.266592843507022,"Fall","HOSPFall","HOSP11"
"13583","HOSP","1987","12","Hot Springs NP",52606,6.43180786408237e-10,-0.290729545463964,"Winter","HOSPWinter","HOSP12"
"13584","HOSP","1988","01","Hot Springs NP",39799,6.63883670259935e-10,-0.282525499305439,"Winter","HOSPWinter","HOSP01"
"13585","HOSP","1988","02","Hot Springs NP",59037,8.47530601255642e-10,-0.209750715388718,"Winter","HOSPWinter","HOSP02"
"13586","HOSP","1988","03","Hot Springs NP",89499,9.12250719409258e-10,-0.184103716616906,"Spring","HOSPSpring","HOSP03"
"13587","HOSP","1988","04","Hot Springs NP",105461,1.39385092357003e-09,0.00674265692182681,"Spring","HOSPSpring","HOSP04"
"13588","HOSP","1988","05","Hot Springs NP",115945,1.57117263643869e-09,0.0770109117072069,"Spring","HOSPSpring","HOSP05"
"13589","HOSP","1988","06","Hot Springs NP",165926,7.99108335058918e-10,-0.228939252329174,"Summer","HOSPSummer","HOSP06"
"13590","HOSP","1988","07","Hot Springs NP",158603,7.86127718477303e-10,-0.234083174972057,"Summer","HOSPSummer","HOSP07"
"13591","HOSP","1988","08","Hot Springs NP",123070,5.04360497810552e-10,-0.345740628149519,"Summer","HOSPSummer","HOSP08"
"13592","HOSP","1988","09","Hot Springs NP",98446,4.49970893878771e-10,-0.36729390797781,"Fall","HOSPFall","HOSP09"
"13593","HOSP","1988","10","Hot Springs NP",102192,6.24967189111203e-10,-0.297947126289514,"Fall","HOSPFall","HOSP10"
"13594","HOSP","1988","11","Hot Springs NP",65545,7.48635542446863e-10,-0.248940406695939,"Fall","HOSPFall","HOSP11"
"13595","HOSP","1988","12","Hot Springs NP",62249,7.00573266065874e-10,-0.267986310481034,"Winter","HOSPWinter","HOSP12"
"13596","HOSP","1989","01","Hot Springs NP",57547,6.40756336878212e-10,-0.291690295473278,"Winter","HOSPWinter","HOSP01"
"13597","HOSP","1989","02","Hot Springs NP",43162,6.17572715189141e-10,-0.300877397319638,"Winter","HOSPWinter","HOSP02"
"13598","HOSP","1989","03","Hot Springs NP",96307,7.90522314275677e-10,-0.232341704216766,"Spring","HOSPSpring","HOSP03"
"13599","HOSP","1989","04","Hot Springs NP",94045,1.68177494153099e-09,0.120839898176747,"Spring","HOSPSpring","HOSP04"
"13600","HOSP","1989","05","Hot Springs NP",119082,3.1608988759757e-09,0.706980511208713,"Spring","HOSPSpring","HOSP05"
"13601","HOSP","1989","06","Hot Springs NP",165568,2.42690467722184e-09,0.416116575063289,"Summer","HOSPSummer","HOSP06"
"13602","HOSP","1989","07","Hot Springs NP",167674,6.97391144832693e-10,-0.26924730724197,"Summer","HOSPSummer","HOSP07"
"13603","HOSP","1989","08","Hot Springs NP",155928,7.192125783817e-10,-0.260600007215382,"Summer","HOSPSummer","HOSP08"
"13604","HOSP","1989","09","Hot Springs NP",115774,4.5809947502029e-10,-0.364072739223058,"Fall","HOSPFall","HOSP09"
"13605","HOSP","1989","10","Hot Springs NP",131023,7.68389352145959e-10,-0.241112455395096,"Fall","HOSPFall","HOSP10"
"13606","HOSP","1989","11","Hot Springs NP",83831,9.16665354733226e-10,-0.182354304688098,"Fall","HOSPFall","HOSP11"
"13607","HOSP","1989","12","Hot Springs NP",42830,5.56474921697969e-10,-0.325088957485663,"Winter","HOSPWinter","HOSP12"
"13608","HOSP","1990","01","Hot Springs NP",52919,4.94849938803554e-10,-0.349509429909009,"Winter","HOSPWinter","HOSP01"
"13609","HOSP","1990","02","Hot Springs NP",53861,7.82502784790751e-10,-0.235519647470242,"Winter","HOSPWinter","HOSP02"
"13610","HOSP","1990","03","Hot Springs NP",94280,7.4303585506641e-10,-0.251159447747789,"Spring","HOSPSpring","HOSP03"
"13611","HOSP","1990","04","Hot Springs NP",94363,1.17317089376456e-09,-0.0807074376523313,"Spring","HOSPSpring","HOSP04"
"13612","HOSP","1990","05","Hot Springs NP",88952,1.69188751897309e-09,0.124847265107409,"Spring","HOSPSpring","HOSP05"
"13613","HOSP","1990","06","Hot Springs NP",142212,1.01440789102014e-09,-0.143621329847812,"Summer","HOSPSummer","HOSP06"
"13614","HOSP","1990","07","Hot Springs NP",148947,2.7882898212539e-09,0.559324662587827,"Summer","HOSPSummer","HOSP07"
"13615","HOSP","1990","08","Hot Springs NP",123908,6.72852884520125e-10,-0.278971219219466,"Summer","HOSPSummer","HOSP08"
"13616","HOSP","1990","09","Hot Springs NP",100437,3.8682293479475e-10,-0.39231788759075,"Fall","HOSPFall","HOSP09"
"13617","HOSP","1990","10","Hot Springs NP",111539,6.64286792240176e-10,-0.282365751931251,"Fall","HOSPFall","HOSP10"
"13618","HOSP","1990","11","Hot Springs NP",74872,6.27439766809346e-10,-0.296967326262843,"Fall","HOSPFall","HOSP11"
"13619","HOSP","1990","12","Hot Springs NP",36885,5.30697041867256e-10,-0.335304100337984,"Winter","HOSPWinter","HOSP12"
"13620","HOSP","1991","01","Hot Springs NP",50729,3.6997963026586e-10,-0.398992476928495,"Winter","HOSPWinter","HOSP01"
"13621","HOSP","1991","02","Hot Springs NP",89035,4.44161929458176e-10,-0.369595847401958,"Winter","HOSPWinter","HOSP02"
"13622","HOSP","1991","03","Hot Springs NP",100950,1.23478183233772e-09,-0.0562925746451829,"Spring","HOSPSpring","HOSP03"
"13623","HOSP","1991","04","Hot Springs NP",88371,1.51407419934912e-09,0.0543841985971847,"Spring","HOSPSpring","HOSP04"
"13624","HOSP","1991","05","Hot Springs NP",111617,1.25706578479878e-09,-0.0474619896940913,"Spring","HOSPSpring","HOSP05"
"13625","HOSP","1991","06","Hot Springs NP",128351,1.23478383073916e-09,-0.0562917827276,"Summer","HOSPSummer","HOSP06"
"13626","HOSP","1991","07","Hot Springs NP",165122,7.5625972151272e-10,-0.24591910913946,"Summer","HOSPSummer","HOSP07"
"13627","HOSP","1991","08","Hot Springs NP",146913,3.84109494211415e-10,-0.393393157681311,"Summer","HOSPSummer","HOSP08"
"13628","HOSP","1991","09","Hot Springs NP",97095,3.34311772709484e-10,-0.413126775892077,"Fall","HOSPFall","HOSP09"
"13629","HOSP","1991","10","Hot Springs NP",114092,3.74513003942312e-10,-0.397196000897914,"Fall","HOSPFall","HOSP10"
"13630","HOSP","1991","11","Hot Springs NP",58967,4.80569140037801e-10,-0.355168560931242,"Fall","HOSPFall","HOSP11"
"13631","HOSP","1991","12","Hot Springs NP",52687,6.03824323874846e-10,-0.306325570297469,"Winter","HOSPWinter","HOSP12"
"13632","HOSP","1992","01","Hot Springs NP",68095,2.95516111581406e-10,-0.428500546856799,"Winter","HOSPWinter","HOSP01"
"13633","HOSP","1992","02","Hot Springs NP",74988,2.42651232440494e-10,-0.449449604569903,"Winter","HOSPWinter","HOSP02"
"13634","HOSP","1992","03","Hot Springs NP",131138,6.29987284561651e-10,-0.295957785331477,"Spring","HOSPSpring","HOSP03"
"13635","HOSP","1992","04","Hot Springs NP",92913,7.52601869713487e-10,-0.247368648277726,"Spring","HOSPSpring","HOSP04"
"13636","HOSP","1992","05","Hot Springs NP",126594,6.72954358904576e-10,-0.278931007404536,"Spring","HOSPSpring","HOSP05"
"13637","HOSP","1992","06","Hot Springs NP",118207,5.6115295743453e-10,-0.323235166420182,"Summer","HOSPSummer","HOSP06"
"13638","HOSP","1992","07","Hot Springs NP",215009,8.68052241198569e-10,-0.201618513752928,"Summer","HOSPSummer","HOSP07"
"13639","HOSP","1992","08","Hot Springs NP",181303,2.7102184385619e-10,-0.438207025648664,"Summer","HOSPSummer","HOSP08"
"13640","HOSP","1992","09","Hot Springs NP",159107,3.08506664659092e-10,-0.423352708621433,"Fall","HOSPFall","HOSP09"
"13641","HOSP","1992","10","Hot Springs NP",172985,5.63501356687368e-10,-0.322304553274355,"Fall","HOSPFall","HOSP10"
"13642","HOSP","1992","11","Hot Springs NP",91440,6.18181839051601e-10,-0.300636016441511,"Fall","HOSPFall","HOSP11"
"13643","HOSP","1992","12","Hot Springs NP",72234,5.22833276672685e-10,-0.338420318015589,"Winter","HOSPWinter","HOSP12"
"13644","HOSP","1993","01","Hot Springs NP",57885,3.15772130665692e-10,-0.420473582268394,"Winter","HOSPWinter","HOSP01"
"13645","HOSP","1993","02","Hot Springs NP",70265,3.18804788124183e-10,-0.419271814343177,"Winter","HOSPWinter","HOSP02"
"13646","HOSP","1993","03","Hot Springs NP",106175,6.7173183682101e-10,-0.279415462984505,"Spring","HOSPSpring","HOSP03"
"13647","HOSP","1993","04","Hot Springs NP",120041,1.05149056128795e-09,-0.128926375234833,"Spring","HOSPSpring","HOSP04"
"13648","HOSP","1993","05","Hot Springs NP",165966,9.58372714521261e-10,-0.1658266988095,"Spring","HOSPSpring","HOSP05"
"13649","HOSP","1993","06","Hot Springs NP",168647,6.48726072860484e-10,-0.288532084166187,"Summer","HOSPSummer","HOSP06"
"13650","HOSP","1993","07","Hot Springs NP",184807,5.75661240898029e-10,-0.317485888780016,"Summer","HOSPSummer","HOSP07"
"13651","HOSP","1993","08","Hot Springs NP",165061,4.29424301673365e-10,-0.375436019582215,"Summer","HOSPSummer","HOSP08"
"13652","HOSP","1993","09","Hot Springs NP",147066,4.8332199353851e-10,-0.354077672466174,"Fall","HOSPFall","HOSP09"
"13653","HOSP","1993","10","Hot Springs NP",136174,6.05899108663266e-10,-0.305503361869349,"Fall","HOSPFall","HOSP10"
"13654","HOSP","1993","11","Hot Springs NP",77651,8.27128587843617e-10,-0.217835533955933,"Fall","HOSPFall","HOSP11"
"13655","HOSP","1993","12","Hot Springs NP",77561,5.72248137764575e-10,-0.318838418014651,"Winter","HOSPWinter","HOSP12"
"13656","HOSP","1994","01","Hot Springs NP",53256,3.1965316504845e-10,-0.418935623332477,"Winter","HOSPWinter","HOSP01"
"13657","HOSP","1994","02","Hot Springs NP",66907,7.22429061017493e-10,-0.2593253938716,"Winter","HOSPWinter","HOSP02"
"13658","HOSP","1994","03","Hot Springs NP",126491,9.67457225442558e-10,-0.162226729478665,"Spring","HOSPSpring","HOSP03"
"13659","HOSP","1994","04","Hot Springs NP",108352,1.10964293309479e-09,-0.105882013591858,"Spring","HOSPSpring","HOSP04"
"13660","HOSP","1994","05","Hot Springs NP",150654,1.16853138276696e-09,-0.0825459623066719,"Spring","HOSPSpring","HOSP05"
"13661","HOSP","1994","06","Hot Springs NP",174622,9.76532077423542e-10,-0.158630587749469,"Summer","HOSPSummer","HOSP06"
"13662","HOSP","1994","07","Hot Springs NP",287369,1.04018083035839e-09,-0.133408144791735,"Summer","HOSPSummer","HOSP07"
"13663","HOSP","1994","08","Hot Springs NP",168351,5.08069253335464e-10,-0.344270939108368,"Summer","HOSPSummer","HOSP08"
"13664","HOSP","1994","09","Hot Springs NP",148289,6.78437195311687e-10,-0.276758293531155,"Fall","HOSPFall","HOSP09"
"13665","HOSP","1994","10","Hot Springs NP",129591,5.01304942002179e-10,-0.346951470130347,"Fall","HOSPFall","HOSP10"
"13666","HOSP","1994","11","Hot Springs NP",103698,6.38130825958427e-10,-0.29273072119029,"Fall","HOSPFall","HOSP11"
"13667","HOSP","1994","12","Hot Springs NP",101267,3.97669619456309e-10,-0.388019611936602,"Winter","HOSPWinter","HOSP12"
"13668","HOSP","1995","01","Hot Springs NP",68975,3.96343957653755e-10,-0.388544939262817,"Winter","HOSPWinter","HOSP01"
"13669","HOSP","1995","02","Hot Springs NP",89003,3.4954694694278e-10,-0.407089438231946,"Winter","HOSPWinter","HOSP02"
"13670","HOSP","1995","03","Hot Springs NP",117920,5.37375699494191e-10,-0.33265751178342,"Spring","HOSPSpring","HOSP03"
"13671","HOSP","1995","04","Hot Springs NP",129914,1.47156209440169e-09,0.0375376479129788,"Spring","HOSPSpring","HOSP04"
"13672","HOSP","1995","05","Hot Springs NP",152173,1.22183685391519e-09,-0.0614223087647453,"Spring","HOSPSpring","HOSP05"
"13673","HOSP","1995","06","Hot Springs NP",188007,1.22892795939578e-09,-0.0586122772206153,"Summer","HOSPSummer","HOSP06"
"13674","HOSP","1995","07","Hot Springs NP",250062,1.07337960741916e-09,-0.120252281996764,"Summer","HOSPSummer","HOSP07"
"13675","HOSP","1995","08","Hot Springs NP",153338,7.17030934627161e-10,-0.261464539238646,"Summer","HOSPSummer","HOSP08"
"13676","HOSP","1995","09","Hot Springs NP",152011,7.52487350208497e-10,-0.24741402955464,"Fall","HOSPFall","HOSP09"
"13677","HOSP","1995","10","Hot Springs NP",152345,8.49925130275153e-10,-0.208801822145404,"Fall","HOSPFall","HOSP10"
"13678","HOSP","1995","11","Hot Springs NP",98745,7.33645699746432e-10,-0.254880514475333,"Fall","HOSPFall","HOSP11"
"13679","HOSP","1995","12","Hot Springs NP",64584,4.46547715471368e-10,-0.368650418798059,"Winter","HOSPWinter","HOSP12"
"13680","HOSP","1996","01","Hot Springs NP",53039,5.37911659659329e-10,-0.332445123887829,"Winter","HOSPWinter","HOSP01"
"13681","HOSP","1996","02","Hot Springs NP",76328,6.82521317241225e-10,-0.275139855971104,"Winter","HOSPWinter","HOSP02"
"13682","HOSP","1996","03","Hot Springs NP",119950,1.04396458144862e-09,-0.131908736843596,"Spring","HOSPSpring","HOSP03"
"13683","HOSP","1996","04","Hot Springs NP",116771,1.48627166129955e-09,0.0433666892516839,"Spring","HOSPSpring","HOSP04"
"13684","HOSP","1996","05","Hot Springs NP",157295,1.93133153914005e-09,0.219733069805168,"Spring","HOSPSpring","HOSP05"
"13685","HOSP","1996","06","Hot Springs NP",178776,1.26663002308902e-09,-0.043671872153056,"Summer","HOSPSummer","HOSP06"
"13686","HOSP","1996","07","Hot Springs NP",203984,1.13258158407348e-09,-0.0967919876422587,"Summer","HOSPSummer","HOSP07"
"13687","HOSP","1996","08","Hot Springs NP",175981,1.15909526421376e-09,-0.0862852651362832,"Summer","HOSPSummer","HOSP08"
"13688","HOSP","1996","09","Hot Springs NP",144326,1.03733432954556e-09,-0.134536143394539,"Fall","HOSPFall","HOSP09"
"13689","HOSP","1996","10","Hot Springs NP",147982,8.44396497168276e-10,-0.210992684130009,"Fall","HOSPFall","HOSP10"
"13690","HOSP","1996","11","Hot Springs NP",84604,6.20303308718206e-10,-0.29979532993651,"Fall","HOSPFall","HOSP11"
"13691","HOSP","1996","12","Hot Springs NP",79069,4.989502144781e-10,-0.34788459101518,"Winter","HOSPWinter","HOSP12"
"13692","HOSP","1997","01","Hot Springs NP",59522,5.3530535559787e-10,-0.333477938396983,"Winter","HOSPWinter","HOSP01"
"13693","HOSP","1997","02","Hot Springs NP",74464,3.99455163391238e-10,-0.387312044577139,"Winter","HOSPWinter","HOSP02"
"13694","HOSP","1997","03","Hot Springs NP",125423,8.97468044325223e-10,-0.189961728940438,"Spring","HOSPSpring","HOSP03"
"13695","HOSP","1997","04","Hot Springs NP",102217,1.59077440109456e-09,0.084778611278787,"Spring","HOSPSpring","HOSP04"
"13696","HOSP","1997","05","Hot Springs NP",168191,1.41059608438354e-09,0.0133783543072757,"Spring","HOSPSpring","HOSP05"
"13697","HOSP","1997","06","Hot Springs NP",168423,2.78288081467792e-09,0.557181293660351,"Summer","HOSPSummer","HOSP06"
"13698","HOSP","1997","07","Hot Springs NP",192546,1.30311406110195e-09,-0.0292141408509062,"Summer","HOSPSummer","HOSP07"
"13699","HOSP","1997","08","Hot Springs NP",156203,5.85719639456528e-10,-0.313499991614873,"Summer","HOSPSummer","HOSP08"
"13700","HOSP","1997","09","Hot Springs NP",134496,7.25594639927607e-10,-0.258070974426125,"Fall","HOSPFall","HOSP09"
"13701","HOSP","1997","10","Hot Springs NP",160887,6.90540735703848e-10,-0.27196195671305,"Fall","HOSPFall","HOSP10"
"13702","HOSP","1997","11","Hot Springs NP",92157,4.97916097241813e-10,-0.348294386365461,"Fall","HOSPFall","HOSP11"
"13703","HOSP","1997","12","Hot Springs NP",75067,3.81210812916422e-10,-0.394541834132057,"Winter","HOSPWinter","HOSP12"
"13704","HOSP","1998","01","Hot Springs NP",85719,2.40502784354391e-10,-0.450300981962243,"Winter","HOSPWinter","HOSP01"
"13705","HOSP","1998","02","Hot Springs NP",72144,3.37973149466819e-10,-0.411675861896901,"Winter","HOSPWinter","HOSP02"
"13706","HOSP","1998","03","Hot Springs NP",130502,7.29008353683724e-10,-0.256718181218964,"Spring","HOSPSpring","HOSP03"
"13707","HOSP","1998","04","Hot Springs NP",126472,1.40461342557074e-09,0.0110075730478864,"Spring","HOSPSpring","HOSP04"
"13708","HOSP","1998","05","Hot Springs NP",141199,1.57311597082099e-09,0.0777810075589755,"Spring","HOSPSpring","HOSP05"
"13709","HOSP","1998","06","Hot Springs NP",154762,1.30538113651824e-09,-0.0283157543510671,"Summer","HOSPSummer","HOSP06"
"13710","HOSP","1998","07","Hot Springs NP",152767,2.9579174665173e-09,0.626543946696825,"Summer","HOSPSummer","HOSP07"
"13711","HOSP","1998","08","Hot Springs NP",140539,1.14703280207351e-09,-0.0910653236485643,"Summer","HOSPSummer","HOSP08"
"13712","HOSP","1998","09","Hot Springs NP",141102,3.02080777059288e-10,-0.425899130600899,"Fall","HOSPFall","HOSP09"
"13713","HOSP","1998","10","Hot Springs NP",155068,4.64805027799997e-10,-0.361415481778866,"Fall","HOSPFall","HOSP10"
"13714","HOSP","1998","11","Hot Springs NP",122820,4.03021976902451e-10,-0.385898603681925,"Fall","HOSPFall","HOSP11"
"13715","HOSP","1998","12","Hot Springs NP",72899,4.05177696949366e-10,-0.385044355588355,"Winter","HOSPWinter","HOSP12"
"13716","HOSP","1999","01","Hot Springs NP",61926,4.7992076979142e-10,-0.355425494190745,"Winter","HOSPWinter","HOSP01"
"13717","HOSP","1999","02","Hot Springs NP",80142,4.21160578634172e-10,-0.378710719765649,"Winter","HOSPWinter","HOSP02"
"13718","HOSP","1999","03","Hot Springs NP",107665,8.90670537323501e-10,-0.192655414593341,"Spring","HOSPSpring","HOSP03"
"13719","HOSP","1999","04","Hot Springs NP",122373,1.15178022674911e-09,-0.0891840354448655,"Spring","HOSPSpring","HOSP04"
"13720","HOSP","1999","05","Hot Springs NP",136324,1.33337996199856e-09,-0.0172205490918189,"Spring","HOSPSpring","HOSP05"
"13721","HOSP","1999","06","Hot Springs NP",166805,7.51783024721675e-10,-0.247693136506401,"Summer","HOSPSummer","HOSP06"
"13722","HOSP","1999","07","Hot Springs NP",144324,6.90479895482099e-10,-0.271986066203839,"Summer","HOSPSummer","HOSP07"
"13723","HOSP","1999","08","Hot Springs NP",130618,4.81986173195281e-10,-0.354607025373423,"Summer","HOSPSummer","HOSP08"
"13724","HOSP","1999","09","Hot Springs NP",136163,5.09466691056559e-10,-0.343717168742382,"Fall","HOSPFall","HOSP09"
"13725","HOSP","1999","10","Hot Springs NP",136225,6.20720808086617e-10,-0.299629863157573,"Fall","HOSPFall","HOSP10"
"13726","HOSP","1999","11","Hot Springs NP",102588,5.58668888928082e-10,-0.324219541970652,"Fall","HOSPFall","HOSP11"
"13727","HOSP","1999","12","Hot Springs NP",59316,6.04689465166786e-10,-0.305982735978175,"Winter","HOSPWinter","HOSP12"
"13728","HOSP","2000","01","Hot Springs NP",56620,5.05306962939045e-10,-0.345365567184235,"Winter","HOSPWinter","HOSP01"
"13729","HOSP","2000","02","Hot Springs NP",70500,5.78319614419343e-10,-0.316432440418344,"Winter","HOSPWinter","HOSP02"
"13730","HOSP","2000","03","Hot Springs NP",97460,1.3145408095383e-09,-0.024686000120117,"Spring","HOSPSpring","HOSP03"
"13731","HOSP","2000","04","Hot Springs NP",143385,2.44462250442723e-09,0.423137716333416,"Spring","HOSPSpring","HOSP04"
"13732","HOSP","2000","05","Hot Springs NP",129822,2.68995892227508e-09,0.520358622004011,"Spring","HOSPSpring","HOSP05"
"13733","HOSP","2000","06","Hot Springs NP",157809,1.96955829423473e-09,0.234881397233072,"Summer","HOSPSummer","HOSP06"
"13734","HOSP","2000","07","Hot Springs NP",178601,2.54857934756103e-09,0.464333268879314,"Summer","HOSPSummer","HOSP07"
"13735","HOSP","2000","08","Hot Springs NP",128914,1.34888922254106e-09,-0.0110745647391654,"Summer","HOSPSummer","HOSP08"
"13736","HOSP","2000","09","Hot Springs NP",111652,9.226875374857e-10,-0.179967861058781,"Fall","HOSPFall","HOSP09"
"13737","HOSP","2000","10","Hot Springs NP",124817,9.0427348942157e-10,-0.187264897614924,"Fall","HOSPFall","HOSP10"
"13738","HOSP","2000","11","Hot Springs NP",93536,8.04332267456687e-10,-0.22686915777562,"Fall","HOSPFall","HOSP11"
"13739","HOSP","2000","12","Hot Springs NP",45040,6.32304320014043e-10,-0.295039622889834,"Winter","HOSPWinter","HOSP12"
"13740","HOSP","2001","01","Hot Springs NP",53106,7.9906647965089e-10,-0.228955860600657,"Winter","HOSPWinter","HOSP01"
"13741","HOSP","2001","02","Hot Springs NP",69789,7.59555529583622e-10,-0.244613061067269,"Winter","HOSPWinter","HOSP02"
"13742","HOSP","2001","03","Hot Springs NP",99412,1.94669613762244e-09,0.225821684128645,"Spring","HOSPSpring","HOSP03"
"13743","HOSP","2001","04","Hot Springs NP",131828,2.67769340034363e-09,0.515498007875608,"Spring","HOSPSpring","HOSP04"
"13744","HOSP","2001","05","Hot Springs NP",134435,2.17014317627218e-09,0.314368276584067,"Spring","HOSPSpring","HOSP05"
"13745","HOSP","2001","06","Hot Springs NP",138813,2.29078644942149e-09,0.362176252937628,"Summer","HOSPSummer","HOSP06"
"13746","HOSP","2001","07","Hot Springs NP",122298,1.63374080930367e-09,0.101805147230911,"Summer","HOSPSummer","HOSP07"
"13747","HOSP","2001","08","Hot Springs NP",131560,1.4666932113272e-09,0.0356082727139662,"Summer","HOSPSummer","HOSP08"
"13748","HOSP","2001","09","Hot Springs NP",116423,1.23049670452957e-09,-0.0579906219197999,"Fall","HOSPFall","HOSP09"
"13749","HOSP","2001","10","Hot Springs NP",117162,9.14198827750567e-10,-0.183331728962027,"Fall","HOSPFall","HOSP10"
"13750","HOSP","2001","11","Hot Springs NP",115500,5.24670917823045e-10,-0.337692083807041,"Fall","HOSPFall","HOSP11"
"13751","HOSP","2001","12","Hot Springs NP",66460,7.39954708617319e-10,-0.252380408675481,"Winter","HOSPWinter","HOSP12"
"13752","HOSP","2002","01","Hot Springs NP",69538,7.21427861893886e-10,-0.259722144579511,"Winter","HOSPWinter","HOSP01"
"13753","HOSP","2002","02","Hot Springs NP",74832,1.09958631089313e-09,-0.109867206830263,"Winter","HOSPWinter","HOSP02"
"13754","HOSP","2002","03","Hot Springs NP",113395,1.41261802255599e-09,0.0141795989172195,"Spring","HOSPSpring","HOSP03"
"13755","HOSP","2002","04","Hot Springs NP",136289,1.84812276593505e-09,0.186759469554201,"Spring","HOSPSpring","HOSP04"
"13756","HOSP","2002","05","Hot Springs NP",141460,2.0213506424227e-09,0.255405437180177,"Spring","HOSPSpring","HOSP05"
"13757","HOSP","2002","06","Hot Springs NP",155026,3.04357761216068e-09,0.660488965846737,"Summer","HOSPSummer","HOSP06"
"13758","HOSP","2002","07","Hot Springs NP",156474,3.47494344410393e-09,0.831428687183328,"Summer","HOSPSummer","HOSP07"
"13759","HOSP","2002","08","Hot Springs NP",144796,2.21466067706899e-09,0.332009472565044,"Summer","HOSPSummer","HOSP08"
"13760","HOSP","2002","09","Hot Springs NP",147114,8.84325723760071e-10,-0.195169708916513,"Fall","HOSPFall","HOSP09"
"13761","HOSP","2002","10","Hot Springs NP",124034,7.83013376359776e-10,-0.235317312528383,"Fall","HOSPFall","HOSP10"
"13762","HOSP","2002","11","Hot Springs NP",110665,7.43885064657945e-10,-0.250822904773719,"Fall","HOSPFall","HOSP11"
"13763","HOSP","2002","12","Hot Springs NP",66604,8.10539191320458e-10,-0.224409483767803,"Winter","HOSPWinter","HOSP12"
"13764","HOSP","2003","01","Hot Springs NP",58698,6.27233431860219e-10,-0.297049091753047,"Winter","HOSPWinter","HOSP01"
"13765","HOSP","2003","02","Hot Springs NP",57610,9.06256958366214e-10,-0.186478897418409,"Winter","HOSPWinter","HOSP02"
"13766","HOSP","2003","03","Hot Springs NP",124353,1.70437541857638e-09,0.12979591407353,"Spring","HOSPSpring","HOSP03"
"13767","HOSP","2003","04","Hot Springs NP",154511,2.64645505509975e-09,0.503119016227267,"Spring","HOSPSpring","HOSP04"
"13768","HOSP","2003","05","Hot Springs NP",110399,2.64763788671019e-09,0.503587743444177,"Spring","HOSPSpring","HOSP05"
"13769","HOSP","2003","06","Hot Springs NP",382375,1.95152782822561e-09,0.227736364856995,"Summer","HOSPSummer","HOSP06"
"13770","HOSP","2003","07","Hot Springs NP",143195,7.20794535169489e-09,2.3107259763495,"Summer","HOSPSummer","HOSP07"
"13771","HOSP","2003","08","Hot Springs NP",123997,2.71851763322672e-09,0.531675652176684,"Summer","HOSPSummer","HOSP08"
"13772","HOSP","2003","09","Hot Springs NP",113631,7.38238969955063e-10,-0.253060313913898,"Fall","HOSPFall","HOSP09"
"13773","HOSP","2003","10","Hot Springs NP",96009,9.87913084671277e-10,-0.154120573132193,"Fall","HOSPFall","HOSP10"
"13774","HOSP","2003","11","Hot Springs NP",114996,7.59170060149472e-10,-0.244765835167204,"Fall","HOSPFall","HOSP11"
"13775","HOSP","2003","12","Hot Springs NP",81537,7.03700875348545e-10,-0.266746915471881,"Winter","HOSPWinter","HOSP12"
"13776","HOSP","2004","01","Hot Springs NP",84444,7.50542294980505e-10,-0.248184807335437,"Winter","HOSPWinter","HOSP01"
"13777","HOSP","2004","02","Hot Springs NP",90441,8.84144035762091e-10,-0.195241707423221,"Winter","HOSPWinter","HOSP02"
"13778","HOSP","2004","03","Hot Springs NP",109638,1.55985202532349e-09,0.0725248305990333,"Spring","HOSPSpring","HOSP03"
"13779","HOSP","2004","04","Hot Springs NP",147807,2.7874560437624e-09,0.558994256975005,"Spring","HOSPSpring","HOSP04"
"13780","HOSP","2004","05","Hot Springs NP",129419,1.89163151809169e-09,0.204000923138632,"Spring","HOSPSpring","HOSP05"
"13781","HOSP","2004","06","Hot Springs NP",152596,4.16477918818714e-09,1.10479370853976,"Summer","HOSPSummer","HOSP06"
