"","UNIT_CODE","County","Year","Month","Monthly_Med"
"756","GRSM","37173",2000,5,49
"757","GRSM","37173",2000,6,44.5
"758","GRSM","37173",2000,7,54
"759","GRSM","37173",2000,8,50
"760","GRSM","37173",2000,9,38.5
"761","GRSM","37173",2000,10,45
"762","GRSM","37173",2000,11,47.5
"763","GRSM","37173",2000,12,56.5
"764","GRSM","37173",2001,1,10
"765","GRSM","37173",2001,2,10.5
"766","GRSM","37173",2001,3,9
"767","GRSM","37173",2001,4,49
"768","GRSM","37173",2001,5,54
"769","GRSM","37173",2001,6,46.5
"770","GRSM","37173",2001,7,48
"771","GRSM","37173",2001,8,45
"772","GRSM","37173",2001,9,40.5
"773","GRSM","37173",2001,10,39
"774","GRSM","37173",2001,11,15.5
"775","GRSM","37173",2001,12,27
"776","GRSM","37173",2002,1,44
"777","GRSM","37173",2002,2,38.5
"778","GRSM","37173",2002,3,42
"779","GRSM","37173",2002,4,47
"780","GRSM","37173",2002,5,46
"781","GRSM","37173",2002,6,53.5
"782","GRSM","37173",2002,7,46.5
"783","GRSM","37173",2002,8,54
"784","GRSM","37173",2002,9,41.5
"785","GRSM","37173",2002,10,30
"786","GRSM","37173",2002,11,37
"787","GRSM","37173",2002,12,45
"788","GRSM","37173",2003,1,32.5
"789","GRSM","37173",2003,2,37
"790","GRSM","37173",2003,3,47
"791","GRSM","37173",2003,4,52.5
"792","GRSM","37173",2003,5,43
"793","GRSM","37173",2003,6,48
"794","GRSM","37173",2003,7,44
"795","GRSM","37173",2003,8,49
"796","GRSM","37173",2003,9,44.5
"797","GRSM","37173",2003,10,39
"798","GRSM","37173",2003,11,39
"799","GRSM","37173",2003,12,29.5
"800","GRSM","37173",2004,1,9
"801","GRSM","37173",2004,2,7
"802","GRSM","37173",2004,3,7
"803","GRSM","37173",2004,4,49.5
"804","GRSM","37173",2004,5,42
"805","GRSM","37173",2004,6,37
"806","GRSM","37173",2004,7,43
"807","GRSM","37173",2004,8,44
"808","GRSM","37173",2004,9,38.5
"809","GRSM","37173",2004,10,37
"810","GRSM","37173",2004,11,4
"811","GRSM","37173",2004,12,6
"812","GRSM","37173",2005,1,55
"813","GRSM","37173",2005,2,35.5
"814","GRSM","37173",2005,3,30
"815","GRSM","37173",2005,4,47.5
"816","GRSM","37173",2005,5,51
"817","GRSM","37173",2005,6,41
"818","GRSM","37173",2005,7,38
"819","GRSM","37173",2005,8,40
"820","GRSM","37173",2005,9,46
"821","GRSM","37173",2005,10,36
"822","GRSM","37173",2005,11,43.5
"823","GRSM","37173",2005,12,48
"824","GRSM","37173",2006,1,38
"825","GRSM","37173",2006,2,35
"826","GRSM","37173",2006,3,48
"827","GRSM","37173",2006,4,56.5
"828","GRSM","37173",2006,5,50
"829","GRSM","37173",2006,6,64
"830","GRSM","37173",2006,7,65
"831","GRSM","37173",2006,8,60
"832","GRSM","37173",2006,9,53.5
"833","GRSM","37173",2006,10,40
"834","GRSM","37173",2006,11,41.5
"835","GRSM","37173",2006,12,49
"836","GRSM","37173",2007,1,37
"837","GRSM","37173",2007,2,35
"838","GRSM","37173",2007,3,60
"839","GRSM","37173",2007,4,49.5
"840","GRSM","37173",2007,5,64
"841","GRSM","37173",2007,6,65
"842","GRSM","37173",2007,7,56
"843","GRSM","37173",2007,8,65
"844","GRSM","37173",2007,9,57
"845","GRSM","37173",2007,10,40
"846","GRSM","37173",2007,11,50.5
"847","GRSM","37173",2007,12,32
"848","GRSM","37173",2008,1,43
"849","GRSM","37173",2008,2,34
"850","GRSM","37173",2008,3,45
"851","GRSM","37173",2008,4,50.5
"852","GRSM","37173",2008,5,51
"853","GRSM","37173",2008,6,58.5
"854","GRSM","37173",2008,7,54
"855","GRSM","37173",2008,8,61
"856","GRSM","37173",2008,9,46
"857","GRSM","37173",2008,10,38
"858","GRSM","37173",2008,11,41.5
"859","GRSM","37173",2008,12,36
"860","GRSM","37173",2009,1,43
"861","GRSM","37173",2009,2,47
"862","GRSM","37173",2009,3,37
"863","GRSM","37173",2009,4,47.5
"864","GRSM","37173",2009,5,35
"865","GRSM","37173",2009,6,46.5
"866","GRSM","37173",2009,7,48
"867","GRSM","37173",2009,8,43
"868","GRSM","37173",2009,9,42.5
"869","GRSM","37173",2009,10,30
"870","GRSM","37173",2009,11,31.5
"871","GRSM","37173",2009,12,33
"872","GRSM","37173",2010,1,36
"873","GRSM","37173",2010,2,33
"874","GRSM","37173",2010,3,30
"875","GRSM","37173",2010,4,55.5
"876","GRSM","37173",2010,5,42
"877","GRSM","37173",2010,6,43
"878","GRSM","37173",2010,7,53
"879","GRSM","37173",2010,8,52
"880","GRSM","37173",2010,9,43.5
"881","GRSM","37173",2010,10,45
"882","GRSM","37173",2010,11,40
"883","GRSM","37173",2010,12,40
"884","GRSM","37173",2011,1,44
"885","GRSM","37173",2011,2,35.5
"886","GRSM","37173",2011,3,38
"887","GRSM","37173",2011,4,50.5
"888","GRSM","37173",2011,5,51
"889","GRSM","37173",2011,6,54.5
"890","GRSM","37173",2011,7,56
"891","GRSM","37173",2011,8,55
"892","GRSM","37173",2011,9,32.5
"893","GRSM","37173",2011,10,40
"894","GRSM","37173",2011,11,37
"895","GRSM","37173",2011,12,48
"896","GRSM","37173",2012,1,40
"897","GRSM","37173",2012,2,41
"898","GRSM","37173",2012,3,31
"899","GRSM","37173",2012,4,47.5
"900","GRSM","37173",2012,5,43
"901","GRSM","37173",2012,6,47
"902","GRSM","37173",2012,7,44
"903","GRSM","37173",2012,8,38
"904","GRSM","37173",2012,9,35
"905","GRSM","37173",2012,10,35
"906","GRSM","37173",2012,11,44
"907","GRSM","37173",2012,12,33
"908","GRSM","37173",2013,1,30
"909","GRSM","37173",2013,2,33
"910","GRSM","37173",2013,3,27
"911","GRSM","37173",2013,4,47.5
"912","GRSM","37173",2013,5,41
"913","GRSM","37173",2013,6,37.5
"914","GRSM","37173",2013,7,32
"915","GRSM","37173",2013,8,38
"916","GRSM","37173",2013,9,32
"917","GRSM","37173",2013,10,34
"918","GRSM","37173",2013,11,49
"919","GRSM","37173",2013,12,45
"920","GRSM","37173",2014,1,52
"921","GRSM","37173",2014,2,46.5
"922","GRSM","37173",2014,3,38.5
"923","GRSM","37173",2014,4,48.5
"924","GRSM","37173",2014,5,44
"925","GRSM","37173",2014,6,37
"926","GRSM","37173",2014,7,36
"927","GRSM","37173",2014,8,34
"928","GRSM","37173",2014,9,29
"929","GRSM","37173",2014,10,31
"930","GRSM","37173",2014,11,38.5
"931","GRSM","37173",2014,12,36
"932","GRSM","37173",2015,1,39
"933","GRSM","37173",2015,2,41
"934","GRSM","37173",2015,3,18
"935","GRSM","37173",2015,4,43.5
"936","GRSM","37173",2015,5,48
"937","GRSM","37173",2015,6,41.5
"938","GRSM","37173",2015,7,38
"939","GRSM","37173",2015,8,35
"940","GRSM","37173",2015,9,36.5
"941","GRSM","37173",2015,10,32
"942","GRSM","37173",2015,11,22.5
"943","GRSM","37173",2015,12,25.5
"944","GRSM","37173",2016,1,25
"945","GRSM","37173",2016,2,20
"946","GRSM","37173",2016,3,27
"947","GRSM","37173",2016,4,49
"948","GRSM","37173",2016,5,48
"949","GRSM","37173",2016,6,45.5
"950","GRSM","37173",2016,7,35
"951","GRSM","37173",2016,8,34
"952","GRSM","37173",2016,9,39.5
"953","GRSM","37173",2016,10,43
"954","GRSM","37173",2016,11,68.5
"955","GRSM","37173",2016,12,33
"956","GRSM","37173",2017,1,38
"957","GRSM","37173",2017,2,40.5
"958","GRSM","37173",2017,3,44
"959","GRSM","37173",2017,4,44
"960","GRSM","37173",2017,5,41
"961","GRSM","37173",2017,6,37
"962","GRSM","37173",2017,7,36
"963","GRSM","37173",2017,8,36
"964","GRSM","37173",2017,9,34
"965","GRSM","37173",2017,10,35
"966","GRSM","37173",2017,11,38
"967","GRSM","37173",2017,12,44
"968","GRSM","37173",2018,1,40
"969","GRSM","37173",2018,2,25
"970","GRSM","37173",2018,3,44
"971","GRSM","37173",2018,4,45
"972","GRSM","37173",2018,5,44
"973","GRSM","37173",2018,6,39
"974","GRSM","37173",2018,7,38
"975","GRSM","37173",2018,8,32
"976","GRSM","37173",2018,9,27.5
"977","GRSM","37173",2018,10,35
"978","GRSM","37173",2018,11,29
"979","GRSM","37173",2018,12,28
"980","GRSM","37173",2019,1,30
"981","GRSM","37173",2019,2,30.5
"982","GRSM","37173",2019,3,45
"983","GRSM","37173",2019,4,46.5
"984","GRSM","37173",2019,5,42
"985","GRSM","37173",2019,6,39.5
"986","GRSM","37173",2019,7,35
"987","GRSM","37173",2019,8,36
"988","GRSM","37173",2019,9,40.5
"989","GRSM","37173",2019,10,32
"990","GRSM","37173",2019,11,26
"991","GRSM","37173",2019,12,19.5
"992","GRSM","37173",2020,1,17
"993","GRSM","37173",2020,2,17
"994","GRSM","37173",2020,3,36
"995","GRSM","37173",2020,4,44.5
"996","GRSM","37173",2020,5,42
"997","GRSM","37173",2020,6,36.5
"998","GRSM","37173",2020,7,32
"999","GRSM","37173",2020,8,31
"1000","GRSM","37173",2020,9,27.5
"1001","ISRO","26083",1988,6,25
"1002","ISRO","26083",1988,7,26
"1003","ISRO","26083",1988,8,28
"1004","ISRO","26083",1988,9,14
"1005","ISRO","26083",1988,10,13
"1006","ISRO","26083",1989,1,12
"1007","ISRO","26083",1989,2,16.5
"1008","ISRO","26083",1989,3,21.5
"1009","ISRO","26083",1989,5,25
"1010","ISRO","26083",1989,6,12.5
"1011","ISRO","26083",1989,7,24
"1012","ISRO","26083",1989,8,47
"1013","ISRO","26083",1989,9,17
"1014","ISRO","26083",1989,10,10
"1015","ISRO","26083",1990,1,11.5
"1016","ISRO","26083",1990,2,19
"1017","ISRO","26083",1990,3,19
"1018","ISRO","26083",1990,6,25
"1019","ISRO","26083",1990,7,21
"1020","ISRO","26083",1990,8,16
"1021","ISRO","26083",1990,9,17
"1022","ISRO","26083",1990,10,18
"1023","ISRO","26083",1991,1,14
"1024","ISRO","26083",1991,2,22
"1025","ISRO","26083",1991,3,28
"1026","ISRO","26083",1991,5,22
"1027","ISRO","26083",1991,6,11
"1028","ISRO","26083",1991,7,16.5
"1029","ISRO","26083",1999,12,14
"1030","ISRO","26083",2000,1,16
"1031","ISRO","26083",2000,2,15
"1032","ISRO","26083",2000,3,13
"1033","ISRO","26083",2000,4,15
"1034","ISRO","26083",2000,5,18
"1035","ISRO","26083",2000,6,17
"1036","ISRO","26083",2000,7,25
"1037","ISRO","26083",2000,8,19.5
"1038","ISRO","26083",2000,9,12
"1039","ISRO","26083",2000,10,12
"1040","ISRO","26083",2000,11,10
"1041","ISRO","26083",2000,12,5
"1042","ISRO","26083",2001,1,8
"1043","ISRO","26083",2001,2,17
"1044","ISRO","26083",2001,3,10
"1045","ISRO","26083",2001,4,17
"1046","ISRO","26083",2001,5,15
"1047","ISRO","26083",2001,6,17.5
"1048","ISRO","26083",2001,7,25.5
"1049","ISRO","26083",2001,8,20
"1050","ISRO","26083",2001,9,9
"1051","ISRO","26083",2001,10,15
"1052","ISRO","26083",2001,11,19.5
"1053","ISRO","26083",2001,12,19
"1054","ISRO","26083",2002,1,13
"1055","ISRO","26083",2002,2,8.5
"1056","ISRO","26083",2002,3,12.5
"1057","ISRO","26083",2002,4,18
"1058","ISRO","26083",2002,5,8.5
"1059","ISRO","26083",2002,6,36
"1060","ISRO","26083",2002,7,20
"1061","ISRO","26083",2002,8,22.5
"1062","ISRO","26083",2002,9,14
"1063","ISRO","26083",2002,10,9
"1064","ISRO","26083",2002,11,13
"1065","ISRO","26083",2002,12,8
"1066","ISRO","26083",2003,1,7
"1067","ISRO","26083",2003,2,9
"1068","ISRO","26083",2003,3,13
"1069","ISRO","26083",2003,4,14
"1070","ISRO","26083",2003,5,16.5
"1071","ISRO","26083",2003,6,25
"1072","ISRO","26083",2003,7,18
"1073","ISRO","26083",2003,8,28.5
"1074","ISRO","26083",2003,9,11.5
"1075","ISRO","26083",2003,10,7
"1076","ISRO","26083",2003,11,16.5
"1077","ISRO","26083",2003,12,11
"1078","ISRO","26083",2004,1,6
"1079","ISRO","26083",2004,2,20
"1080","ISRO","26083",2004,3,14.5
"1081","ISRO","26083",2004,4,9
"1082","ISRO","26083",2004,5,12.5
"1083","ISRO","26083",2004,6,12.5
"1084","ISRO","26083",2004,7,29
"1085","ISRO","26083",2004,8,13
"1086","ISRO","26083",2004,9,17
"1087","ISRO","26083",2004,10,8.5
"1088","ISRO","26083",2004,11,9.5
"1089","ISRO","26083",2004,12,5
"1090","ISRO","26083",2005,1,12
"1091","ISRO","26083",2005,2,11
"1092","ISRO","26083",2005,3,9
"1093","ISRO","26083",2005,4,11
"1094","ISRO","26083",2005,5,11
"1095","ISRO","26083",2005,6,17
"1096","ISRO","26083",2005,7,27.5
"1097","ISRO","26083",2005,8,25.5
"1098","ISRO","26083",2005,9,10
"1099","ISRO","26083",2005,10,9
"1100","ISRO","26083",2005,11,10
"1101","ISRO","26083",2005,12,7.5
"1102","ISRO","26083",2006,1,10.5
"1103","ISRO","26083",2006,2,8
"1104","ISRO","26083",2006,3,9
"1105","ISRO","26083",2006,4,12.5
"1106","ISRO","26083",2006,5,12.5
"1107","ISRO","26083",2006,6,13
"1108","ISRO","26083",2006,7,35
"1109","ISRO","26083",2006,8,18.5
"1110","ISRO","26083",2006,9,8.5
"1111","ISRO","26083",2006,10,9.5
"1112","ISRO","26083",2006,11,15.5
"1113","ISRO","26083",2006,12,9
"1114","ISRO","26083",2007,1,5
"1115","ISRO","26083",2007,2,10
"1116","ISRO","26083",2007,3,6.5
"1117","ISRO","26083",2007,4,10
"1118","ISRO","26083",2007,5,15
"1119","ISRO","26083",2007,6,21
"1120","ISRO","26083",2007,7,25
"1121","ISRO","26083",2007,8,15
"1122","ISRO","26083",2007,9,22
"1123","ISRO","26083",2007,10,8
"1124","ISRO","26083",2007,11,10
"1125","ISRO","26083",2007,12,8.5
"1126","ISRO","26083",2008,1,13
"1127","ISRO","26083",2008,2,9
"1128","ISRO","26083",2008,3,12
"1129","ISRO","26083",2008,4,23
"1130","ISRO","26083",2008,5,9
"1131","ISRO","26083",2008,6,20
"1132","ISRO","26083",2008,7,23
"1133","ISRO","26083",2008,8,17
"1134","ISRO","26083",2008,9,7
"1135","ISRO","26083",2008,10,9.5
"1136","ISRO","26083",2008,11,5.5
"1137","ISRO","26083",2008,12,11
"1138","ISRO","26083",2009,1,13
"1139","ISRO","26083",2009,2,9
"1140","ISRO","26083",2009,3,12
"1141","ISRO","26083",2009,4,9.5
"1142","ISRO","26083",2009,5,11
"1143","ISRO","26083",2009,6,7
"1144","ISRO","26083",2009,7,13
"1145","ISRO","26083",2009,8,9
"1146","ISRO","26083",2009,9,25.5
"1147","ISRO","26083",2009,10,3.5
"1148","ISRO","26083",2009,11,7
"1149","ISRO","26083",2009,12,10.5
"1150","ISRO","26083",2010,1,6
"1151","ISRO","26083",2010,2,4.5
"1152","ISRO","26083",2010,3,16
"1153","ISRO","26083",2010,4,10
"1154","ISRO","26083",2010,5,11.5
"1155","ISRO","26083",2010,6,12.5
"1156","ISRO","26083",2010,7,17
"1157","ISRO","26083",2010,8,21
"1158","ISRO","26083",2010,9,7
"1159","ISRO","26083",2010,10,9
"1160","ISRO","26083",2010,11,10.5
"1161","ISRO","26083",2010,12,7
"1162","ISRO","26083",2011,1,5
"1163","ISRO","26083",2011,2,10
"1164","ISRO","26083",2011,3,14
"1165","ISRO","26083",2011,4,13
"1166","ISRO","26083",2011,5,14
"1167","ISRO","26083",2011,6,16.5
"1168","ISRO","26083",2011,7,22
"1169","ISRO","26083",2011,8,16
"1170","ISRO","26083",2011,9,16.5
"1171","ISRO","26083",2011,10,8.5
"1172","ISRO","26083",2011,11,8.5
"1173","ISRO","26083",2011,12,8
"1174","ISRO","26083",2012,1,7
"1175","ISRO","26083",2012,2,8
"1176","ISRO","26083",2012,3,11
"1177","ISRO","26083",2012,4,9
"1178","ISRO","26083",2012,5,12
"1179","ISRO","26083",2012,6,14
"1180","ISRO","26083",2012,7,27
"1181","ISRO","26083",2012,8,14
"1182","ISRO","26083",2012,9,5.5
"1183","ISRO","26083",2012,10,7
"1184","ISRO","26083",2012,11,10
"1185","ISRO","26083",2012,12,7.5
"1186","ISRO","26083",2013,1,8
"1187","ISRO","26083",2013,2,9
"1188","ISRO","26083",2013,3,7
"1189","ISRO","26083",2013,4,8
"1190","ISRO","26083",2013,5,7
"1191","ISRO","26083",2013,6,17
"1192","ISRO","26083",2013,7,14.5
"1193","ISRO","26083",2013,8,15
"1194","ISRO","26083",2013,9,11
"1195","ISRO","26083",2013,10,7
"1196","ISRO","26083",2013,11,6
"1197","ISRO","26083",2013,12,8.5
"1198","ISRO","26083",2014,1,5
"1199","ISRO","26083",2014,2,11
"1200","ISRO","26083",2014,3,17
"1201","ISRO","26083",2014,4,8.5
"1202","ISRO","26083",2014,5,11
"1203","ISRO","26083",2014,6,12
"1204","ISRO","26083",2014,7,23
"1205","ISRO","26083",2014,8,17.5
"1206","ISRO","26083",2014,9,12
"1207","ISRO","26083",2014,10,6
"1208","ISRO","26083",2014,11,8
"1209","ISRO","26083",2014,12,10
"1210","ISRO","26083",2015,1,9
"1211","ISRO","26083",2015,2,13
"1212","ISRO","26083",2015,3,10
"1213","ISRO","26083",2015,4,8
"1214","ISRO","26083",2015,5,13
"1215","ISRO","26083",2015,6,13
"1216","ISRO","26083",2015,7,21
"1217","ISRO","26083",2015,8,21
"1218","ISRO","26083",2015,9,13
"1219","ISRO","26083",2015,10,8.5
"1220","ISRO","26083",2015,11,15
"1221","ISRO","26083",2015,12,10
"1222","ISRO","26083",2016,1,7
"1223","ISRO","26083",2016,2,8
"1224","ISRO","26083",2016,3,6
"1225","ISRO","26083",2016,4,9.5
"1226","ISRO","26083",2016,5,11
"1227","ISRO","26083",2016,6,10
"1228","ISRO","26083",2016,7,17
"1229","ISRO","26083",2016,8,14
"1230","ISRO","26083",2016,9,11
"1231","ISRO","26083",2016,10,7
"1232","ISRO","26083",2016,11,7
"1233","ISRO","26083",2016,12,7.5
"1234","ISRO","26083",2017,1,7
"1235","ISRO","26083",2017,2,10
"1236","ISRO","26083",2017,3,11
"1237","ISRO","26083",2017,4,8
"1238","ISRO","26083",2017,5,9
"1239","ISRO","26083",2017,6,11
"1240","ISRO","26083",2017,7,16.5
"1241","ISRO","26083",2017,8,19
"1242","ISRO","26083",2017,9,16.5
"1243","ISRO","26083",2017,10,8.5
"1244","ISRO","26083",2017,11,9.5
"1245","ISRO","26083",2017,12,4.5
"1246","ISRO","26083",2018,1,10.5
"1247","ISRO","26083",2018,2,11
"1248","ISRO","26083",2018,3,5.5
"1249","ISRO","26083",2018,4,8
"1250","ISRO","26083",2018,5,12.5
"1251","ISRO","26083",2018,6,15
"1252","ISRO","26083",2018,7,15.5
"1253","ISRO","26083",2018,8,28
"1254","ISRO","26083",2018,9,13.5
"1255","ISRO","26083",2018,10,3
"1256","ISRO","26083",2018,11,4
"1257","ISRO","26083",2018,12,8
"1258","ISRO","26083",2019,1,5.5
"1259","ISRO","26083",2019,2,10
"1260","ISRO","26083",2019,3,7
"1261","ISRO","26083",2019,4,8
"1262","ISRO","26083",2019,5,5
"1263","ISRO","26083",2019,6,13.5
"1264","ISRO","26083",2019,7,17.5
"1265","ISRO","26083",2019,8,10
"1266","ISRO","26083",2019,9,7.5
"1267","ISRO","26083",2019,10,7
"1268","ISRO","26083",2019,11,8.5
"1269","ISRO","26083",2019,12,10
"1270","ISRO","26083",2020,1,6
"1271","ISRO","26083",2020,2,9
"1272","REDW","06023",1986,11,42
"1273","REDW","06023",1986,12,33
"1274","REDW","06023",1987,1,32
"1275","REDW","06023",1987,2,47
"1276","REDW","06023",1987,3,17
"1277","REDW","06023",1987,4,29
"1278","REDW","06023",1987,5,19
"1279","REDW","06023",1987,6,33
"1280","REDW","06023",1987,7,19
"1281","REDW","06023",1987,8,33.5
"1282","REDW","06023",1987,9,39
"1283","REDW","06023",1987,10,33
"1284","REDW","06023",1987,11,41
"1285","REDW","06023",1987,12,29
"1286","REDW","06023",1988,1,36
"1287","REDW","06023",1988,2,42
"1288","REDW","06023",1988,3,24
"1289","REDW","06023",1988,4,24
"1290","REDW","06023",1988,5,25.5
"1291","REDW","06023",1988,6,18
"1292","REDW","06023",1988,7,23
"1293","REDW","06023",1988,8,29.5
"1294","REDW","06023",1988,9,36
"1295","REDW","06023",1988,10,23
"1296","REDW","06023",1988,11,34
"1297","REDW","06023",1988,12,42.5
"1298","REDW","06023",1989,1,30
"1299","REDW","06023",1989,2,17
"1300","REDW","06023",1989,3,11
"1301","REDW","06023",1989,4,11
"1302","REDW","06023",1989,5,11
"1303","REDW","06023",1989,6,11
"1304","REDW","06023",1989,7,11
"1305","REDW","06023",1989,8,11
"1306","REDW","06023",1989,9,11
"1307","REDW","06023",1989,10,16
"1308","REDW","06023",1989,11,20
"1309","REDW","06023",1989,12,22
"1310","REDW","06023",1990,1,27
"1311","REDW","06023",1990,2,16.5
"1312","REDW","06023",1990,3,11
"1313","REDW","06023",1990,4,11
"1314","REDW","06023",1990,5,11
"1315","REDW","06023",1990,6,15
"1316","REDW","06023",1990,7,19
"1317","REDW","06023",1990,8,19
"1318","REDW","06023",1990,9,18
"1319","REDW","06023",1990,10,30
"1320","REDW","06023",1990,11,24
"1321","REDW","06023",1990,12,53.5
"1322","REDW","06023",1991,1,9
"1323","REDW","06023",1991,2,9
"1324","REDW","06023",1991,3,26
"1325","REDW","06023",1991,4,25
"1326","REDW","06023",1991,5,21
"1327","REDW","06023",1991,6,15
"1328","REDW","06023",1991,7,10
"1329","REDW","06023",1991,8,10
"1330","REDW","06023",1991,9,9
"1331","REDW","06023",1991,10,19
"1332","REDW","06023",1991,11,16
"1333","REDW","06023",1991,12,7
"1334","REDW","06023",1992,1,6
"1335","REDW","06023",1992,2,25
"1336","REDW","06023",1992,3,20
"1337","REDW","06023",1992,4,19
"1338","REDW","06023",1994,1,23
"1339","REDW","06023",1994,2,9
"1340","REDW","06023",1994,3,22
"1341","REDW","06023",1994,4,15
"1342","REDW","06023",1994,5,15
"1343","REDW","06023",1994,6,20
"1344","REDW","06023",1994,7,16
"1345","REDW","06023",1994,8,16
"1346","REDW","06023",1994,9,16
"1347","REDW","06023",1994,10,30
"1348","REDW","06023",1994,11,38
"1349","REDW","06023",1994,12,25
"1350","REDW","06023",1995,1,6
"1351","REDW","06023",1995,2,21
"1352","REDW","06023",1995,3,12
"1353","REDW","06023",1995,4,15
"1354","REDW","06023",1995,5,14
"1355","REDW","06023",1995,6,19
"1356","REDW","06023",1995,7,11
"1357","REDW","06023",1995,8,19
"1358","REDW","06023",1995,9,19
"1359","REDW","06023",1995,10,31
"1360","REDW","06023",1995,11,25
"1361","REDW","06023",1995,12,9.5
"1362","REDW","06023",1996,1,18
"1363","REDW","06023",1996,2,8
"1364","REDW","06023",1996,3,12
"1365","REDW","06023",1996,4,10
"1366","REDW","06023",1996,5,12
"1367","REDW","06023",1996,6,18
"1368","REDW","06023",1996,7,8
"1369","REDW","06023",1996,8,16
"1370","REDW","06023",1996,9,19
"1371","REDW","06023",1996,10,16
"1372","REDW","06023",1996,11,21
"1373","REDW","06023",1996,12,15.5
"1374","REDW","06023",1997,1,16
"1375","REDW","06023",1997,2,17
"1376","REDW","06023",1997,3,15
"1377","REDW","06023",1997,4,22
"1378","REDW","06023",1997,5,24
"1379","REDW","06023",1997,6,16
"1380","REDW","06023",1997,7,19
"1381","REDW","06023",1997,8,11
"1382","REDW","06023",1997,9,15
"1383","REDW","06023",1997,10,26
"1384","REDW","06023",1997,11,18
"1385","REDW","06023",1997,12,27
"1386","REDW","06023",1998,1,9
"1387","REDW","06023",1998,2,6
"1388","REDW","06023",1998,3,15
"1389","REDW","06023",1998,4,14
"1390","REDW","06023",1998,5,10
"1391","REDW","06023",1998,6,13
"1392","REDW","06023",1998,7,7
"1393","REDW","06023",1998,8,10
"1394","REDW","06023",1998,9,20.5
"1395","REDW","06023",1998,10,20
"1396","REDW","06023",1998,11,19.5
"1397","REDW","06023",1998,12,14.5
"1398","REDW","06023",1999,1,31
"1399","REDW","06023",1999,2,18
"1400","REDW","06023",1999,3,39
"1401","REDW","06023",1999,4,30.5
"1402","REDW","06023",1999,5,13
"1403","REDW","06023",1999,6,12
"1404","REDW","06023",1999,7,22
"1405","REDW","06023",1999,8,18
"1406","REDW","06023",1999,9,36
"1407","REDW","06023",1999,10,33.5
"1408","REDW","06023",1999,11,28
"1409","REDW","06023",1999,12,52
"1410","REDW","06023",2000,1,14
"1411","REDW","06023",2000,2,25
"1412","REDW","06023",2000,3,48
"1413","REDW","06023",2000,4,22.5
"1414","REDW","06023",2000,5,23
"1415","REDW","06023",2000,6,37.5
"1416","REDW","06023",2000,7,13
