"","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke","stdsmoke","Season","CatColS","CatColM","SeasType","Region","State","date","trendvis","VisDiff","MinSmoke","PredNoSmoke50CI","PredNoSmoke95CI","PredNoSmoke5CI","PredNoSmoke75CI","PredNoSmoke25CI"
"1620","GRSA",2012,"08","Great Sand Dunes NP & PRES",42154,8.89980367180243e-10,-0.401171963914646,"Summer","GRSASummer","GRSA08","High","Intermountain","CO",Aug 2012,61851.8218379333,-19697.8218379333,-0.720980297465098,62171.7465856907,154900.785623182,-29578.9896216772,100224.364230893,24167.4544280467
"1621","GRSA",2013,"06","Great Sand Dunes NP & PRES",47565,1.84494197696949e-09,0.150011589503468,"Summer","GRSASummer","GRSA06","High","Intermountain","CO",Jun 2013,62430.1462731439,-14865.1462731439,-0.720980297465098,63216.8754951575,155426.33475508,-28731.8491542578,100366.222699805,24841.0082272943
"1622","GRSA",2013,"07","Great Sand Dunes NP & PRES",51852,8.07506894684451e-10,-0.448773900125458,"Summer","GRSASummer","GRSA07","High","Intermountain","CO",Jul 2013,62487.9787166649,-10635.9787166649,-0.720980297465098,62937.119188751,154943.551076803,-29892.5173850151,100691.156409458,24998.0515947674
"1623","GRSA",2013,"08","Great Sand Dunes NP & PRES",40309,7.2489730884584e-10,-0.496454398066075,"Summer","GRSASummer","GRSA08","High","Intermountain","CO",Aug 2013,62545.8111601859,-22236.8111601859,-0.720980297465098,62886.4908388475,155226.984156657,-30445.195525053,100741.542602643,24831.8778176492
"1624","GRSA",2014,"06","Great Sand Dunes NP & PRES",49808,1.99003036271961e-09,0.233753523417543,"Summer","GRSASummer","GRSA06","High","Intermountain","CO",Jun 2014,63124.1355953965,-13316.1355953965,-0.720980297465098,63658.972812933,156306.508072017,-28925.9647594084,101753.2845404,26204.0200352706
"1625","GRSA",2014,"07","Great Sand Dunes NP & PRES",55238,1.15922882404362e-09,-0.245767474681773,"Summer","GRSASummer","GRSA07","High","Intermountain","CO",Jul 2014,63181.9680389175,-7943.9680389175,-0.720980297465098,63784.366740895,156860.941383858,-28609.4202222991,101390.359258301,26053.179582483
"1626","GRSA",2014,"08","Great Sand Dunes NP & PRES",52500,5.96184324130888e-10,-0.570744798391063,"Summer","GRSASummer","GRSA08","High","Intermountain","CO",Aug 2014,63239.8004824385,-10739.8004824385,-0.720980297465098,63389.3413573094,155996.448957341,-29486.1397082047,101518.558909327,26614.2745208665
"1627","GRSA",2015,"06","Great Sand Dunes NP & PRES",60712,1.59625190843116e-09,0.00647296525761765,"Summer","GRSASummer","GRSA06","High","Intermountain","CO",Jun 2015,63818.1249176491,-3106.12491764912,-0.720980297465098,64075.5084209314,157421.437323943,-28359.7300889982,102253.894756425,26360.8492812239
"1628","GRSA",2015,"07","Great Sand Dunes NP & PRES",56935,1.18471366050699e-09,-0.231058168489601,"Summer","GRSASummer","GRSA07","High","Intermountain","CO",Jul 2015,63875.9573611701,-6940.95736117011,-0.720980297465098,64403.5438168443,156486.373751859,-27808.3338823678,101506.042415357,26068.7140913269
"1629","GRSA",2015,"08","Great Sand Dunes NP & PRES",54096,8.25371049284485e-10,-0.438463089606666,"Summer","GRSASummer","GRSA08","High","Intermountain","CO",Aug 2015,63933.7898046911,-9837.78980469111,-0.720980297465098,64585.9719647613,157075.896891575,-27845.505867198,101915.479642463,26184.2286945986
"1630","GRSA",2016,"06","Great Sand Dunes NP & PRES",77174,1.4556656990905e-09,-0.0746704080797347,"Summer","GRSASummer","GRSA06","High","Intermountain","CO",Jun 2016,64512.1142399017,12661.8857600983,-0.720980297465098,64918.9380434181,157454.843172624,-27655.2195104269,102834.195031362,27260.643621343
"1631","GRSA",2016,"07","Great Sand Dunes NP & PRES",79425,1.09154496552577e-09,-0.28483315990356,"Summer","GRSASummer","GRSA07","High","Intermountain","CO",Jul 2016,64569.9466834227,14855.0533165773,-0.720980297465098,65042.0462249766,157302.542440856,-27655.8417061598,103168.655723378,26325.9952773122
"1632","GRSA",2016,"08","Great Sand Dunes NP & PRES",59329,6.2662797173374e-10,-0.55317337175701,"Summer","GRSASummer","GRSA08","High","Intermountain","CO",Aug 2016,64627.7791269437,-5298.77912694373,-0.720980297465098,65438.5275285168,156991.443668545,-27567.67845125,103158.95126513,26893.9467729997
"1633","GRSA",2017,"06","Great Sand Dunes NP & PRES",96529,1.98435112785944e-09,0.230475589709176,"Summer","GRSASummer","GRSA06","High","Intermountain","CO",Jun 2017,65206.1035621543,31322.8964378457,-0.720980297465098,65990.8031668196,158052.657741058,-26930.7110617633,103229.882884295,27404.6287750622
"1634","GRSA",2017,"07","Great Sand Dunes NP & PRES",97242,1.30530330988421e-09,-0.161456384744756,"Summer","GRSASummer","GRSA07","High","Intermountain","CO",Jul 2017,65263.9360056754,31978.0639943246,-0.720980297465098,65763.8152074334,157561.758370259,-27896.2372375227,103878.235088462,28217.6203294308
"1635","GRSA",2017,"08","Great Sand Dunes NP & PRES",73579,8.45090275536364e-10,-0.427081571140636,"Summer","GRSASummer","GRSA08","High","Intermountain","CO",Aug 2017,65321.7684491963,8257.23155080366,-0.720980297465098,65520.4424549551,159050.547644031,-26884.8004822852,103660.538429536,27711.0751243073
"1636","GRSA",2018,"06","Great Sand Dunes NP & PRES",77494,2.17787254896962e-09,0.342172042693891,"Summer","GRSASummer","GRSA06","High","Intermountain","CO",Jun 2018,65900.092884407,11593.907115593,-0.720980297465098,66198.8525128526,159645.573850985,-26207.3930200199,104653.395660724,28539.0914102806
"1637","GRSA",2018,"07","Great Sand Dunes NP & PRES",79486,1.8069175045099e-09,0.128064671813498,"Summer","GRSASummer","GRSA07","High","Intermountain","CO",Jul 2018,65957.925327928,13528.074672072,-0.720980297465098,66019.3819947301,157819.163676581,-26645.3508685917,104442.71339652,28525.6032776083
"1638","GRSA",2018,"08","Great Sand Dunes NP & PRES",71774,1.48174550407276e-09,-0.0596176986983116,"Summer","GRSASummer","GRSA08","High","Intermountain","CO",Aug 2018,66015.757771449,5758.24222855103,-0.720980297465098,66541.3414375687,159269.056701658,-25922.3569113788,104514.924151631,28969.6161470894
"1639","GRTE",1980,"06","Grand Teton NP",395897,1.53013757220322e-09,-0.0316868250422649,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1980,403239.553827136,-7342.55382713635,-0.632994235909543,473108.412113809,566096.858549381,380023.745838944,511287.90598008,435258.960443562
"1640","GRTE",1980,"07","Grand Teton NP",635656,5.71087399592329e-10,-0.585230210061258,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1980,403739.609222311,231916.390777689,-0.632994235909543,473700.533271977,565843.00953578,380998.374873788,512182.060465936,436162.009550457
"1641","GRTE",1980,"08","Grand Teton NP",777149,6.08341321761685e-10,-0.563728037628799,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1980,404239.66461746,372909.33538254,-0.632994235909543,473896.916844275,567376.80957124,382684.62284395,512627.582080311,436057.72297951
"1642","GRTE",1981,"06","Grand Teton NP",451018,1.12514164651856e-09,-0.265441869381685,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1981,409240.218568949,41777.7814310513,-0.632994235909543,479674.583891352,572011.838837679,387684.505161861,517450.827522105,441458.392966295
"1643","GRTE",1981,"07","Grand Teton NP",674566,5.77463243889298e-10,-0.581550208185141,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1981,409740.273964097,264825.726035903,-0.632994235909543,480282.968126292,573080.919052474,386360.854229533,518211.01362928,441558.708659127
"1644","GRTE",1981,"08","Grand Teton NP",699874,4.88333096182458e-10,-0.632994235909543,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1981,410240.329359245,289633.670640755,-0.632994235909543,480527.168272971,573281.586250383,387337.396355021,517954.415813635,442493.14298057
"1645","GRTE",1982,"06","Grand Teton NP",481909,1.56613111368387e-09,-0.0109121175670761,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1982,415240.883310734,66668.1166892656,-0.632994235909543,485031.145457256,578761.733309526,392269.069187974,523785.590121677,448014.347944144
"1646","GRTE",1982,"07","Grand Teton NP",790452,1.77212655660952e-09,0.107984075804253,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1982,415740.938705883,374711.061294117,-0.632994235909543,485339.597003403,578415.385853161,393723.867925511,523933.391280985,448281.468876948
"1647","GRTE",1982,"08","Grand Teton NP",720615,1.04588249172366e-09,-0.311188569702351,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1982,416240.994101031,304374.005898969,-0.632994235909543,486471.257962711,579390.93936113,394017.376016293,524871.7034082,448344.300284823
"1648","GRTE",1983,"06","Grand Teton NP",231024,1.32003430408645e-09,-0.152953967844914,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1983,421241.54805252,-190217.54805252,-0.632994235909543,491438.310497621,583804.323093794,399090.633122402,529201.787568119,453523.917969989
"1649","GRTE",1983,"07","Grand Teton NP",370515,1.33964461745961e-09,-0.141635311578672,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1983,421741.603447668,-51226.6034476684,-0.632994235909543,492020.999309898,585032.213495187,399598.641293891,530131.811494052,454248.825701801
"1650","GRTE",1983,"08","Grand Teton NP",444690,7.27858995297481e-10,-0.494744975565954,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1983,422241.658842817,22448.3411571832,-0.632994235909543,492746.944987019,585150.948253742,400238.349283971,530552.567178066,454543.345029443
"1651","GRTE",1984,"06","Grand Teton NP",228142,1.46495637842747e-09,-0.0693080253429569,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1984,427242.212794306,-199100.212794306,-0.632994235909543,497642.193001998,589196.600837324,404470.720767484,535339.218974895,459471.485805571
"1652","GRTE",1984,"07","Grand Teton NP",374365,7.6698497553096e-10,-0.472162290989958,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1984,427742.268189454,-53377.2681894542,-0.632994235909543,498197.099871714,591252.933626422,405416.404595425,535686.802524931,459663.20054912
"1653","GRTE",1984,"08","Grand Teton NP",380301,1.19420218158695e-09,-0.225581595701833,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1984,428242.323584603,-47941.3235846025,-0.632994235909543,498540.148505965,590130.886431104,404836.381110573,536649.096492569,460878.390057749
"1654","GRTE",1985,"06","Grand Teton NP",238661,1.81096060369867e-09,0.130398262771338,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1985,433242.877536091,-194581.877536091,-0.632994235909543,503805.481429717,596440.251141144,411183.71265986,541849.961773641,465940.178546131
"1655","GRTE",1985,"07","Grand Teton NP",386954,1.93738181053504e-09,0.203365897592653,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1985,433742.93293124,-46788.9329312398,-0.632994235909543,503864.198358136,596560.064701338,411617.256930864,542022.56524581,465292.352076238
"1656","GRTE",1985,"08","Grand Teton NP",368768,8.77850514502398e-10,-0.40817305718675,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1985,434242.988326388,-65474.9883263882,-0.632994235909543,504281.882071585,598239.308634866,411916.573394953,542600.576346569,466888.465003803
"1657","GRTE",1986,"06","Grand Teton NP",229917,1.93852178753673e-09,0.204023868099703,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1986,439243.542277877,-209326.542277877,-0.632994235909543,509640.078130597,602750.290586589,416199.69520279,547111.549167413,471482.49144997
"1658","GRTE",1986,"07","Grand Teton NP",374139,1.3498560047509e-09,-0.135741515770709,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1986,439743.597673026,-65604.5976730256,-0.632994235909543,510021.850710575,602630.390640262,417141.538425457,547862.137380888,471644.68133362
"1659","GRTE",1986,"08","Grand Teton NP",361709,1.37745870265604e-09,-0.11980982494741,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1986,440243.653068174,-78534.6530681739,-0.632994235909543,511232.324151295,603042.640987065,418072.511957422,548449.729213688,473343.284821533
"1660","GRTE",1987,"06","Grand Teton NP",230020,1.60784430214278e-09,0.0131638486325029,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1987,445244.207019663,-215224.207019663,-0.632994235909543,515684.378312253,608033.732063815,423503.735783662,553091.974532947,477349.040797572
"1661","GRTE",1987,"07","Grand Teton NP",398516,1.48265466570763e-09,-0.0590929499174158,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1987,445744.262414811,-47228.2624148112,-0.632994235909543,516111.476374172,609829.103466868,422680.169567605,553731.747874532,477825.379688058
"1662","GRTE",1987,"08","Grand Teton NP",381568,7.86776865879801e-10,-0.460738832350878,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1987,446244.31780996,-64676.3178099596,-0.632994235909543,516502.683396123,609074.749305733,424495.662799438,554672.186177184,478303.212540621
"1663","GRTE",1988,"06","Grand Teton NP",268452,2.05965267063846e-09,0.273938040452055,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1988,451244.871761449,-182792.871761449,-0.632994235909543,522067.432995815,614281.171710928,429340.047418755,559369.27087442,483640.275391728
"1664","GRTE",1988,"07","Grand Teton NP",320432,9.18442710773348e-10,-0.38474410386306,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1988,451744.927156597,-131312.927156597,-0.632994235909543,521981.916153263,614663.419324447,430578.528790541,560095.244315662,484605.17083401
"1665","GRTE",1988,"08","Grand Teton NP",292705,9.16203335421528e-10,-0.386036623741556,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1988,452244.982551745,-159539.982551745,-0.632994235909543,522511.393857042,615107.389619103,429675.85864434,560410.660732226,485005.33286354
"1666","GRTE",1989,"06","Grand Teton NP",245532,1.50528878251066e-09,-0.0460290185508681,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1989,457245.536503234,-211713.536503234,-0.632994235909543,527490.788012375,620498.224035259,435675.522011945,565459.776340036,489824.709647509
"1667","GRTE",1989,"07","Grand Teton NP",343740,1.360496049152e-09,-0.129600308185601,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1989,457745.591898383,-114005.591898383,-0.632994235909543,527812.502016452,621312.957956215,435395.594996123,566416.067276312,490436.522974398
"1668","GRTE",1989,"08","Grand Teton NP",323277,1.24493548803173e-09,-0.196299409029371,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1989,458245.647293531,-134968.647293531,-0.632994235909543,528864.958174503,620680.537010125,436210.887447854,566439.941596906,490526.690509024
"1669","GRTE",1990,"06","Grand Teton NP",284680,1.90066784533371e-09,0.182175376850982,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1990,463246.20124502,-178566.20124502,-0.632994235909543,533771.853366405,626618.700578261,440218.490179065,572079.887484215,495928.133155105
"1670","GRTE",1990,"07","Grand Teton NP",413491,1.12632636550813e-09,-0.264758074749755,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1990,463746.256640168,-50255.2566401683,-0.632994235909543,533945.143939516,627346.25055536,441071.986253678,572727.479081992,495796.116606913
"1671","GRTE",1990,"08","Grand Teton NP",423509,1.28918653530263e-09,-0.170758644639239,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1990,464246.312035317,-40737.3120353167,-0.632994235909543,534323.310300591,627085.788492485,442207.768344119,572625.449026291,496464.722566104
"1672","GRTE",1991,"06","Grand Teton NP",277687,1.88943261036911e-09,0.175690637917191,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1991,469246.865986806,-191559.865986806,-0.632994235909543,539916.992654906,632075.462480482,446900.430528901,577855.22626458,501525.201460103
"1673","GRTE",1991,"07","Grand Teton NP",433870,1.22714982619954e-09,-0.206564915190108,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1991,469746.921381954,-35876.921381954,-0.632994235909543,540018.694914354,633356.966265117,448347.171711683,577812.721244509,501905.874831229
"1674","GRTE",1991,"08","Grand Teton NP",414181,8.5626800094829e-10,-0.420630025498883,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1991,470246.976777102,-56065.9767771023,-0.632994235909543,540896.322959637,633181.010822982,447533.095097656,579024.254633972,502218.543116681
"1675","GRTE",1992,"06","Grand Teton NP",306048,1.46319867333489e-09,-0.0703225353806988,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1992,475247.530728591,-169199.530728591,-0.632994235909543,545052.257888276,637732.434740661,453155.083106377,583693.842992429,506933.619619346
"1676","GRTE",1992,"07","Grand Teton NP",454274,8.95165053194091e-10,-0.398179473293897,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1992,475747.58612374,-21473.5861237397,-0.632994235909543,546191.996114414,639485.974926518,453566.259094287,583953.679196158,507873.031258352
"1677","GRTE",1992,"08","Grand Teton NP",437214,5.5182758362804e-10,-0.596346566669267,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1992,476247.641518888,-39033.6415188881,-0.632994235909543,545618.236987021,638453.332069832,454012.019034862,584260.796488842,508775.31374229
"1678","GRTE",1993,"06","Grand Teton NP",454534,1.02289443582038e-09,-0.324456787198278,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1993,481248.195470377,-26714.195470377,-0.632994235909543,551825.016678186,644349.692503583,459248.512738213,589506.140710078,513653.030787281
"1679","GRTE",1993,"07","Grand Teton NP",625197,5.70072877792427e-10,-0.585815770491079,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1993,481748.250865525,143448.749134475,-0.632994235909543,552308.031277554,644785.610913537,459802.634671303,590173.676888553,514110.345820556
"1680","GRTE",1993,"08","Grand Teton NP",613984,9.08168706903467e-10,-0.390674040629924,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1993,482248.306260674,131735.693739326,-0.632994235909543,552289.616086017,645632.975870366,459419.336823227,590525.227603736,514437.934046439
"1681","GRTE",1994,"06","Grand Teton NP",467855,1.32462585344939e-09,-0.150303823098133,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1994,487248.860212163,-19393.8602121627,-0.632994235909543,557316.877895203,650321.341204223,464727.835755311,595493.341302153,519167.338180909
"1682","GRTE",1994,"07","Grand Teton NP",593010,7.62813145982477e-10,-0.474570182376602,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1994,487748.915607311,105261.084392689,-0.632994235909543,558240.102585785,650516.708177887,464848.698219902,595804.543658943,520379.671747982
"1683","GRTE",1994,"08","Grand Teton NP",661706,9.91758675183974e-10,-0.342427686771652,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1994,488248.971002459,173457.028997541,-0.632994235909543,558390.57375017,651524.852441493,464757.593357006,595573.351032242,520599.246107358
"1684","GRTE",1995,"06","Grand Teton NP",445606,2.10389528021437e-09,0.299473934783894,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1995,493249.524953948,-47643.5249539484,-0.632994235909543,563851.922103167,656974.11182433,471451.831552046,601296.136735418,526093.186305461
"1685","GRTE",1995,"07","Grand Teton NP",717919,1.75113801237359e-09,0.0958699339639479,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1995,493749.580349097,224169.419650903,-0.632994235909543,564037.154416105,656850.604128398,470620.651757567,601936.755255356,525983.494890958
"1686","GRTE",1995,"08","Grand Teton NP",615932,1.43879896885579e-09,-0.0844055264447168,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1995,494249.635744245,121682.364255755,-0.632994235909543,563981.146209598,657079.006792489,471943.205681767,602720.150623215,526297.432573773
"1687","GRTE",1996,"06","Grand Teton NP",481622,2.70912714483984e-09,0.6488009091528,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1996,499250.189695734,-17628.1896957341,-0.632994235909543,569307.382995901,662963.78688951,476922.578021987,607744.546272338,531305.696751668
"1688","GRTE",1996,"07","Grand Teton NP",669906,1.37352818008196e-09,-0.122078439074893,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1996,499750.245090882,170155.754909118,-0.632994235909543,570214.326406024,662224.049547034,477709.219809188,607663.046865971,532259.918226816
"1689","GRTE",1996,"08","Grand Teton NP",619839,9.65837299027328e-10,-0.357388954400683,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1996,500250.300486031,119588.699513969,-0.632994235909543,570610.476083656,663163.878602202,479036.180304855,607902.491993601,532811.16782201
"1690","GRTE",1997,"06","Grand Teton NP",441755,2.03802885678783e-09,0.261457234486177,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1997,505250.85443752,-63495.8544375198,-0.632994235909543,575792.555798376,668116.097487359,482577.190625097,613861.8653933,537585.094742199
"1691","GRTE",1997,"07","Grand Teton NP",644524,1.41690559285479e-09,-0.0970419179570554,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1997,505750.909832668,138773.090167332,-0.632994235909543,575992.517566085,668295.512803032,483396.249524396,614238.496414655,537518.372323041
"1692","GRTE",1997,"08","Grand Teton NP",638490,1.30333499548385e-09,-0.162592454000643,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1997,506250.965227816,132239.034772184,-0.632994235909543,576292.039358566,669201.438759037,484256.261880301,613985.104551575,537939.102480526
"1693","GRTE",1998,"06","Grand Teton NP",460412,7.22523818552645e-10,-0.497824326239518,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1998,511251.519179306,-50839.5191793055,-0.632994235909543,581737.829044303,673914.747831326,489667.379327391,619173.772314468,542985.147887019
"1694","GRTE",1998,"07","Grand Teton NP",648641,7.99163291098637e-10,-0.453589650858889,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1998,511751.574574454,136889.425425546,-0.632994235909543,582373.621282367,674632.551440764,490616.400005726,619275.443973081,544282.842539823
"1695","GRTE",1998,"08","Grand Teton NP",636959,5.71180047703734e-10,-0.585176735539625,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1998,512251.629969602,124707.370030398,-0.632994235909543,582750.073711727,674662.201096659,489488.427922225,621041.925825793,544518.773858614
"1696","GRTE",1999,"06","Grand Teton NP",416156,1.72736402959117e-09,0.0821480961700629,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 1999,517252.183921091,-101096.183921091,-0.632994235909543,587456.763136299,679912.759785665,494140.35328944,625961.489003657,549300.179795601
"1697","GRTE",1999,"07","Grand Teton NP",661051,1.20171006479097e-09,-0.22124820501825,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 1999,517752.23931624,143298.76068376,-0.632994235909543,587786.576763929,680029.020321781,495491.162147875,626278.639667773,549724.552447664
"1698","GRTE",1999,"08","Grand Teton NP",610687,1.46839373993402e-09,-0.0673240533066559,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 1999,518252.294711388,92434.7052886121,-0.632994235909543,588399.676657517,680812.634471109,495585.690316416,626223.124492513,550942.846860828
"1699","GRTE",2000,"06","Grand Teton NP",501849,1.92581528501989e-09,0.196689944791211,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2000,523252.848662877,-21403.8486628769,-0.632994235909543,593795.026251051,686804.749648075,501039.35616201,631518.081550482,555570.614643794
"1700","GRTE",2000,"07","Grand Teton NP",632865,2.20631024561158e-09,0.358585677048889,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2000,523752.904058025,109112.095941975,-0.632994235909543,594488.078811452,686458.166945844,501166.831681135,631696.167046901,555851.58118597
"1701","GRTE",2000,"08","Grand Teton NP",510035,2.18764983905828e-09,0.347815286818706,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2000,524252.959453174,-14217.9594531736,-0.632994235909543,594263.811675159,687584.850560197,501480.748817312,632635.396638909,556496.117774676
"1702","GRTE",2001,"06","Grand Teton NP",421604,1.71054370667889e-09,0.0724397631256836,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2001,529253.513404663,-107649.513404663,-0.632994235909543,599568.52160079,692176.943257186,508130.713330152,637601.801724651,561524.690763187
"1703","GRTE",2001,"07","Grand Teton NP",603133,1.57426549574069e-09,-0.00621712505535814,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2001,529753.568799811,73379.4312001891,-0.632994235909543,600154.133784806,693004.942430213,507289.574321922,638260.022402279,561953.349606961
"1704","GRTE",2001,"08","Grand Teton NP",546323,1.7928240003684e-09,0.119930200633511,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2001,530253.624194959,16069.3758050407,-0.632994235909543,600309.878160471,693452.872094132,507205.983641009,638399.423940042,562173.684613041
"1705","GRTE",2002,"06","Grand Teton NP",458491,1.24589660810415e-09,-0.195744670942156,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2002,535254.178146448,-76763.1781464482,-0.632994235909543,605410.503136403,697584.382928391,512164.38914026,643180.164314593,567942.663157774
"1706","GRTE",2002,"07","Grand Teton NP",619451,1.67710123566422e-09,0.0531374793270541,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2002,535754.233541597,83696.7664584033,-0.632994235909543,606652.127596832,698185.055991244,513184.388818583,644417.067979434,568007.526695392
"1707","GRTE",2002,"08","Grand Teton NP",549234,1.62021407401625e-09,0.0203034181673404,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2002,536254.288936745,12979.711063255,-0.632994235909543,606655.176616488,698441.379861082,513179.833979345,644573.060985192,568637.677067972
"1708","GRTE",2003,"06","Grand Teton NP",480739,1.31888588938978e-09,-0.153616808410251,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2003,541254.842888234,-60515.842888234,-0.632994235909543,611636.364645951,704274.753208903,518659.014201425,649446.590637328,573997.299867101
"1709","GRTE",2003,"07","Grand Teton NP",570488,1.61782598429028e-09,0.0189250635114586,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2003,541754.898283382,28733.1017166177,-0.632994235909543,612078.417001062,704956.741281791,519646.599696401,649548.751218914,574109.610660153
"1710","GRTE",2003,"08","Grand Teton NP",550815,1.27230459501249e-09,-0.180502541925084,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2003,542254.953678531,8560.04632146936,-0.632994235909543,612414.507830373,705623.072562355,519537.68033125,650018.581075034,574018.197238129
"1711","GRTE",2004,"06","Grand Teton NP",463445,1.73611658382811e-09,0.0871998845313417,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2004,547255.50763002,-83810.5076300197,-0.632994235909543,617115.530611657,710540.574902031,525926.078311462,655801.649940129,579504.7994052
"1712","GRTE",2004,"07","Grand Teton NP",588627,1.09772479994774e-09,-0.281266290763146,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2004,547755.563025168,40871.436974832,-0.632994235909543,617679.029949919,711363.882912785,524550.261456187,655433.303800508,579652.739612828
"1713","GRTE",2004,"08","Grand Teton NP",405576,1.59586199810491e-09,0.00624791730078479,"Summer","GRTESummer","GRTE08","High","Intermountain","WY",Aug 2004,548255.618420316,-142679.618420316,-0.632994235909543,618345.257090556,711382.096512416,525774.92280801,656696.597688005,580821.994729317
"1714","GRTE",2005,"06","Grand Teton NP",430930,2.14793383079837e-09,0.324892050600748,"Summer","GRTESummer","GRTE06","High","Intermountain","WY",Jun 2005,553256.172371805,-122326.172371805,-0.632994235909543,623304.23017819,716251.678067143,530765.721070439,661267.02710397,585539.261639062
"1715","GRTE",2005,"07","Grand Teton NP",602298,1.33341160335476e-09,-0.145232874902265,"Summer","GRTESummer","GRTE07","High","Intermountain","WY",Jul 2005,553756.227766954,48541.7722330462,-0.632994235909543,623523.264658619,717147.436030578,531111.691074677,662257.1678728,586460.667068945
