"","X1","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke","stdsmoke","Season","CatColS","CatColM"
"2096",20951,"PEFO",1984,"12","Petrified Forest NP",16042,1.27140886707622e-09,-0.0905097685302707,"Winter","PEFOWinter","PEFO12"
"2097",20961,"PEFO",1985,"10","Petrified Forest NP",52106,1.0960682361727e-09,-0.141111212090554,"Fall","PEFOFall","PEFO10"
"2098",20971,"PEFO",1986,"08","Petrified Forest NP",120645,1.9045984789301e-09,0.0922220275290917,"Summer","PEFOSummer","PEFO08"
"2099",20981,"PEFO",1987,"06","Petrified Forest NP",128827,2.6401498764983e-09,0.30449434762936,"Summer","PEFOSummer","PEFO06"
"2100",20991,"PEFO",1988,"04","Petrified Forest NP",51579,2.90348101117388e-09,0.380488915917891,"Spring","PEFOSpring","PEFO04"
"2101",21001,"PEFO",1989,"02","Petrified Forest NP",24245,1.26156229907082e-09,-0.0933513834635596,"Winter","PEFOWinter","PEFO02"
"2102",21011,"PEFO",1989,"12","Petrified Forest NP",22816,7.99949384511223e-10,-0.226567967220682,"Winter","PEFOWinter","PEFO12"
"2103",21021,"PEFO",1990,"10","Petrified Forest NP",58372,1.29025889972212e-09,-0.0850698493391173,"Fall","PEFOFall","PEFO10"
"2104",21031,"PEFO",1991,"08","Petrified Forest NP",145189,1.28023647238962e-09,-0.087962215406179,"Summer","PEFOSummer","PEFO08"
"2105",21041,"PEFO",1992,"06","Petrified Forest NP",148211,2.61974841819779e-09,0.298606703473974,"Summer","PEFOSummer","PEFO06"
"2106",21051,"PEFO",1993,"04","Petrified Forest NP",69941,2.28102980948108e-09,0.200856110964544,"Spring","PEFOSpring","PEFO04"
"2107",21061,"PEFO",1994,"02","Petrified Forest NP",24310,1.22601573337988e-09,-0.103609744736149,"Winter","PEFOWinter","PEFO02"
"2108",21071,"PEFO",1994,"12","Petrified Forest NP",28516,5.57404289391883e-10,-0.296563905288557,"Winter","PEFOWinter","PEFO12"
"2109",21081,"PEFO",1995,"10","Petrified Forest NP",82154,1.89370119585419e-09,0.0890771873874504,"Fall","PEFOFall","PEFO10"
"2110",21091,"PEFO",1996,"08","Petrified Forest NP",119414,2.18228812798316e-09,0.172360310546706,"Summer","PEFOSummer","PEFO08"
"2111",21101,"PEFO",1997,"06","Petrified Forest NP",125017,3.36732819405938e-09,0.51435028578083,"Summer","PEFOSummer","PEFO06"
"2112",21111,"PEFO",1998,"04","Petrified Forest NP",67352,2.48780951395133e-09,0.260530537201329,"Spring","PEFOSpring","PEFO04"
"2113",21121,"PEFO",1999,"02","Petrified Forest NP",25443,1.12185127854048e-09,-0.133670499938084,"Winter","PEFOWinter","PEFO02"
"2114",21131,"PEFO",1999,"12","Petrified Forest NP",21697,8.25856438790851e-10,-0.219091466547742,"Winter","PEFOWinter","PEFO12"
"2115",21141,"PEFO",2000,"10","Petrified Forest NP",45884,1.19607668214172e-09,-0.112249836902292,"Fall","PEFOFall","PEFO10"
"2116",21151,"PEFO",2001,"08","Petrified Forest NP",61387,1.52687174015398e-09,-0.0167858969599383,"Summer","PEFOSummer","PEFO08"
"2117",21161,"PEFO",2002,"06","Petrified Forest NP",84309,4.09492484365614e-09,0.724326950114155,"Summer","PEFOSummer","PEFO06"
"2118",21171,"PEFO",2003,"04","Petrified Forest NP",44343,3.93551768951284e-09,0.678323738696911,"Spring","PEFOSpring","PEFO04"
"2119",21181,"PEFO",2004,"02","Petrified Forest NP",19773,1.91495663770525e-09,0.0952112821242666,"Winter","PEFOWinter","PEFO02"
"2120",21191,"PEFO",2004,"12","Petrified Forest NP",23502,1.17233212026946e-09,-0.11910226523708,"Winter","PEFOWinter","PEFO12"
"2121",21201,"PEFO",2005,"10","Petrified Forest NP",45679,1.33622846121284e-09,-0.0718035221947625,"Fall","PEFOFall","PEFO10"
"2122",21211,"PEFO",2006,"08","Petrified Forest NP",64920,1.77267811540816e-09,0.0541512119125983,"Summer","PEFOSummer","PEFO08"
"2123",21221,"PEFO",2007,"06","Petrified Forest NP",80647,4.1758414504045e-09,0.747678623302327,"Summer","PEFOSummer","PEFO06"
"2124",21231,"PEFO",2008,"04","Petrified Forest NP",39880,5.68335423167809e-09,1.18273079874474,"Spring","PEFOSpring","PEFO04"
"2125",21241,"PEFO",2009,"02","Petrified Forest NP",22169,2.00118277504657e-09,0.120095229442209,"Winter","PEFOWinter","PEFO02"
"2126",21251,"PEFO",2009,"12","Petrified Forest NP",19898,1.63871294311946e-09,0.0154902862065632,"Winter","PEFOWinter","PEFO12"
"2127",21261,"PEFO",2010,"10","Petrified Forest NP",59877,1.15946563461478e-09,-0.12281539632552,"Fall","PEFOFall","PEFO10"
"2128",21271,"PEFO",2011,"08","Petrified Forest NP",73034,1.57463986294459e-09,-0.00300052412926938,"Summer","PEFOSummer","PEFO08"
"2129",21281,"PEFO",2012,"06","Petrified Forest NP",99403,3.05056913063595e-09,0.422936984782452,"Summer","PEFOSummer","PEFO06"
"2130",21291,"PEFO",2013,"04","Petrified Forest NP",54657,4.45457670750216e-09,0.828118657694864,"Spring","PEFOSpring","PEFO04"
"2131",21301,"PEFO",2014,"02","Petrified Forest NP",23793,2.29073893187604e-09,0.203658060554647,"Winter","PEFOWinter","PEFO02"
"2132",21311,"PEFO",2014,"12","Petrified Forest NP",35281,1.01241293126719e-09,-0.165253244475642,"Winter","PEFOWinter","PEFO12"
"2133",21321,"PEFO",2015,"10","Petrified Forest NP",50511,1.1715720615868e-09,-0.119321610099334,"Fall","PEFOFall","PEFO10"
"2134",21331,"PEFO",2016,"08","Petrified Forest NP",71512,1.05508390912945e-09,-0.152938853527959,"Summer","PEFOSummer","PEFO08"
"2135",21341,"PEFO",2017,"06","Petrified Forest NP",82104,3.1017926005461e-09,0.437719534088133,"Summer","PEFOSummer","PEFO06"
"2136",21351,"PEFO",2018,"04","Petrified Forest NP",49638,4.73355665775443e-09,0.908629307932621,"Spring","PEFOSpring","PEFO04"
"2137",21361,"PINN",1980,"02","Pinnacles NP",10308,3.91175702940671e-10,-0.344535709610654,"Winter","PINNWinter","PINN02"
"2138",21371,"PINN",1980,"12","Pinnacles NP",10234,2.87234680484971e-10,-0.374531984600016,"Winter","PINNWinter","PINN12"
"2139",21381,"PINN",1981,"10","Pinnacles NP",11386,6.85034029501708e-10,-0.259731318012567,"Fall","PINNFall","PINN10"
"2140",21391,"PINN",1982,"08","Pinnacles NP",13170,8.01688382345844e-10,-0.226066110917744,"Summer","PINNSummer","PINN08"
"2141",21401,"PINN",1983,"06","Pinnacles NP",15471,8.19048051603488e-10,-0.221056294769374,"Summer","PINNSummer","PINN06"
"2142",21411,"PINN",1984,"04","Pinnacles NP",22562,1.34761857228938e-09,-0.0685164571270998,"Spring","PINNSpring","PINN04"
"2143",21421,"PINN",1985,"02","Pinnacles NP",17587,6.95964674779503e-10,-0.256576849893845,"Winter","PINNWinter","PINN02"
"2144",21431,"PINN",1985,"12","Pinnacles NP",7404,9.37706023940166e-10,-0.186812864372024,"Winter","PINNWinter","PINN12"
"2145",21441,"PINN",1986,"10","Pinnacles NP",14782,1.86760407139275e-09,0.08154583447902,"Fall","PINNFall","PINN10"
"2146",21451,"PINN",1987,"08","Pinnacles NP",18350,1.12891551662386e-09,-0.131631835865584,"Summer","PINNSummer","PINN08"
"2147",21461,"PINN",1988,"06","Pinnacles NP",16475,1.00018093807108e-09,-0.168783267780299,"Summer","PINNSummer","PINN06"
"2148",21471,"PINN",1989,"04","Pinnacles NP",29114,3.83575571305528e-09,0.649533491991587,"Spring","PINNSpring","PINN04"
"2149",21481,"PINN",1990,"02","Pinnacles NP",15608,1.68309544079648e-09,0.0282986035925311,"Winter","PINNWinter","PINN02"
"2150",21491,"PINN",1990,"12","Pinnacles NP",11277,1.14735287937151e-09,-0.126311008823567,"Winter","PINNWinter","PINN12"
"2151",21501,"PINN",1991,"10","Pinnacles NP",11573,6.84444112497573e-10,-0.259901561793693,"Fall","PINNFall","PINN10"
"2152",21511,"PINN",1992,"08","Pinnacles NP",15637,1.10627706995103e-09,-0.138165051103289,"Summer","PINNSummer","PINN08"
"2153",21521,"PINN",1993,"06","Pinnacles NP",15993,7.0476824376442e-10,-0.254036233398833,"Summer","PINNSummer","PINN06"
"2154",21531,"PINN",1994,"04","Pinnacles NP",25279,1.30816768528774e-09,-0.0799015640571362,"Spring","PINNSpring","PINN04"
"2155",21541,"PINN",1995,"02","Pinnacles NP",14821,5.28658228304835e-10,-0.304859713169373,"Winter","PINNWinter","PINN02"
"2156",21551,"PINN",1995,"12","Pinnacles NP",4641,1.77451253691174e-09,0.0546806064727802,"Winter","PINNWinter","PINN12"
"2157",21561,"PINN",1996,"10","Pinnacles NP",9428,1.50905454798789e-09,-0.0219277493597464,"Fall","PINNFall","PINN10"
"2158",21571,"PINN",1997,"08","Pinnacles NP",12607,1.65574176591576e-09,0.0204046235805355,"Summer","PINNSummer","PINN08"
"2159",21581,"PINN",1998,"06","Pinnacles NP",10784,3.99443839116387e-10,-0.342149613336856,"Summer","PINNSummer","PINN06"
"2160",21591,"PINN",1999,"04","Pinnacles NP",18961,1.81129378162836e-09,0.0652952829970658,"Spring","PINNSpring","PINN04"
"2161",21601,"PINN",2000,"02","Pinnacles NP",8961,3.80443454517376e-10,-0.347632922504596,"Winter","PINNWinter","PINN02"
"2162",21611,"PINN",2000,"12","Pinnacles NP",10482,1.9836641218518e-09,0.115039532218358,"Winter","PINNWinter","PINN12"
"2163",21621,"PINN",2001,"10","Pinnacles NP",9335,2.18604156998481e-09,0.173443514038245,"Fall","PINNFall","PINN10"
"2164",21631,"PINN",2002,"08","Pinnacles NP",16742,2.46165710038326e-09,0.252983228444022,"Summer","PINNSummer","PINN08"
"2165",21641,"PINN",2003,"06","Pinnacles NP",11470,2.45964604239646e-09,0.252402858471066,"Summer","PINNSummer","PINN06"
"2166",21651,"PINN",2004,"04","Pinnacles NP",21778,2.1018404794404e-09,0.149143973715262,"Spring","PINNSpring","PINN04"
"2167",21661,"PINN",2005,"02","Pinnacles NP",10988,2.16359397064991e-09,0.166965375315031,"Winter","PINNWinter","PINN02"
"2168",21671,"PINN",2005,"12","Pinnacles NP",6828,2.931970888298e-09,0.388710791828266,"Winter","PINNWinter","PINN12"
"2169",21681,"PINN",2006,"10","Pinnacles NP",12188,2.15303752604257e-09,0.163918897534935,"Fall","PINNFall","PINN10"
"2170",21691,"PINN",2007,"08","Pinnacles NP",13598,1.04372654963214e-09,-0.156216466837753,"Summer","PINNSummer","PINN08"
"2171",21701,"PINN",2008,"06","Pinnacles NP",11163,3.24080517977166e-09,0.477837087821141,"Summer","PINNSummer","PINN06"
"2172",21711,"PINN",2009,"04","Pinnacles NP",24219,9.81292269663925e-10,-0.174234336841751,"Spring","PINNSpring","PINN04"
"2173",21721,"PINN",2010,"02","Pinnacles NP",11949,3.83047948915305e-09,0.648010829818967,"Winter","PINNWinter","PINN02"
"2174",21731,"PINN",2010,"12","Pinnacles NP",9476,1.99784988552665e-09,0.119133392929669,"Winter","PINNWinter","PINN12"
"2175",21741,"PINN",2011,"10","Pinnacles NP",25698,3.39228045653783e-09,0.521551243682022,"Fall","PINNFall","PINN10"
"2176",21751,"PINN",2012,"08","Pinnacles NP",15912,1.31049715523801e-09,-0.0792293037737862,"Summer","PINNSummer","PINN08"
"2177",21761,"PINN",2013,"06","Pinnacles NP",22021,1.32438371380772e-09,-0.0752217904775759,"Summer","PINNSummer","PINN06"
"2178",21771,"PINN",2014,"04","Pinnacles NP",26227,1.19065912684846e-09,-0.113813285813101,"Spring","PINNSpring","PINN04"
"2179",21781,"PINN",2015,"02","Pinnacles NP",17557,1.76858494516097e-09,0.0529699664580877,"Winter","PINNWinter","PINN02"
"2180",21791,"PINN",2015,"12","Pinnacles NP",13616,1.29065236276205e-09,-0.0849563000852707,"Winter","PINNWinter","PINN12"
"2181",21801,"PINN",2016,"10","Pinnacles NP",10663,1.91155602458082e-09,0.094229901298844,"Fall","PINNFall","PINN10"
"2182",21811,"PINN",2017,"08","Pinnacles NP",15826,1.61086366468055e-09,0.00745328027211699,"Summer","PINNSummer","PINN08"
"2183",21821,"PINN",2018,"06","Pinnacles NP",27164,2.01370053964922e-09,0.123707723339248,"Summer","PINNSummer","PINN06"
"2184",21831,"REDW",1980,"04","Redwood NP",26851,1.23115273531482e-09,-0.102127260544433,"Spring","REDWSpring","REDW04"
"2185",21841,"REDW",1981,"02","Redwood NP",17545,5.24333687579315e-10,-0.306107729686246,"Winter","REDWWinter","REDW02"
"2186",21851,"REDW",1981,"12","Redwood NP",16178,6.03685212929861e-10,-0.28320772236474,"Winter","REDWWinter","REDW12"
"2187",21861,"REDW",1982,"10","Redwood NP",39089,3.66767949344649e-10,-0.351579528032307,"Fall","REDWFall","REDW10"
"2188",21871,"REDW",1983,"08","Redwood NP",84910,4.23692025908196e-10,-0.335151844199935,"Summer","REDWSummer","REDW08"
"2189",21881,"REDW",1984,"06","Redwood NP",41703,9.7947827626399e-10,-0.174757836068214,"Summer","REDWSummer","REDW06"
"2190",21891,"REDW",1985,"04","Redwood NP",25662,2.17974638339058e-09,0.171626790056428,"Spring","REDWSpring","REDW04"
"2191",21901,"REDW",1986,"02","Redwood NP",16154,2.19082374464108e-09,0.174823598846414,"Winter","REDWWinter","REDW02"
"2192",21911,"REDW",1986,"12","Redwood NP",19700,4.80451289863737e-10,-0.318771723535547,"Winter","REDWWinter","REDW12"
"2193",21921,"REDW",1987,"10","Redwood NP",32894,1.60677149363408e-09,0.00627232317632031,"Fall","REDWFall","REDW10"
"2194",21931,"REDW",1988,"08","Redwood NP",117022,1.05170061548421e-09,-0.15391523613566,"Summer","REDWSummer","REDW08"
"2195",21941,"REDW",1989,"06","Redwood NP",91340,1.66930358425077e-09,0.0243184202944952,"Summer","REDWSummer","REDW06"
"2196",21951,"REDW",1990,"04","Redwood NP",24846,1.96073202118896e-09,0.108421571558413,"Spring","REDWSpring","REDW04"
"2197",21961,"REDW",1991,"02","Redwood NP",12102,2.04084749100275e-09,0.131542045137174,"Winter","REDWWinter","REDW02"
"2198",21971,"REDW",1991,"12","Redwood NP",13782,3.01236591226939e-10,-0.370491181892196,"Winter","REDWWinter","REDW12"
"2199",21981,"REDW",1992,"10","Redwood NP",25215,5.05789243820942e-10,-0.311459459170512,"Fall","REDWFall","REDW10"
"2200",21991,"REDW",1993,"08","Redwood NP",73614,6.83219425479109e-10,-0.260254993458245,"Summer","REDWSummer","REDW08"
"2201",22001,"REDW",1994,"06","Redwood NP",54722,5.26158394631437e-10,-0.305581138613565,"Summer","REDWSummer","REDW06"
"2202",22011,"REDW",1995,"04","Redwood NP",32603,1.94624849569891e-09,0.104241779950146,"Spring","REDWSpring","REDW04"
"2203",22021,"REDW",1996,"02","Redwood NP",13140,9.79262670952608e-10,-0.174820057470857,"Winter","REDWWinter","REDW02"
"2204",22031,"REDW",1996,"12","Redwood NP",12294,1.20750320853347e-09,-0.108952262761474,"Winter","REDWWinter","REDW12"
"2205",22041,"REDW",1997,"10","Redwood NP",26465,2.02277861127698e-09,0.126327558381139,"Fall","REDWFall","REDW10"
"2206",22051,"REDW",1998,"08","Redwood NP",73163,2.00477065503968e-10,-0.399569310719264,"Summer","REDWSummer","REDW08"
"2207",22061,"REDW",1999,"06","Redwood NP",43123,9.84778147916643e-10,-0.173228349406015,"Summer","REDWSummer","REDW06"
"2208",22071,"REDW",2000,"04","Redwood NP",24315,3.59296215002303e-09,0.579465848723344,"Spring","REDWSpring","REDW04"
"2209",22081,"REDW",2001,"02","Redwood NP",14290,3.80939280120174e-09,0.641925435665066,"Winter","REDWWinter","REDW02"
"2210",22091,"REDW",2001,"12","Redwood NP",13421,2.27783880646371e-09,0.19993522138948,"Winter","REDWWinter","REDW12"
"2211",22101,"REDW",2002,"10","Redwood NP",33779,1.26699173375044e-09,-0.0917845062880337,"Fall","REDWFall","REDW10"
"2212",22111,"REDW",2003,"08","Redwood NP",64070,1.64221514165064e-09,0.0165009835013044,"Summer","REDWSummer","REDW08"
"2213",22121,"REDW",2004,"06","Redwood NP",44352,1.51673928971974e-09,-0.0197100145254653,"Summer","REDWSummer","REDW06"
"2214",22131,"REDW",2005,"04","Redwood NP",26641,1.81652337616356e-09,0.0668044884296714,"Spring","REDWSpring","REDW04"
"2215",22141,"REDW",2006,"02","Redwood NP",13185,1.63849644962966e-09,0.0154278084850629,"Winter","REDWWinter","REDW02"
"2216",22151,"REDW",2006,"12","Redwood NP",11901,2.39589814654551e-09,0.234005892876916,"Winter","REDWWinter","REDW12"
"2217",22161,"REDW",2007,"10","Redwood NP",24470,1.9037060816629e-09,0.0919644911570775,"Fall","REDWFall","REDW10"
"2218",22171,"REDW",2008,"08","Redwood NP",53025,1.15745923956467e-09,-0.123394420624478,"Summer","REDWSummer","REDW08"
"2219",22181,"REDW",2009,"06","Redwood NP",63174,1.67644709225812e-09,0.0263799608250254,"Summer","REDWSummer","REDW06"
"2220",22191,"REDW",2010,"04","Redwood NP",25252,1.30768629258426e-09,-0.0800404888778691,"Spring","REDWSpring","REDW04"
"2221",22201,"REDW",2011,"02","Redwood NP",12468,1.42399736446919e-09,-0.046474349021444,"Winter","REDWWinter","REDW02"
"2222",22211,"REDW",2011,"12","Redwood NP",13921,3.33708061184268e-09,0.505621154851585,"Winter","REDWWinter","REDW12"
"2223",22221,"REDW",2012,"10","Redwood NP",31070,8.04765365458593e-10,-0.225178126276002,"Fall","REDWFall","REDW10"
"2224",22231,"REDW",2013,"08","Redwood NP",60463,1.93364102507587e-09,0.100603397848506,"Summer","REDWSummer","REDW08"
"2225",22241,"REDW",2014,"06","Redwood NP",48382,1.31807664782713e-09,-0.0770419427241104,"Summer","REDWSummer","REDW06"
"2226",22251,"REDW",2015,"04","Redwood NP",39346,1.96432758947651e-09,0.109459214373042,"Spring","REDWSpring","REDW04"
"2227",22261,"REDW",2016,"02","Redwood NP",18711,2.25489982241811e-09,0.193315274258388,"Winter","REDWWinter","REDW02"
"2228",22271,"REDW",2016,"12","Redwood NP",23384,1.31804633873855e-09,-0.0770506896051227,"Winter","REDWWinter","REDW12"
"2229",22281,"REDW",2017,"10","Redwood NP",31446,1.46060197270259e-09,-0.0359106479099323,"Fall","REDWFall","REDW10"
"2230",22291,"REDW",2018,"08","Redwood NP",57316,1.43616807335434e-09,-0.0429620117179503,"Summer","REDWSummer","REDW08"
"2231",22301,"ROMO",1980,"06","Rocky Mountain NP",410449,1.91639792923581e-09,0.0956272235501741,"Summer","ROMOSummer","ROMO06"
"2232",22311,"ROMO",1981,"04","Rocky Mountain NP",78529,1.30303623446792e-09,-0.0813824462559938,"Spring","ROMOSpring","ROMO04"
"2233",22321,"ROMO",1982,"02","Rocky Mountain NP",59558,4.94977892007142e-10,-0.314579500462695,"Winter","ROMOWinter","ROMO02"
"2234",22331,"ROMO",1982,"12","Rocky Mountain NP",50617,3.34041183602807e-10,-0.36102412499231,"Winter","ROMOWinter","ROMO12"
"2235",22341,"ROMO",1983,"10","Rocky Mountain NP",193914,4.51223225450548e-10,-0.32720663245631,"Fall","ROMOFall","ROMO10"
"2236",22351,"ROMO",1984,"08","Rocky Mountain NP",605465,7.00936642061833e-10,-0.255141992949827,"Summer","ROMOSummer","ROMO08"
"2237",22361,"ROMO",1985,"06","Rocky Mountain NP",327505,2.43830222679264e-09,0.246243260007935,"Summer","ROMOSummer","ROMO06"
"2238",22371,"ROMO",1986,"04","Rocky Mountain NP",67259,1.7197187007767e-09,0.0388676874000509,"Spring","ROMOSpring","ROMO04"
"2239",22381,"ROMO",1987,"02","Rocky Mountain NP",52922,4.62166444004097e-10,-0.324048535823762,"Winter","ROMOWinter","ROMO02"
"2240",22391,"ROMO",1987,"12","Rocky Mountain NP",36803,6.03479932692608e-10,-0.283266964060666,"Winter","ROMOWinter","ROMO12"
"2241",22401,"ROMO",1988,"10","Rocky Mountain NP",178657,5.62287716387999e-10,-0.29515460013064,"Fall","ROMOFall","ROMO10"
"2242",22411,"ROMO",1989,"08","Rocky Mountain NP",600617,1.18979937013819e-09,-0.114061402467103,"Summer","ROMOSummer","ROMO08"
"2243",22421,"ROMO",1990,"06","Rocky Mountain NP",435279,1.90775106823082e-09,0.0931318313135718,"Summer","ROMOSummer","ROMO06"
"2244",22431,"ROMO",1991,"04","Rocky Mountain NP",67986,2.25717800006464e-09,0.19397273212772,"Spring","ROMOSpring","ROMO04"
"2245",22441,"ROMO",1992,"02","Rocky Mountain NP",48476,2.31150723561946e-10,-0.390717218828125,"Winter","ROMOWinter","ROMO02"
"2246",22451,"ROMO",1992,"12","Rocky Mountain NP",34940,3.19006931981392e-10,-0.365362850312117,"Winter","ROMOWinter","ROMO12"
"2247",22461,"ROMO",1993,"10","Rocky Mountain NP",230972,7.87962251003194e-10,-0.230027326620329,"Fall","ROMOFall","ROMO10"
"2248",22471,"ROMO",1994,"08","Rocky Mountain NP",691826,1.02159924963985e-09,-0.162602170573001,"Summer","ROMOSummer","ROMO08"
"2249",22481,"ROMO",1995,"06","Rocky Mountain NP",401034,2.08508366128513e-09,0.14430813399138,"Summer","ROMOSummer","ROMO06"
"2250",22491,"ROMO",1996,"04","Rocky Mountain NP",73462,1.73900771560653e-09,0.0444342921864919,"Spring","ROMOSpring","ROMO04"
"2251",22501,"ROMO",1997,"02","Rocky Mountain NP",55496,4.80276873826568e-10,-0.318822058151177,"Winter","ROMOWinter","ROMO02"
"2252",22511,"ROMO",1997,"12","Rocky Mountain NP",58455,2.86910550872932e-10,-0.374625524963053,"Winter","ROMOWinter","ROMO12"
"2253",22521,"ROMO",1998,"10","Rocky Mountain NP",227638,6.74996614158374e-10,-0.262628009460349,"Fall","ROMOFall","ROMO10"
"2254",22531,"ROMO",1999,"08","Rocky Mountain NP",644694,6.72365108034256e-10,-0.263387434175156,"Summer","ROMOSummer","ROMO08"
"2255",22541,"ROMO",2000,"06","Rocky Mountain NP",483925,1.90887905482384e-09,0.0934573562625202,"Summer","ROMOSummer","ROMO06"
"2256",22551,"ROMO",2001,"04","Rocky Mountain NP",82007,4.55320492420697e-09,0.856581713378666,"Spring","ROMOSpring","ROMO04"
"2257",22561,"ROMO",2002,"02","Rocky Mountain NP",62365,1.23252774653082e-09,-0.101730446913259,"Winter","ROMOWinter","ROMO02"
"2258",22571,"ROMO",2002,"12","Rocky Mountain NP",68633,7.99748212099161e-10,-0.226626023441892,"Winter","ROMOWinter","ROMO12"
"2259",22581,"ROMO",2003,"10","Rocky Mountain NP",262699,1.05364017510823e-09,-0.153355499830727,"Fall","ROMOFall","ROMO10"
"2260",22591,"ROMO",2004,"08","Rocky Mountain NP",561913,1.03596042855258e-09,-0.158457686887348,"Summer","ROMOSummer","ROMO08"
"2261",22601,"ROMO",2005,"06","Rocky Mountain NP",417346,1.55770152332479e-09,-0.00788874901964196,"Summer","ROMOSummer","ROMO06"
"2262",22611,"ROMO",2006,"04","Rocky Mountain NP",73816,2.2659811804715e-09,0.196513236483233,"Spring","ROMOSpring","ROMO04"
"2263",22621,"ROMO",2007,"02","Rocky Mountain NP",51929,1.12217724002051e-09,-0.133576430917404,"Winter","ROMOWinter","ROMO02"
"2264",22631,"ROMO",2007,"12","Rocky Mountain NP",50974,8.58402182668527e-10,-0.209699110574871,"Winter","ROMOWinter","ROMO12"
"2265",22641,"ROMO",2008,"10","Rocky Mountain NP",213467,9.13001618751963e-10,-0.193942293292062,"Fall","ROMOFall","ROMO10"
"2266",22651,"ROMO",2009,"08","Rocky Mountain NP",568455,9.19820275502303e-10,-0.191974501383641,"Summer","ROMOSummer","ROMO08"
"2267",22661,"ROMO",2010,"06","Rocky Mountain NP",441738,1.43242395722609e-09,-0.0440425238614878,"Summer","ROMOSummer","ROMO06"
"2268",22671,"ROMO",2011,"04","Rocky Mountain NP",77183,2.70211497621631e-09,0.322376817196916,"Spring","ROMOSpring","ROMO04"
"2269",22681,"ROMO",2012,"02","Rocky Mountain NP",62036,2.06129713298253e-09,0.137443594590576,"Winter","ROMOWinter","ROMO02"
"2270",22691,"ROMO",2012,"12","Rocky Mountain NP",66776,9.15547193613975e-10,-0.193207667426711,"Winter","ROMOWinter","ROMO12"
"2271",22701,"ROMO",2013,"10","Rocky Mountain NP",66275,8.7134843784753e-10,-0.205962958849047,"Fall","ROMOFall","ROMO10"
"2272",22711,"ROMO",2014,"08","Rocky Mountain NP",616826,5.2901555358531e-10,-0.30475659288904,"Summer","ROMOSummer","ROMO08"
"2273",22721,"ROMO",2015,"06","Rocky Mountain NP",608796,1.13661036138524e-09,-0.129411185404297,"Summer","ROMOSummer","ROMO06"
"2274",22731,"ROMO",2016,"04","Rocky Mountain NP",129967,1.84704185279827e-09,0.0756117966104366,"Spring","ROMOSpring","ROMO04"
"2275",22741,"ROMO",2017,"02","Rocky Mountain NP",98832,1.05387443216642e-09,-0.153287895732079,"Winter","ROMOWinter","ROMO02"
"2276",22751,"ROMO",2017,"12","Rocky Mountain NP",112830,8.12600264854524e-10,-0.222917057534885,"Winter","ROMOWinter","ROMO12"
"2277",22761,"ROMO",2018,"10","Rocky Mountain NP",312757,1.01756769677053e-09,-0.163765633906776,"Fall","ROMOFall","ROMO10"
"2278",22771,"SAGU",1980,"08","Saguaro NP",38694,2.6526156826634e-09,0.308091846873239,"Summer","SAGUSummer","SAGU08"
"2279",22781,"SAGU",1981,"06","Saguaro NP",25380,4.73011629864573e-09,0.907636456838332,"Summer","SAGUSummer","SAGU06"
"2280",22791,"SAGU",1982,"04","Saguaro NP",66487,5.16940579231573e-09,1.0344107384525,"Spring","SAGUSpring","SAGU04"
"2281",22801,"SAGU",1983,"02","Saguaro NP",70577,1.28654098485725e-09,-0.0861428000763606,"Winter","SAGUWinter","SAGU02"
"2282",22811,"SAGU",1983,"12","Saguaro NP",56603,2.04193528752228e-09,0.131855971657823,"Winter","SAGUWinter","SAGU12"
"2283",22821,"SAGU",1984,"10","Saguaro NP",45917,3.01128255664196e-09,0.411599296841044,"Fall","SAGUFall","SAGU10"
"2284",22831,"SAGU",1985,"08","Saguaro NP",28149,2.21753571061356e-09,0.182532388483907,"Summer","SAGUSummer","SAGU08"
"2285",22841,"SAGU",1986,"06","Saguaro NP",29284,4.25652491031769e-09,0.770963012790421,"Summer","SAGUSummer","SAGU06"
"2286",22851,"SAGU",1987,"04","Saguaro NP",78388,3.53317974877143e-09,0.562213282747945,"Spring","SAGUSpring","SAGU04"
"2287",22861,"SAGU",1988,"02","Saguaro NP",70296,2.35346497845512e-09,0.221760131303311,"Winter","SAGUWinter","SAGU02"
"2288",22871,"SAGU",1988,"12","Saguaro NP",50274,3.06485947731971e-09,0.427061027039224,"Winter","SAGUWinter","SAGU12"
"2289",22881,"SAGU",1989,"10","Saguaro NP",44738,2.56797116904295e-09,0.283664339360679,"Fall","SAGUFall","SAGU10"
"2290",22891,"SAGU",1990,"08","Saguaro NP",53122,1.69599356780736e-09,0.0320208660402665,"Summer","SAGUSummer","SAGU08"
"2291",22901,"SAGU",1991,"06","Saguaro NP",38788,5.46148548608016e-09,1.11870183551863,"Summer","SAGUSummer","SAGU06"
"2292",22911,"SAGU",1992,"04","Saguaro NP",175295,1.72587877322883e-09,0.0406454188756792,"Spring","SAGUSpring","SAGU04"
"2293",22921,"SAGU",1993,"02","Saguaro NP",98333,4.6077838766756e-10,-0.324449114138154,"Winter","SAGUWinter","SAGU02"
"2294",22931,"SAGU",1993,"12","Saguaro NP",65484,1.96741667402023e-09,0.110350691359218,"Winter","SAGUWinter","SAGU12"
"2295",22941,"SAGU",1994,"10","Saguaro NP",54946,2.24513652113956e-09,0.190497689217985,"Fall","SAGUFall","SAGU10"
"2296",22951,"SAGU",1995,"08","Saguaro NP",40165,2.90972890226726e-09,0.38229199092055,"Summer","SAGUSummer","SAGU08"
