"","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke","stdsmoke","Season","CatColS","CatColM","SeasType","Region","State"
"23579","SEQU","2008","12","Sequoia NP",29848,1.89009297102416e-09,0.176071784058206,"Winter","SEQUWinter","SEQU12","Low","Pacific West","CA"
"23580","SEQU","2009","01","Sequoia NP",27347,2.20549312146545e-09,0.358114050351197,"Winter","SEQUWinter","SEQU01","Low","Pacific West","CA"
"23581","SEQU","2009","02","Sequoia NP",25630,2.23620166828198e-09,0.375838371183714,"Winter","SEQUWinter","SEQU02","Low","Pacific West","CA"
"23582","SEQU","2009","03","Sequoia NP",50551,2.61165111758999e-09,0.592539817060825,"Spring","SEQUSpring","SEQU03","Shoulder","Pacific West","CA"
"23583","SEQU","2009","04","Sequoia NP",57885,2.59778620836926e-09,0.584537286012705,"Spring","SEQUSpring","SEQU04","Shoulder","Pacific West","CA"
"23584","SEQU","2009","05","Sequoia NP",106045,2.89509793915954e-09,0.756139300763897,"Spring","SEQUSpring","SEQU05","Shoulder","Pacific West","CA"
"23585","SEQU","2009","06","Sequoia NP",116902,1.55493162790066e-09,-0.0173762228328445,"Summer","SEQUSummer","SEQU06","High","Pacific West","CA"
"23586","SEQU","2009","07","Sequoia NP",172196,1.26266930244867e-09,-0.186063828095239,"Summer","SEQUSummer","SEQU07","High","Pacific West","CA"
"23587","SEQU","2009","08","Sequoia NP",166989,1.43085021608869e-09,-0.0889933776740235,"Summer","SEQUSummer","SEQU08","High","Pacific West","CA"
"23588","SEQU","2009","09","Sequoia NP",104422,1.06791819831642e-09,-0.298470027996201,"Fall","SEQUFall","SEQU09","Shoulder","Pacific West","CA"
"23589","SEQU","2009","10","Sequoia NP",69113,1.50182433156232e-09,-0.0480286260374667,"Fall","SEQUFall","SEQU10","Shoulder","Pacific West","CA"
"23590","SEQU","2009","11","Sequoia NP",37215,2.02270467042354e-09,0.252612439672515,"Fall","SEQUFall","SEQU11","Shoulder","Pacific West","CA"
"23591","SEQU","2009","12","Sequoia NP",30875,1.91819027328677e-09,0.192288950008977,"Winter","SEQUWinter","SEQU12","Low","Pacific West","CA"
"23592","SEQU","2010","01","Sequoia NP",30283,1.20241971934831e-09,-0.220838607484062,"Winter","SEQUWinter","SEQU01","Low","Pacific West","CA"
"23593","SEQU","2010","02","Sequoia NP",21838,3.75613051772916e-09,1.25310901284426,"Winter","SEQUWinter","SEQU02","Low","Pacific West","CA"
"23594","SEQU","2010","03","Sequoia NP",37947,2.79961653859573e-09,0.701029464820111,"Spring","SEQUSpring","SEQU03","Shoulder","Pacific West","CA"
"23595","SEQU","2010","04","Sequoia NP",53237,3.26084048651865e-09,0.967238129055096,"Spring","SEQUSpring","SEQU04","Shoulder","Pacific West","CA"
"23596","SEQU","2010","05","Sequoia NP",100412,2.21303042557963e-09,0.36246442215909,"Spring","SEQUSpring","SEQU05","Shoulder","Pacific West","CA"
"23597","SEQU","2010","06","Sequoia NP",124164,2.08829065151406e-09,0.290467274611758,"Summer","SEQUSummer","SEQU06","High","Pacific West","CA"
"23598","SEQU","2010","07","Sequoia NP",198203,2.27146101927644e-09,0.396189319507838,"Summer","SEQUSummer","SEQU07","High","Pacific West","CA"
"23599","SEQU","2010","08","Sequoia NP",173300,1.15115161847257e-09,-0.250429466140595,"Summer","SEQUSummer","SEQU08","High","Pacific West","CA"
"23600","SEQU","2010","09","Sequoia NP",125658,1.70747171956975e-09,0.0706666774293443,"Fall","SEQUFall","SEQU09","Shoulder","Pacific West","CA"
"23601","SEQU","2010","10","Sequoia NP",70483,1.56978474663561e-09,-0.00880331824720608,"Fall","SEQUFall","SEQU10","Shoulder","Pacific West","CA"
"23602","SEQU","2010","11","Sequoia NP",39095,1.41200329206725e-09,-0.0998714218243335,"Fall","SEQUFall","SEQU11","Shoulder","Pacific West","CA"
"23603","SEQU","2010","12","Sequoia NP",28359,1.18515808278374e-09,-0.230801657393023,"Winter","SEQUWinter","SEQU12","Low","Pacific West","CA"
"23604","SEQU","2011","01","Sequoia NP",29303,2.04322025965098e-09,0.264453601929647,"Winter","SEQUWinter","SEQU01","Low","Pacific West","CA"
"23605","SEQU","2011","02","Sequoia NP",21913,2.08342831875541e-09,0.287660839441652,"Winter","SEQUWinter","SEQU02","Low","Pacific West","CA"
"23606","SEQU","2011","03","Sequoia NP",41621,2.91639778993158e-09,0.76843312212327,"Spring","SEQUSpring","SEQU03","Shoulder","Pacific West","CA"
"23607","SEQU","2011","04","Sequoia NP",66501,2.59543342373547e-09,0.583179308705987,"Spring","SEQUSpring","SEQU04","Shoulder","Pacific West","CA"
"23608","SEQU","2011","05","Sequoia NP",111466,2.32105268338501e-09,0.424812574477545,"Spring","SEQUSpring","SEQU05","Shoulder","Pacific West","CA"
"23609","SEQU","2011","06","Sequoia NP",120708,1.94659821595167e-09,0.208685411000528,"Summer","SEQUSummer","SEQU06","High","Pacific West","CA"
"23610","SEQU","2011","07","Sequoia NP",184262,2.05704808742269e-09,0.272434730353173,"Summer","SEQUSummer","SEQU07","High","Pacific West","CA"
"23611","SEQU","2011","08","Sequoia NP",183238,1.77757597530359e-09,0.111129364503894,"Summer","SEQUSummer","SEQU08","High","Pacific West","CA"
"23612","SEQU","2011","09","Sequoia NP",112027,2.2665220811291e-09,0.393338669334829,"Fall","SEQUFall","SEQU09","Shoulder","Pacific West","CA"
"23613","SEQU","2011","10","Sequoia NP",67767,3.55173912502948e-09,1.135138643186,"Fall","SEQUFall","SEQU10","Shoulder","Pacific West","CA"
"23614","SEQU","2011","11","Sequoia NP",37787,4.31895674779526e-09,1.57796035583513,"Fall","SEQUFall","SEQU11","Shoulder","Pacific West","CA"
"23615","SEQU","2011","12","Sequoia NP",29990,6.25045704083504e-09,2.69278129107748,"Winter","SEQUWinter","SEQU12","Low","Pacific West","CA"
"23616","SEQU","2012","01","Sequoia NP",30112,4.06708355882301e-09,1.43258450209885,"Winter","SEQUWinter","SEQU01","Low","Pacific West","CA"
"23617","SEQU","2012","02","Sequoia NP",28557,2.65179256331294e-09,0.615708606744212,"Winter","SEQUWinter","SEQU02","Low","Pacific West","CA"
"23618","SEQU","2012","03","Sequoia NP",45541,2.82786483118969e-09,0.717333779182412,"Spring","SEQUSpring","SEQU03","Shoulder","Pacific West","CA"
"23619","SEQU","2012","04","Sequoia NP",59186,3.42039574441344e-09,1.05933003422854,"Spring","SEQUSpring","SEQU04","Shoulder","Pacific West","CA"
"23620","SEQU","2012","05","Sequoia NP",108045,3.36508643172806e-09,1.02740667396931,"Spring","SEQUSpring","SEQU05","Shoulder","Pacific West","CA"
"23621","SEQU","2012","06","Sequoia NP",123538,1.738140520402e-09,0.0883680577241214,"Summer","SEQUSummer","SEQU06","High","Pacific West","CA"
"23622","SEQU","2012","07","Sequoia NP",178374,1.52722834378949e-09,-0.0333659698773526,"Summer","SEQUSummer","SEQU07","High","Pacific West","CA"
"23623","SEQU","2012","08","Sequoia NP",255984,1.2355158007793e-09,-0.201736252394234,"Summer","SEQUSummer","SEQU08","High","Pacific West","CA"
"23624","SEQU","2012","09","Sequoia NP",147491,1.46713263760034e-09,-0.0680519347820746,"Fall","SEQUFall","SEQU09","Shoulder","Pacific West","CA"
"23625","SEQU","2012","10","Sequoia NP",69775,2.42004771777715e-09,0.48195040522139,"Fall","SEQUFall","SEQU10","Shoulder","Pacific West","CA"
"23626","SEQU","2012","11","Sequoia NP",32886,2.73120726035359e-09,0.661545082744696,"Fall","SEQUFall","SEQU11","Shoulder","Pacific West","CA"
"23627","SEQU","2012","12","Sequoia NP",27095,2.60333843371541e-09,0.587741912527842,"Winter","SEQUWinter","SEQU12","Low","Pacific West","CA"
"23628","SEQU","2013","01","Sequoia NP",24429,4.83160622621881e-09,1.87385074376161,"Winter","SEQUWinter","SEQU01","Low","Pacific West","CA"
"23629","SEQU","2013","02","Sequoia NP",21262,6.54982068581944e-09,2.86556762710948,"Winter","SEQUWinter","SEQU02","Low","Pacific West","CA"
"23630","SEQU","2013","03","Sequoia NP",43242,3.16371284725392e-09,0.911178119106778,"Spring","SEQUSpring","SEQU03","Shoulder","Pacific West","CA"
"23631","SEQU","2013","04","Sequoia NP",50937,2.83504464348994e-09,0.721477814310066,"Spring","SEQUSpring","SEQU04","Shoulder","Pacific West","CA"
"23632","SEQU","2013","05","Sequoia NP",98904,2.2701878155118e-09,0.395454453343559,"Spring","SEQUSpring","SEQU05","Shoulder","Pacific West","CA"
"23633","SEQU","2013","06","Sequoia NP",147445,2.02351935207901e-09,0.253082656616488,"Summer","SEQUSummer","SEQU06","High","Pacific West","CA"
"23634","SEQU","2013","07","Sequoia NP",161286,1.91960980444605e-09,0.193108273236779,"Summer","SEQUSummer","SEQU07","High","Pacific West","CA"
"23635","SEQU","2013","08","Sequoia NP",162352,1.17943421695799e-09,-0.234105351146557,"Summer","SEQUSummer","SEQU08","High","Pacific West","CA"
"23636","SEQU","2013","09","Sequoia NP",105351,1.37684319501119e-09,-0.12016508288382,"Fall","SEQUFall","SEQU09","Shoulder","Pacific West","CA"
"23637","SEQU","2013","10","Sequoia NP",28702,1.46718226456954e-09,-0.0680232911497562,"Fall","SEQUFall","SEQU10","Shoulder","Pacific West","CA"
"23638","SEQU","2013","11","Sequoia NP",37328,1.43733636104315e-09,-0.0852497126016932,"Fall","SEQUFall","SEQU11","Shoulder","Pacific West","CA"
"23639","SEQU","2013","12","Sequoia NP",28036,1.46298240188969e-09,-0.0704473626642736,"Winter","SEQUWinter","SEQU12","Low","Pacific West","CA"
"23640","SEQU","2014","01","Sequoia NP",25825,1.78679515627778e-09,0.116450479904627,"Winter","SEQUWinter","SEQU01","Low","Pacific West","CA"
"23641","SEQU","2014","02","Sequoia NP",26877,1.46484824270487e-09,-0.0693704389847443,"Winter","SEQUWinter","SEQU02","Low","Pacific West","CA"
"23642","SEQU","2014","03","Sequoia NP",48135,2.59981103312157e-09,0.5857059718432,"Spring","SEQUSpring","SEQU03","Shoulder","Pacific West","CA"
"23643","SEQU","2014","04","Sequoia NP",70926,2.45623810180007e-09,0.502838726030141,"Spring","SEQUSpring","SEQU04","Shoulder","Pacific West","CA"
"23644","SEQU","2014","05","Sequoia NP",101054,3.08670000670475e-09,0.866727943646759,"Spring","SEQUSpring","SEQU05","Shoulder","Pacific West","CA"
"23645","SEQU","2014","06","Sequoia NP",135952,1.9519332816742e-09,0.211764697594375,"Summer","SEQUSummer","SEQU06","High","Pacific West","CA"
"23646","SEQU","2014","07","Sequoia NP",179033,1.71348057964593e-09,0.074134863809645,"Summer","SEQUSummer","SEQU07","High","Pacific West","CA"
"23647","SEQU","2014","08","Sequoia NP",180619,1.2627290324474e-09,-0.18602935320891,"Summer","SEQUSummer","SEQU08","High","Pacific West","CA"
"23648","SEQU","2014","09","Sequoia NP",112109,1.34016453490204e-09,-0.141335226276326,"Fall","SEQUFall","SEQU09","Shoulder","Pacific West","CA"
"23649","SEQU","2014","10","Sequoia NP",70260,1.75279224468028e-09,0.0968247217079093,"Fall","SEQUFall","SEQU10","Shoulder","Pacific West","CA"
"23650","SEQU","2014","11","Sequoia NP",45885,1.77090020425652e-09,0.107276251279434,"Fall","SEQUFall","SEQU11","Shoulder","Pacific West","CA"
"23651","SEQU","2014","12","Sequoia NP",42462,9.27036059028552e-10,-0.379784205812176,"Winter","SEQUWinter","SEQU12","Low","Pacific West","CA"
"23652","SEQU","2015","01","Sequoia NP",35320,1.66297720038955e-09,0.044985386225622,"Winter","SEQUWinter","SEQU01","Low","Pacific West","CA"
"23653","SEQU","2015","02","Sequoia NP",29613,1.64161895188641e-09,0.0326578589364927,"Winter","SEQUWinter","SEQU02","Low","Pacific West","CA"
"23654","SEQU","2015","03","Sequoia NP",53100,2.53624210522219e-09,0.549015337154447,"Spring","SEQUSpring","SEQU03","Shoulder","Pacific West","CA"
"23655","SEQU","2015","04","Sequoia NP",68602,2.88168733320049e-09,0.748398983906939,"Spring","SEQUSpring","SEQU04","Shoulder","Pacific West","CA"
"23656","SEQU","2015","05","Sequoia NP",113812,2.4679798205085e-09,0.50961579662084,"Spring","SEQUSpring","SEQU05","Shoulder","Pacific West","CA"
"23657","SEQU","2015","06","Sequoia NP",139746,2.66257793590796e-09,0.621933694675416,"Summer","SEQUSummer","SEQU06","High","Pacific West","CA"
"23658","SEQU","2015","07","Sequoia NP",197117,2.20510965043275e-09,0.357892719017801,"Summer","SEQUSummer","SEQU07","High","Pacific West","CA"
"23659","SEQU","2015","08","Sequoia NP",173943,1.14018661179216e-09,-0.256758235049636,"Summer","SEQUSummer","SEQU08","High","Pacific West","CA"
"23660","SEQU","2015","09","Sequoia NP",124126,1.66221647557308e-09,0.0445463120228299,"Fall","SEQUFall","SEQU09","Shoulder","Pacific West","CA"
"23661","SEQU","2015","10","Sequoia NP",70954,2.08547845659268e-09,0.28884413544702,"Fall","SEQUFall","SEQU10","Shoulder","Pacific West","CA"
"23662","SEQU","2015","11","Sequoia NP",48251,1.50267753795674e-09,-0.0475361734326135,"Fall","SEQUFall","SEQU11","Shoulder","Pacific West","CA"
"23663","SEQU","2015","12","Sequoia NP",42880,1.59878010830283e-09,0.00793218851301723,"Winter","SEQUWinter","SEQU12","Low","Pacific West","CA"
"23664","SEQU","2016","01","Sequoia NP",41007,1.64398727964254e-09,0.0340248074032175,"Winter","SEQUWinter","SEQU01","Low","Pacific West","CA"
"23665","SEQU","2016","02","Sequoia NP",33815,2.17358331333628e-09,0.339696387009309,"Winter","SEQUWinter","SEQU02","Low","Pacific West","CA"
"23666","SEQU","2016","03","Sequoia NP",59292,2.15293005645378e-09,0.327775765906367,"Spring","SEQUSpring","SEQU03","Shoulder","Pacific West","CA"
"23667","SEQU","2016","04","Sequoia NP",73518,2.17766249477336e-09,0.342050803874321,"Spring","SEQUSpring","SEQU04","Shoulder","Pacific West","CA"
"23668","SEQU","2016","05","Sequoia NP",127056,2.58423971111199e-09,0.576718535585367,"Spring","SEQUSpring","SEQU05","Shoulder","Pacific West","CA"
"23669","SEQU","2016","06","Sequoia NP",160327,1.78261816419223e-09,0.114039608811263,"Summer","SEQUSummer","SEQU06","High","Pacific West","CA"
"23670","SEQU","2016","07","Sequoia NP",221476,1.39449785052648e-09,-0.109975190786024,"Summer","SEQUSummer","SEQU07","High","Pacific West","CA"
"23671","SEQU","2016","08","Sequoia NP",191657,1.36019739915838e-09,-0.129772682617226,"Summer","SEQUSummer","SEQU08","High","Pacific West","CA"
"23672","SEQU","2016","09","Sequoia NP",150580,1.79229397989644e-09,0.119624284077154,"Fall","SEQUFall","SEQU09","Shoulder","Pacific West","CA"
"23673","SEQU","2016","10","Sequoia NP",92679,1.27094912372172e-09,-0.181284891157707,"Fall","SEQUFall","SEQU10","Shoulder","Pacific West","CA"
"23674","SEQU","2016","11","Sequoia NP",57513,1.63560154309295e-09,0.0291847384181917,"Fall","SEQUFall","SEQU11","Shoulder","Pacific West","CA"
"23675","SEQU","2016","12","Sequoia NP",45768,1.95343230480205e-09,0.212629901897663,"Winter","SEQUWinter","SEQU12","Low","Pacific West","CA"
"23676","SEQU","2017","01","Sequoia NP",28877,1.4259367020486e-09,-0.0918293535924526,"Winter","SEQUWinter","SEQU01","Low","Pacific West","CA"
"23677","SEQU","2017","02","Sequoia NP",27306,1.18358001177654e-09,-0.231712486452933,"Winter","SEQUWinter","SEQU02","Low","Pacific West","CA"
"23678","SEQU","2017","03","Sequoia NP",58609,1.91106042102263e-09,0.188173750752787,"Spring","SEQUSpring","SEQU03","Shoulder","Pacific West","CA"
"23679","SEQU","2017","04","Sequoia NP",94141,2.81015277714403e-09,0.707110757872294,"Spring","SEQUSpring","SEQU04","Shoulder","Pacific West","CA"
"23680","SEQU","2017","05","Sequoia NP",131584,4.5217145583365e-09,1.69498785657629,"Spring","SEQUSpring","SEQU05","Shoulder","Pacific West","CA"
"23681","SEQU","2017","06","Sequoia NP",169618,2.8686133468625e-09,0.740852956743916,"Summer","SEQUSummer","SEQU06","High","Pacific West","CA"
"23682","SEQU","2017","07","Sequoia NP",232403,1.83795556552013e-09,0.14597918123823,"Summer","SEQUSummer","SEQU07","High","Pacific West","CA"
"23683","SEQU","2017","08","Sequoia NP",200337,1.4910030987636e-09,-0.0542744117164108,"Summer","SEQUSummer","SEQU08","High","Pacific West","CA"
"23684","SEQU","2017","09","Sequoia NP",147224,1.43305289856954e-09,-0.087722036141127,"Fall","SEQUFall","SEQU09","Shoulder","Pacific West","CA"
"23685","SEQU","2017","10","Sequoia NP",89252,2.53538701144862e-09,0.548521795194445,"Fall","SEQUFall","SEQU10","Shoulder","Pacific West","CA"
"23686","SEQU","2017","11","Sequoia NP",58403,1.58933932681293e-09,0.00248317000242461,"Fall","SEQUFall","SEQU11","Shoulder","Pacific West","CA"
"23687","SEQU","2017","12","Sequoia NP",53502,1.61053437253145e-09,0.0147165001114448,"Winter","SEQUWinter","SEQU12","Low","Pacific West","CA"
"23688","SEQU","2018","01","Sequoia NP",39678,2.02568273266479e-09,0.254331313930502,"Winter","SEQUWinter","SEQU01","Low","Pacific West","CA"
"23689","SEQU","2018","02","Sequoia NP",41244,2.87441537238919e-09,0.744201762616363,"Winter","SEQUWinter","SEQU02","Low","Pacific West","CA"
"23690","SEQU","2018","03","Sequoia NP",65934,1.94165306055538e-09,0.205831172363507,"Spring","SEQUSpring","SEQU03","Shoulder","Pacific West","CA"
"23691","SEQU","2018","04","Sequoia NP",84169,2.97550806216407e-09,0.802550315483332,"Spring","SEQUSpring","SEQU04","Shoulder","Pacific West","CA"
"23692","SEQU","2018","05","Sequoia NP",131687,3.75047948253382e-09,1.24984735538335,"Spring","SEQUSpring","SEQU05","Shoulder","Pacific West","CA"
"23693","SEQU","2018","06","Sequoia NP",156039,2.66033928220111e-09,0.620641591315065,"Summer","SEQUSummer","SEQU06","High","Pacific West","CA"
"23694","SEQU","2018","07","Sequoia NP",193884,2.75750533518249e-09,0.67672377284455,"Summer","SEQUSummer","SEQU07","High","Pacific West","CA"
"23695","SEQU","2018","08","Sequoia NP",184413,1.26540555811516e-09,-0.184484519455126,"Summer","SEQUSummer","SEQU08","High","Pacific West","CA"
"23696","SEQU","2018","09","Sequoia NP",135576,1.53717238937645e-09,-0.0276264780215679,"Fall","SEQUFall","SEQU09","Shoulder","Pacific West","CA"
"23697","SEQU","2018","10","Sequoia NP",83442,1.81467951776426e-09,0.132544740963252,"Fall","SEQUFall","SEQU10","Shoulder","Pacific West","CA"
"23698","SEQU","2018","11","Sequoia NP",54590,1.58346247225438e-09,-0.000908825597501137,"Fall","SEQUFall","SEQU11","Shoulder","Pacific West","CA"
"23699","SEQU","2018","12","Sequoia NP",58938,1.81524906217589e-09,0.132873469897917,"Winter","SEQUWinter","SEQU12","Low","Pacific West","CA"
"23700","SHEN","1980","01","Shenandoah NP",22968,2.97304458829473e-10,-0.743251907067733,"Winter","SHENWinter","SHEN01","Low","Northeast","VA"
"23701","SHEN","1980","02","Shenandoah NP",22352,2.48571552230459e-10,-0.771379505446861,"Winter","SHENWinter","SHEN02","Low","Northeast","VA"
"23702","SHEN","1980","03","Shenandoah NP",49132,5.25807564155656e-10,-0.611364769124508,"Spring","SHENSpring","SHEN03","Shoulder","Northeast","VA"
"23703","SHEN","1980","04","Shenandoah NP",107118,1.15667875277836e-09,-0.247239321640905,"Spring","SHENSpring","SHEN04","Shoulder","Northeast","VA"
"23704","SHEN","1980","05","Shenandoah NP",170191,1.02694641679335e-09,-0.322118069863288,"Spring","SHENSpring","SHEN05","Shoulder","Northeast","VA"
"23705","SHEN","1980","06","Shenandoah NP",194184,1.0386932425277e-09,-0.315338051605725,"Summer","SHENSummer","SHEN06","High","Northeast","VA"
"23706","SHEN","1980","07","Shenandoah NP",247966,6.49376663552914e-10,-0.540043310125242,"Summer","SHENSummer","SHEN07","High","Northeast","VA"
"23707","SHEN","1980","08","Shenandoah NP",275449,8.40483904696043e-10,-0.429740270529285,"Summer","SHENSummer","SHEN08","High","Northeast","VA"
"23708","SHEN","1980","09","Shenandoah NP",182916,3.42823075483167e-10,-0.716979528558825,"Fall","SHENFall","SHEN09","Shoulder","Northeast","VA"
"23709","SHEN","1980","10","Shenandoah NP",318121,3.79308251474697e-10,-0.695921060088521,"Fall","SHENFall","SHEN10","Shoulder","Northeast","VA"
"23710","SHEN","1980","11","Shenandoah NP",85970,4.2148667889208e-10,-0.671576567845915,"Fall","SHENFall","SHEN11","Shoulder","Northeast","VA"
"23711","SHEN","1980","12","Shenandoah NP",22861,4.20859486149894e-10,-0.671938570172262,"Winter","SHENWinter","SHEN12","Low","Northeast","VA"
"23712","SHEN","1981","01","Shenandoah NP",29335,2.74970129998664e-10,-0.756142807185583,"Winter","SHENWinter","SHEN01","Low","Northeast","VA"
"23713","SHEN","1981","02","Shenandoah NP",36964,3.70273423033751e-10,-0.701135771123557,"Winter","SHENWinter","SHEN02","Low","Northeast","VA"
"23714","SHEN","1981","03","Shenandoah NP",61981,7.05777158938048e-10,-0.50749014239342,"Spring","SHENSpring","SHEN03","Shoulder","Northeast","VA"
"23715","SHEN","1981","04","Shenandoah NP",131713,1.00236452471592e-09,-0.336306215738564,"Spring","SHENSpring","SHEN04","Shoulder","Northeast","VA"
"23716","SHEN","1981","05","Shenandoah NP",178187,1.14623810443248e-09,-0.253265442059024,"Spring","SHENSpring","SHEN05","Shoulder","Northeast","VA"
"23717","SHEN","1981","06","Shenandoah NP",202230,1.3177687829824e-09,-0.154261578496142,"Summer","SHENSummer","SHEN06","High","Northeast","VA"
"23718","SHEN","1981","07","Shenandoah NP",255740,4.10783185245123e-10,-0.67775439698778,"Summer","SHENSummer","SHEN07","High","Northeast","VA"
"23719","SHEN","1981","08","Shenandoah NP",293574,2.69008926245817e-10,-0.759583487348494,"Summer","SHENSummer","SHEN08","High","Northeast","VA"
"23720","SHEN","1981","09","Shenandoah NP",186017,3.38272410083107e-10,-0.719606075950793,"Fall","SHENFall","SHEN09","Shoulder","Northeast","VA"
"23721","SHEN","1981","10","Shenandoah NP",352936,3.60899338192056e-10,-0.706546293745748,"Fall","SHENFall","SHEN10","Shoulder","Northeast","VA"
"23722","SHEN","1981","11","Shenandoah NP",67573,3.14725967509588e-10,-0.733196582370095,"Fall","SHENFall","SHEN11","Shoulder","Northeast","VA"
"23723","SHEN","1981","12","Shenandoah NP",23296,2.6336666181237e-10,-0.762840082511977,"Winter","SHENWinter","SHEN12","Low","Northeast","VA"
"23724","SHEN","1982","01","Shenandoah NP",13409,4.7025139338075e-10,-0.643430610628623,"Winter","SHENWinter","SHEN01","Low","Northeast","VA"
"23725","SHEN","1982","02","Shenandoah NP",17181,4.73996841776625e-10,-0.641268817384978,"Winter","SHENWinter","SHEN02","Low","Northeast","VA"
"23726","SHEN","1982","03","Shenandoah NP",49035,7.97616306336124e-10,-0.45448253759878,"Spring","SHENSpring","SHEN03","Shoulder","Northeast","VA"
"23727","SHEN","1982","04","Shenandoah NP",113050,1.2563000639787e-09,-0.18974001722835,"Spring","SHENSpring","SHEN04","Shoulder","Northeast","VA"
"23728","SHEN","1982","05","Shenandoah NP",187271,1.59415658451678e-09,0.00526358880850082,"Spring","SHENSpring","SHEN05","Shoulder","Northeast","VA"
"23729","SHEN","1982","06","Shenandoah NP",198058,1.07232545065727e-09,-0.295926255575259,"Summer","SHENSummer","SHEN06","High","Northeast","VA"
"23730","SHEN","1982","07","Shenandoah NP",251514,7.34040328520535e-10,-0.491177241349396,"Summer","SHENSummer","SHEN07","High","Northeast","VA"
"23731","SHEN","1982","08","Shenandoah NP",257985,5.52028478484345e-10,-0.596230614426134,"Summer","SHENSummer","SHEN08","High","Northeast","VA"
"23732","SHEN","1982","09","Shenandoah NP",209679,5.31422128524639e-10,-0.608124161849757,"Fall","SHENFall","SHEN09","Shoulder","Northeast","VA"
"23733","SHEN","1982","10","Shenandoah NP",358818,3.50364071088904e-10,-0.712627026100429,"Fall","SHENFall","SHEN10","Shoulder","Northeast","VA"
"23734","SHEN","1982","11","Shenandoah NP",68751,5.42101752376567e-10,-0.601960109846479,"Fall","SHENFall","SHEN11","Shoulder","Northeast","VA"
"23735","SHEN","1982","12","Shenandoah NP",27221,2.91222740367303e-10,-0.746762145760582,"Winter","SHENWinter","SHEN12","Low","Northeast","VA"
"23736","SHEN","1983","01","Shenandoah NP",27280,2.28346230812804e-10,-0.783053131290802,"Winter","SHENWinter","SHEN01","Low","Northeast","VA"
"23737","SHEN","1983","02","Shenandoah NP",22633,2.60979848842879e-10,-0.764217700251144,"Winter","SHENWinter","SHEN02","Low","Northeast","VA"
"23738","SHEN","1983","03","Shenandoah NP",60503,4.27400670410805e-10,-0.668163137581535,"Spring","SHENSpring","SHEN03","Shoulder","Northeast","VA"
"23739","SHEN","1983","04","Shenandoah NP",96859,7.46176287425016e-10,-0.484172623693002,"Spring","SHENSpring","SHEN04","Shoulder","Northeast","VA"
"23740","SHEN","1983","05","Shenandoah NP",171129,9.76424496812456e-10,-0.35127824875961,"Spring","SHENSpring","SHEN05","Shoulder","Northeast","VA"
"23741","SHEN","1983","06","Shenandoah NP",184854,9.7066643611754e-10,-0.354601679065171,"Summer","SHENSummer","SHEN06","High","Northeast","VA"
"23742","SHEN","1983","07","Shenandoah NP",288667,5.77006775692723e-10,-0.581813671930732,"Summer","SHENSummer","SHEN07","High","Northeast","VA"
"23743","SHEN","1983","08","Shenandoah NP",246938,4.11419814883018e-10,-0.677386947885712,"Summer","SHENSummer","SHEN08","High","Northeast","VA"
"23744","SHEN","1983","09","Shenandoah NP",200557,4.19625056924389e-10,-0.672651056496301,"Fall","SHENFall","SHEN09","Shoulder","Northeast","VA"
"23745","SHEN","1983","10","Shenandoah NP",354062,4.29663915557654e-10,-0.666856840564452,"Fall","SHENFall","SHEN10","Shoulder","Northeast","VA"
"23746","SHEN","1983","11","Shenandoah NP",92275,3.61549318261822e-10,-0.706171139058029,"Fall","SHENFall","SHEN11","Shoulder","Northeast","VA"
"23747","SHEN","1983","12","Shenandoah NP",22621,2.65981431324391e-10,-0.761330893099302,"Winter","SHENWinter","SHEN12","Low","Northeast","VA"
"23748","SHEN","1984","01","Shenandoah NP",23538,2.67114080854114e-10,-0.760677151853403,"Winter","SHENWinter","SHEN01","Low","Northeast","VA"
"23749","SHEN","1984","02","Shenandoah NP",41150,3.40191347314445e-10,-0.718498506147868,"Winter","SHENWinter","SHEN02","Low","Northeast","VA"
"23750","SHEN","1984","03","Shenandoah NP",60783,6.11791228788405e-10,-0.56173682458478,"Spring","SHENSpring","SHEN03","Shoulder","Northeast","VA"
"23751","SHEN","1984","04","Shenandoah NP",122678,9.5824737034178e-10,-0.361769699993183,"Spring","SHENSpring","SHEN04","Shoulder","Northeast","VA"
"23752","SHEN","1984","05","Shenandoah NP",185688,1.69840164154778e-09,0.0654316210850036,"Spring","SHENSpring","SHEN05","Shoulder","Northeast","VA"
"23753","SHEN","1984","06","Shenandoah NP",206444,9.75132419256397e-10,-0.352024008475331,"Summer","SHENSummer","SHEN06","High","Northeast","VA"
"23754","SHEN","1984","07","Shenandoah NP",257704,8.35766011952899e-10,-0.432463337991008,"Summer","SHENSummer","SHEN07","High","Northeast","VA"
"23755","SHEN","1984","08","Shenandoah NP",254988,5.9327098789197e-10,-0.572426314175581,"Summer","SHENSummer","SHEN08","High","Northeast","VA"
"23756","SHEN","1984","09","Shenandoah NP",208824,5.31636623612997e-10,-0.608000359841613,"Fall","SHENFall","SHEN09","Shoulder","Northeast","VA"
"23757","SHEN","1984","10","Shenandoah NP",378194,4.60797650037037e-10,-0.648887110445867,"Fall","SHENFall","SHEN10","Shoulder","Northeast","VA"
"23758","SHEN","1984","11","Shenandoah NP",90497,5.83478709792473e-10,-0.578078209061837,"Fall","SHENFall","SHEN11","Shoulder","Northeast","VA"
