"","Park","Year","SingleVisitorFee","Source","UnitCode"
"893","Grand Canyon NP",2014,12,"Observed","GRCA"
"894","Grand Canyon NP",2015,15,"Observed","GRCA"
"895","Grand Canyon NP",2016,15,"Observed","GRCA"
"896","Grand Canyon NP",2017,15,"Observed","GRCA"
"897","Grand Canyon NP",2018,20,"Observed","GRCA"
"898","Grand Teton NP",1980,3.67033333333333,"Predicted","GRTE"
"899","Grand Teton NP",1981,3.82316666666667,"Predicted","GRTE"
"900","Grand Teton NP",1982,3.96833333333333,"Predicted","GRTE"
"901","Grand Teton NP",1983,4.166,"Predicted","GRTE"
"902","Grand Teton NP",1984,4.31725,"Predicted","GRTE"
"903","Grand Teton NP",1985,4.51208333333333,"Predicted","GRTE"
"904","Grand Teton NP",1986,4.69475,"Predicted","GRTE"
"905","Grand Teton NP",1987,4.92141666666667,"Predicted","GRTE"
"906","Grand Teton NP",1988,5.14683333333333,"Predicted","GRTE"
"907","Grand Teton NP",1989,5.3595,"Predicted","GRTE"
"908","Grand Teton NP",1990,5.54391666666667,"Predicted","GRTE"
"909","Grand Teton NP",1991,5.80733333333333,"Predicted","GRTE"
"910","Grand Teton NP",1992,6.04241666666667,"Predicted","GRTE"
"911","Grand Teton NP",1993,6.30583333333333,"Predicted","GRTE"
"912","Grand Teton NP",1994,6.53375,"Predicted","GRTE"
"913","Grand Teton NP",1995,6.84983333333333,"Predicted","GRTE"
"914","Grand Teton NP",1996,7.13475,"Predicted","GRTE"
"915","Grand Teton NP",1997,10,"Observed","GRTE"
"916","Grand Teton NP",1998,10,"Observed","GRTE"
"917","Grand Teton NP",1999,10,"Observed","GRTE"
"918","Grand Teton NP",2000,10,"Observed","GRTE"
"919","Grand Teton NP",2001,10,"Observed","GRTE"
"920","Grand Teton NP",2002,10,"Observed","GRTE"
"921","Grand Teton NP",2003,10,"Observed","GRTE"
"922","Grand Teton NP",2004,10,"Observed","GRTE"
"923","Grand Teton NP",2005,10,"Observed","GRTE"
"924","Grand Teton NP",2006,12,"Observed","GRTE"
"925","Grand Teton NP",2007,12,"Observed","GRTE"
"926","Grand Teton NP",2008,12,"Observed","GRTE"
"927","Grand Teton NP",2009,12,"Observed","GRTE"
"928","Grand Teton NP",2010,12,"Observed","GRTE"
"929","Grand Teton NP",2011,12,"Observed","GRTE"
"930","Grand Teton NP",2012,12,"Observed","GRTE"
"931","Grand Teton NP",2013,12,"Observed","GRTE"
"932","Grand Teton NP",2014,12,"Observed","GRTE"
"933","Grand Teton NP",2015,15,"Observed","GRTE"
"934","Grand Teton NP",2016,15,"Observed","GRTE"
"935","Grand Teton NP",2017,15,"Observed","GRTE"
"936","Grand Teton NP",2018,20,"Observed","GRTE"
"937","Great Basin NP",1980,0.0135833333333333,"Predicted","GRBA"
"938","Great Basin NP",1981,0.0148333333333333,"Predicted","GRBA"
"939","Great Basin NP",1982,0.0133333333333333,"Predicted","GRBA"
"940","Great Basin NP",1983,0.0144166666666667,"Predicted","GRBA"
"941","Great Basin NP",1984,0.0148333333333333,"Predicted","GRBA"
"942","Great Basin NP",1985,0.01575,"Predicted","GRBA"
"943","Great Basin NP",1986,0.0154166666666667,"Predicted","GRBA"
"944","Great Basin NP",1987,0.0191666666666667,"Predicted","GRBA"
"945","Great Basin NP",1988,0.0190833333333333,"Predicted","GRBA"
"946","Great Basin NP",1989,0.0173333333333333,"Predicted","GRBA"
"947","Great Basin NP",1990,0.0211666666666667,"Predicted","GRBA"
"948","Great Basin NP",1991,0.0186666666666667,"Predicted","GRBA"
"949","Great Basin NP",1992,0.0213333333333333,"Predicted","GRBA"
"950","Great Basin NP",1993,0.0213333333333333,"Predicted","GRBA"
"951","Great Basin NP",1994,0.0220833333333333,"Predicted","GRBA"
"952","Great Basin NP",1995,0.0245,"Predicted","GRBA"
"953","Great Basin NP",1996,0.0245833333333333,"Predicted","GRBA"
"954","Great Basin NP",1997,0.0240833333333333,"Predicted","GRBA"
"955","Great Basin NP",1998,0.0270833333333333,"Predicted","GRBA"
"956","Great Basin NP",1999,0,"Observed","GRBA"
"957","Great Basin NP",2000,0,"Observed","GRBA"
"958","Great Basin NP",2001,0,"Observed","GRBA"
"959","Great Basin NP",2002,0,"Observed","GRBA"
"960","Great Basin NP",2003,0,"Observed","GRBA"
"961","Great Basin NP",2004,0,"Observed","GRBA"
"962","Great Basin NP",2005,0,"Observed","GRBA"
"963","Great Basin NP",2006,0,"Observed","GRBA"
"964","Great Basin NP",2007,0,"Observed","GRBA"
"965","Great Basin NP",2008,0,"Observed","GRBA"
"966","Great Basin NP",2009,0,"Observed","GRBA"
"967","Great Basin NP",2010,0,"Observed","GRBA"
"968","Great Basin NP",2011,0,"Observed","GRBA"
"969","Great Basin NP",2012,0,"Observed","GRBA"
"970","Great Basin NP",2013,0,"Observed","GRBA"
"971","Great Basin NP",2014,0,"Observed","GRBA"
"972","Great Basin NP",2015,0,"Observed","GRBA"
"973","Great Basin NP",2016,0,"Observed","GRBA"
"974","Great Basin NP",2017,0,"Observed","GRBA"
"975","Great Basin NP",2018,0,"Observed","GRBA"
"976","Great Sand Dunes NP & PRES",1980,1.11641666666667,"Predicted","GRSA"
"977","Great Sand Dunes NP & PRES",1981,1.19775,"Predicted","GRSA"
"978","Great Sand Dunes NP & PRES",1982,1.22666666666667,"Predicted","GRSA"
"979","Great Sand Dunes NP & PRES",1983,1.26391666666667,"Predicted","GRSA"
"980","Great Sand Dunes NP & PRES",1984,1.329,"Predicted","GRSA"
"981","Great Sand Dunes NP & PRES",1985,1.3865,"Predicted","GRSA"
"982","Great Sand Dunes NP & PRES",1986,1.45383333333333,"Predicted","GRSA"
"983","Great Sand Dunes NP & PRES",1987,1.5115,"Predicted","GRSA"
"984","Great Sand Dunes NP & PRES",1988,1.57866666666667,"Predicted","GRSA"
"985","Great Sand Dunes NP & PRES",1989,1.64208333333333,"Predicted","GRSA"
"986","Great Sand Dunes NP & PRES",1990,1.70675,"Predicted","GRSA"
"987","Great Sand Dunes NP & PRES",1991,1.79283333333333,"Predicted","GRSA"
"988","Great Sand Dunes NP & PRES",1992,1.85625,"Predicted","GRSA"
"989","Great Sand Dunes NP & PRES",1993,1.9615,"Predicted","GRSA"
"990","Great Sand Dunes NP & PRES",1994,2.03333333333333,"Predicted","GRSA"
"991","Great Sand Dunes NP & PRES",1995,2.09258333333333,"Predicted","GRSA"
"992","Great Sand Dunes NP & PRES",1996,2.17958333333333,"Predicted","GRSA"
"993","Great Sand Dunes NP & PRES",1997,3,"Observed","GRSA"
"994","Great Sand Dunes NP & PRES",1998,3,"Observed","GRSA"
"995","Great Sand Dunes NP & PRES",1999,3,"Observed","GRSA"
"996","Great Sand Dunes NP & PRES",2000,3,"Observed","GRSA"
"997","Great Sand Dunes NP & PRES",2001,3,"Observed","GRSA"
"998","Great Sand Dunes NP & PRES",2002,3,"Observed","GRSA"
"999","Great Sand Dunes NP & PRES",2003,3,"Observed","GRSA"
"1000","Great Sand Dunes NP & PRES",2004,3,"Observed","GRSA"
"1001","Great Sand Dunes NP & PRES",2005,3,"Observed","GRSA"
"1002","Great Sand Dunes NP & PRES",2006,3,"Observed","GRSA"
"1003","Great Sand Dunes NP & PRES",2007,3,"Observed","GRSA"
"1004","Great Sand Dunes NP & PRES",2008,3,"Observed","GRSA"
"1005","Great Sand Dunes NP & PRES",2009,3,"Observed","GRSA"
"1006","Great Sand Dunes NP & PRES",2010,3,"Observed","GRSA"
"1007","Great Sand Dunes NP & PRES",2011,3,"Observed","GRSA"
"1008","Great Sand Dunes NP & PRES",2012,3,"Observed","GRSA"
"1009","Great Sand Dunes NP & PRES",2013,3,"Observed","GRSA"
"1010","Great Sand Dunes NP & PRES",2014,3,"Observed","GRSA"
"1011","Great Sand Dunes NP & PRES",2015,3,"Observed","GRSA"
"1012","Great Sand Dunes NP & PRES",2016,7,"Observed","GRSA"
"1013","Great Sand Dunes NP & PRES",2017,7,"Observed","GRSA"
"1014","Great Sand Dunes NP & PRES",2018,10,"Observed","GRSA"
"1015","Great Smoky Mountains NP",1980,0.0135833333333333,"Predicted","GRSM"
"1016","Great Smoky Mountains NP",1981,0.0134166666666667,"Predicted","GRSM"
"1017","Great Smoky Mountains NP",1982,0.0124166666666667,"Predicted","GRSM"
"1018","Great Smoky Mountains NP",1983,0.0145,"Predicted","GRSM"
"1019","Great Smoky Mountains NP",1984,0.01475,"Predicted","GRSM"
"1020","Great Smoky Mountains NP",1985,0.0155833333333333,"Predicted","GRSM"
"1021","Great Smoky Mountains NP",1986,0.0143333333333333,"Predicted","GRSM"
"1022","Great Smoky Mountains NP",1987,0.0170833333333333,"Predicted","GRSM"
"1023","Great Smoky Mountains NP",1988,0.0176666666666667,"Predicted","GRSM"
"1024","Great Smoky Mountains NP",1989,0.0166666666666667,"Predicted","GRSM"
"1025","Great Smoky Mountains NP",1990,0.019,"Predicted","GRSM"
"1026","Great Smoky Mountains NP",1991,0.0185,"Predicted","GRSM"
"1027","Great Smoky Mountains NP",1992,0.0198333333333333,"Predicted","GRSM"
"1028","Great Smoky Mountains NP",1993,0.0186666666666667,"Predicted","GRSM"
"1029","Great Smoky Mountains NP",1994,0.0229166666666667,"Predicted","GRSM"
"1030","Great Smoky Mountains NP",1995,0.0236666666666667,"Predicted","GRSM"
"1031","Great Smoky Mountains NP",1996,0.0269166666666667,"Predicted","GRSM"
"1032","Great Smoky Mountains NP",1997,0,"Observed","GRSM"
"1033","Great Smoky Mountains NP",1998,0,"Observed","GRSM"
"1034","Great Smoky Mountains NP",1999,0,"Observed","GRSM"
"1035","Great Smoky Mountains NP",2000,0,"Observed","GRSM"
"1036","Great Smoky Mountains NP",2001,0,"Observed","GRSM"
"1037","Great Smoky Mountains NP",2002,0,"Observed","GRSM"
"1038","Great Smoky Mountains NP",2003,0,"Observed","GRSM"
"1039","Great Smoky Mountains NP",2004,0,"Observed","GRSM"
"1040","Great Smoky Mountains NP",2005,0,"Observed","GRSM"
"1041","Great Smoky Mountains NP",2006,0,"Observed","GRSM"
"1042","Great Smoky Mountains NP",2007,0,"Observed","GRSM"
"1043","Great Smoky Mountains NP",2008,0,"Observed","GRSM"
"1044","Great Smoky Mountains NP",2009,0,"Observed","GRSM"
"1045","Great Smoky Mountains NP",2010,0,"Observed","GRSM"
"1046","Great Smoky Mountains NP",2011,0,"Observed","GRSM"
"1047","Great Smoky Mountains NP",2012,0,"Observed","GRSM"
"1048","Great Smoky Mountains NP",2013,0,"Observed","GRSM"
"1049","Great Smoky Mountains NP",2014,0,"Observed","GRSM"
"1050","Great Smoky Mountains NP",2015,0,"Observed","GRSM"
"1051","Great Smoky Mountains NP",2016,0,"Observed","GRSM"
"1052","Great Smoky Mountains NP",2017,0,"Observed","GRSM"
"1053","Great Smoky Mountains NP",2018,0,"Observed","GRSM"
"1054","Guadalupe Mountains NP",1980,1.00483333333333,"Predicted","GUMO"
"1055","Guadalupe Mountains NP",1981,1.0665,"Predicted","GUMO"
"1056","Guadalupe Mountains NP",1982,1.09933333333333,"Predicted","GUMO"
"1057","Guadalupe Mountains NP",1983,1.14283333333333,"Predicted","GUMO"
"1058","Guadalupe Mountains NP",1984,1.17508333333333,"Predicted","GUMO"
"1059","Guadalupe Mountains NP",1985,1.25066666666667,"Predicted","GUMO"
"1060","Guadalupe Mountains NP",1986,1.29325,"Predicted","GUMO"
"1061","Guadalupe Mountains NP",1987,1.36816666666667,"Predicted","GUMO"
"1062","Guadalupe Mountains NP",1988,1.41383333333333,"Predicted","GUMO"
"1063","Guadalupe Mountains NP",1989,1.45808333333333,"Predicted","GUMO"
"1064","Guadalupe Mountains NP",1990,1.56816666666667,"Predicted","GUMO"
"1065","Guadalupe Mountains NP",1991,1.5705,"Predicted","GUMO"
"1066","Guadalupe Mountains NP",1992,1.64883333333333,"Predicted","GUMO"
"1067","Guadalupe Mountains NP",1993,1.72533333333333,"Predicted","GUMO"
"1068","Guadalupe Mountains NP",1994,1.77958333333333,"Predicted","GUMO"
"1069","Guadalupe Mountains NP",1995,1.88991666666667,"Predicted","GUMO"
"1070","Guadalupe Mountains NP",1996,1.9655,"Predicted","GUMO"
"1071","Guadalupe Mountains NP",1997,0,"Observed","GUMO"
"1072","Guadalupe Mountains NP",1998,0,"Observed","GUMO"
"1073","Guadalupe Mountains NP",1999,0,"Observed","GUMO"
"1074","Guadalupe Mountains NP",2000,0,"Observed","GUMO"
"1075","Guadalupe Mountains NP",2001,0,"Observed","GUMO"
"1076","Guadalupe Mountains NP",2002,0,"Observed","GUMO"
"1077","Guadalupe Mountains NP",2003,3,"Observed","GUMO"
"1078","Guadalupe Mountains NP",2004,3,"Observed","GUMO"
"1079","Guadalupe Mountains NP",2005,3,"Observed","GUMO"
"1080","Guadalupe Mountains NP",2006,3,"Observed","GUMO"
"1081","Guadalupe Mountains NP",2007,5,"Observed","GUMO"
"1082","Guadalupe Mountains NP",2008,5,"Observed","GUMO"
"1083","Guadalupe Mountains NP",2009,5,"Observed","GUMO"
"1084","Guadalupe Mountains NP",2010,5,"Observed","GUMO"
"1085","Guadalupe Mountains NP",2011,5,"Observed","GUMO"
"1086","Guadalupe Mountains NP",2012,5,"Observed","GUMO"
"1087","Guadalupe Mountains NP",2013,5,"Observed","GUMO"
"1088","Guadalupe Mountains NP",2014,5,"Observed","GUMO"
"1089","Guadalupe Mountains NP",2015,5,"Observed","GUMO"
"1090","Guadalupe Mountains NP",2016,5,"Observed","GUMO"
"1091","Guadalupe Mountains NP",2017,5,"Observed","GUMO"
"1092","Guadalupe Mountains NP",2018,5,"Observed","GUMO"
"1093","Haleakala NP",1980,1.75883333333333,"Predicted","HALE"
"1094","Haleakala NP",1981,1.87683333333333,"Predicted","HALE"
"1095","Haleakala NP",1982,1.92291666666667,"Predicted","HALE"
"1096","Haleakala NP",1983,2.02408333333333,"Predicted","HALE"
"1097","Haleakala NP",1984,2.09525,"Predicted","HALE"
"1098","Haleakala NP",1985,2.194,"Predicted","HALE"
"1099","Haleakala NP",1986,2.27625,"Predicted","HALE"
"1100","Haleakala NP",1987,2.36016666666667,"Predicted","HALE"
"1101","Haleakala NP",1988,2.47808333333333,"Predicted","HALE"
"1102","Haleakala NP",1989,2.56975,"Predicted","HALE"
"1103","Haleakala NP",1990,2.703,"Predicted","HALE"
"1104","Haleakala NP",1991,2.8055,"Predicted","HALE"
"1105","Haleakala NP",1992,2.93925,"Predicted","HALE"
"1106","Haleakala NP",1993,3.026,"Predicted","HALE"
"1107","Haleakala NP",1994,3.17141666666667,"Predicted","HALE"
"1108","Haleakala NP",1995,3.30791666666667,"Predicted","HALE"
"1109","Haleakala NP",1996,3.46616666666667,"Predicted","HALE"
"1110","Haleakala NP",1997,2,"Observed","HALE"
"1111","Haleakala NP",1998,5,"Observed","HALE"
"1112","Haleakala NP",1999,5,"Observed","HALE"
"1113","Haleakala NP",2000,5,"Observed","HALE"
"1114","Haleakala NP",2001,5,"Observed","HALE"
"1115","Haleakala NP",2002,5,"Observed","HALE"
"1116","Haleakala NP",2003,5,"Observed","HALE"
"1117","Haleakala NP",2004,5,"Observed","HALE"
"1118","Haleakala NP",2005,5,"Observed","HALE"
"1119","Haleakala NP",2006,5,"Observed","HALE"
"1120","Haleakala NP",2007,5,"Observed","HALE"
"1121","Haleakala NP",2008,5,"Observed","HALE"
"1122","Haleakala NP",2009,5,"Observed","HALE"
"1123","Haleakala NP",2010,5,"Observed","HALE"
"1124","Haleakala NP",2011,5,"Observed","HALE"
"1125","Haleakala NP",2012,5,"Observed","HALE"
"1126","Haleakala NP",2013,5,"Observed","HALE"
"1127","Haleakala NP",2014,5,"Observed","HALE"
"1128","Haleakala NP",2015,8,"Observed","HALE"
"1129","Haleakala NP",2016,10,"Observed","HALE"
"1130","Haleakala NP",2017,10,"Observed","HALE"
"1131","Haleakala NP",2018,12,"Observed","HALE"
"1132","Hawaii Volcanoes NP",1980,1.81416666666667,"Predicted","HAVO"
"1133","Hawaii Volcanoes NP",1981,1.92375,"Predicted","HAVO"
"1134","Hawaii Volcanoes NP",1982,2.00183333333333,"Predicted","HAVO"
"1135","Hawaii Volcanoes NP",1983,2.1115,"Predicted","HAVO"
"1136","Hawaii Volcanoes NP",1984,2.17091666666667,"Predicted","HAVO"
"1137","Hawaii Volcanoes NP",1985,2.258,"Predicted","HAVO"
"1138","Hawaii Volcanoes NP",1986,2.34566666666667,"Predicted","HAVO"
"1139","Hawaii Volcanoes NP",1987,2.46658333333333,"Predicted","HAVO"
"1140","Hawaii Volcanoes NP",1988,2.59333333333333,"Predicted","HAVO"
"1141","Hawaii Volcanoes NP",1989,2.68016666666667,"Predicted","HAVO"
"1142","Hawaii Volcanoes NP",1990,2.80683333333333,"Predicted","HAVO"
"1143","Hawaii Volcanoes NP",1991,2.8995,"Predicted","HAVO"
"1144","Hawaii Volcanoes NP",1992,3.01258333333333,"Predicted","HAVO"
"1145","Hawaii Volcanoes NP",1993,3.17075,"Predicted","HAVO"
"1146","Hawaii Volcanoes NP",1994,3.31975,"Predicted","HAVO"
"1147","Hawaii Volcanoes NP",1995,3.44666666666667,"Predicted","HAVO"
"1148","Hawaii Volcanoes NP",1996,3.57408333333333,"Predicted","HAVO"
"1149","Hawaii Volcanoes NP",1997,5,"Observed","HAVO"
"1150","Hawaii Volcanoes NP",1998,5,"Observed","HAVO"
"1151","Hawaii Volcanoes NP",1999,5,"Observed","HAVO"
"1152","Hawaii Volcanoes NP",2000,5,"Observed","HAVO"
"1153","Hawaii Volcanoes NP",2001,5,"Observed","HAVO"
"1154","Hawaii Volcanoes NP",2002,5,"Observed","HAVO"
"1155","Hawaii Volcanoes NP",2003,5,"Observed","HAVO"
"1156","Hawaii Volcanoes NP",2004,5,"Observed","HAVO"
"1157","Hawaii Volcanoes NP",2005,5,"Observed","HAVO"
"1158","Hawaii Volcanoes NP",2006,5,"Observed","HAVO"
"1159","Hawaii Volcanoes NP",2007,5,"Observed","HAVO"
"1160","Hawaii Volcanoes NP",2008,5,"Observed","HAVO"
"1161","Hawaii Volcanoes NP",2009,5,"Observed","HAVO"
"1162","Hawaii Volcanoes NP",2010,5,"Observed","HAVO"
"1163","Hawaii Volcanoes NP",2011,5,"Observed","HAVO"
"1164","Hawaii Volcanoes NP",2012,5,"Observed","HAVO"
"1165","Hawaii Volcanoes NP",2013,5,"Observed","HAVO"
"1166","Hawaii Volcanoes NP",2014,5,"Observed","HAVO"
"1167","Hawaii Volcanoes NP",2015,8,"Observed","HAVO"
"1168","Hawaii Volcanoes NP",2016,10,"Observed","HAVO"
"1169","Hawaii Volcanoes NP",2017,12,"Observed","HAVO"
"1170","Hawaii Volcanoes NP",2018,12,"Observed","HAVO"
"1171","Hot Springs NP",1980,0.0131666666666667,"Predicted","HOSP"
"1172","Hot Springs NP",1981,0.0129166666666667,"Predicted","HOSP"
"1173","Hot Springs NP",1982,0.0149166666666667,"Predicted","HOSP"
"1174","Hot Springs NP",1983,0.0134166666666667,"Predicted","HOSP"
"1175","Hot Springs NP",1984,0.0146666666666667,"Predicted","HOSP"
"1176","Hot Springs NP",1985,0.0164166666666667,"Predicted","HOSP"
"1177","Hot Springs NP",1986,0.0155833333333333,"Predicted","HOSP"
"1178","Hot Springs NP",1987,0.0175,"Predicted","HOSP"
"1179","Hot Springs NP",1988,0.01725,"Predicted","HOSP"
"1180","Hot Springs NP",1989,0.0184166666666667,"Predicted","HOSP"
"1181","Hot Springs NP",1990,0.0184166666666667,"Predicted","HOSP"
"1182","Hot Springs NP",1991,0.0203333333333333,"Predicted","HOSP"
"1183","Hot Springs NP",1992,0.0189166666666667,"Predicted","HOSP"
"1184","Hot Springs NP",1993,0.0211666666666667,"Predicted","HOSP"
"1185","Hot Springs NP",1994,0.0223333333333333,"Predicted","HOSP"
"1186","Hot Springs NP",1995,0.0244166666666667,"Predicted","HOSP"
"1187","Hot Springs NP",1996,0.0276666666666667,"Predicted","HOSP"
"1188","Hot Springs NP",1997,0.02475,"Predicted","HOSP"
"1189","Hot Springs NP",1998,0.0251666666666667,"Predicted","HOSP"
"1190","Hot Springs NP",1999,0,"Observed","HOSP"
"1191","Hot Springs NP",2000,0,"Observed","HOSP"
"1192","Hot Springs NP",2001,0,"Observed","HOSP"
"1193","Hot Springs NP",2002,0,"Observed","HOSP"
"1194","Hot Springs NP",2003,0,"Observed","HOSP"
"1195","Hot Springs NP",2004,0,"Observed","HOSP"
"1196","Hot Springs NP",2005,0,"Observed","HOSP"
"1197","Hot Springs NP",2006,0,"Observed","HOSP"
"1198","Hot Springs NP",2007,0,"Observed","HOSP"
"1199","Hot Springs NP",2008,0,"Observed","HOSP"
"1200","Hot Springs NP",2009,0,"Observed","HOSP"
"1201","Hot Springs NP",2010,0,"Observed","HOSP"
"1202","Hot Springs NP",2011,0,"Observed","HOSP"
"1203","Hot Springs NP",2012,0,"Observed","HOSP"
"1204","Hot Springs NP",2013,0,"Observed","HOSP"
"1205","Hot Springs NP",2014,0,"Observed","HOSP"
"1206","Hot Springs NP",2015,0,"Observed","HOSP"
"1207","Hot Springs NP",2016,0,"Observed","HOSP"
"1208","Hot Springs NP",2017,0,"Observed","HOSP"
"1209","Hot Springs NP",2018,0,"Observed","HOSP"
"1210","Indiana Dunes NP",1980,0.0105833333333333,"Predicted","INDU"
"1211","Indiana Dunes NP",1981,0.0139166666666667,"Predicted","INDU"
"1212","Indiana Dunes NP",1982,0.0130833333333333,"Predicted","INDU"
"1213","Indiana Dunes NP",1983,0.0124166666666667,"Predicted","INDU"
"1214","Indiana Dunes NP",1984,0.0145833333333333,"Predicted","INDU"
"1215","Indiana Dunes NP",1985,0.0145833333333333,"Predicted","INDU"
"1216","Indiana Dunes NP",1986,0.0165833333333333,"Predicted","INDU"
"1217","Indiana Dunes NP",1987,0.0165833333333333,"Predicted","INDU"
"1218","Indiana Dunes NP",1988,0.0179166666666667,"Predicted","INDU"
"1219","Indiana Dunes NP",1989,0.01875,"Predicted","INDU"
"1220","Indiana Dunes NP",1990,0.0175,"Predicted","INDU"
"1221","Indiana Dunes NP",1991,0.0193333333333333,"Predicted","INDU"
"1222","Indiana Dunes NP",1992,0.0200833333333333,"Predicted","INDU"
"1223","Indiana Dunes NP",1993,0.0196666666666667,"Predicted","INDU"
"1224","Indiana Dunes NP",1994,0.02275,"Predicted","INDU"
"1225","Indiana Dunes NP",1995,0.02325,"Predicted","INDU"
"1226","Indiana Dunes NP",1996,0.0260833333333333,"Predicted","INDU"
"1227","Indiana Dunes NP",1997,0,"Observed","INDU"
"1228","Indiana Dunes NP",1998,0,"Observed","INDU"
"1229","Indiana Dunes NP",1999,0,"Observed","INDU"
"1230","Indiana Dunes NP",2000,0,"Observed","INDU"
"1231","Indiana Dunes NP",2001,0,"Observed","INDU"
"1232","Indiana Dunes NP",2002,0,"Observed","INDU"
"1233","Indiana Dunes NP",2003,0,"Observed","INDU"
"1234","Indiana Dunes NP",2004,0,"Observed","INDU"
"1235","Indiana Dunes NP",2005,0,"Observed","INDU"
"1236","Indiana Dunes NP",2006,0,"Observed","INDU"
"1237","Indiana Dunes NP",2007,0,"Observed","INDU"
"1238","Indiana Dunes NP",2008,0,"Observed","INDU"
"1239","Indiana Dunes NP",2009,0,"Observed","INDU"
"1240","Indiana Dunes NP",2010,0,"Observed","INDU"
"1241","Indiana Dunes NP",2011,0,"Observed","INDU"
"1242","Indiana Dunes NP",2012,0,"Observed","INDU"
"1243","Indiana Dunes NP",2013,0,"Observed","INDU"
"1244","Indiana Dunes NP",2014,0,"Observed","INDU"
"1245","Indiana Dunes NP",2015,0,"Observed","INDU"
"1246","Indiana Dunes NP",2016,0,"Observed","INDU"
"1247","Indiana Dunes NP",2017,0,"Observed","INDU"
"1248","Indiana Dunes NP",2018,0,"Observed","INDU"
"1249","Isle Royale NP",1980,1.3125,"Predicted","ISRO"
"1250","Isle Royale NP",1981,1.37541666666667,"Predicted","ISRO"
"1251","Isle Royale NP",1982,1.42283333333333,"Predicted","ISRO"
"1252","Isle Royale NP",1983,1.487,"Predicted","ISRO"
"1253","Isle Royale NP",1984,1.56416666666667,"Predicted","ISRO"
"1254","Isle Royale NP",1985,1.60625,"Predicted","ISRO"
"1255","Isle Royale NP",1986,1.67366666666667,"Predicted","ISRO"
"1256","Isle Royale NP",1987,1.76883333333333,"Predicted","ISRO"
"1257","Isle Royale NP",1988,1.84283333333333,"Predicted","ISRO"
"1258","Isle Royale NP",1989,1.905,"Predicted","ISRO"
"1259","Isle Royale NP",1990,1.97308333333333,"Predicted","ISRO"
"1260","Isle Royale NP",1991,2.075,"Predicted","ISRO"
"1261","Isle Royale NP",1992,2.14925,"Predicted","ISRO"
"1262","Isle Royale NP",1993,2.27433333333333,"Predicted","ISRO"
"1263","Isle Royale NP",1994,2.34858333333333,"Predicted","ISRO"
"1264","Isle Royale NP",1995,2.43941666666667,"Predicted","ISRO"
"1265","Isle Royale NP",1996,2.5765,"Predicted","ISRO"
"1266","Isle Royale NP",1997,4,"Observed","ISRO"
"1267","Isle Royale NP",1998,4,"Observed","ISRO"
"1268","Isle Royale NP",1999,4,"Observed","ISRO"
"1269","Isle Royale NP",2000,4,"Observed","ISRO"
"1270","Isle Royale NP",2001,4,"Observed","ISRO"
"1271","Isle Royale NP",2002,4,"Observed","ISRO"
"1272","Isle Royale NP",2003,4,"Observed","ISRO"
"1273","Isle Royale NP",2004,4,"Observed","ISRO"
"1274","Isle Royale NP",2005,4,"Observed","ISRO"
"1275","Isle Royale NP",2006,4,"Observed","ISRO"
"1276","Isle Royale NP",2007,4,"Observed","ISRO"
"1277","Isle Royale NP",2008,4,"Observed","ISRO"
"1278","Isle Royale NP",2009,4,"Observed","ISRO"
"1279","Isle Royale NP",2010,4,"Observed","ISRO"
"1280","Isle Royale NP",2011,4,"Observed","ISRO"
"1281","Isle Royale NP",2012,4,"Observed","ISRO"
"1282","Isle Royale NP",2013,4,"Observed","ISRO"
"1283","Isle Royale NP",2014,4,"Observed","ISRO"
"1284","Isle Royale NP",2015,4,"Observed","ISRO"
"1285","Isle Royale NP",2016,4,"Observed","ISRO"
"1286","Isle Royale NP",2017,7,"Observed","ISRO"
"1287","Isle Royale NP",2018,7,"Observed","ISRO"
"1288","Joshua Tree NP",1980,1.82841666666667,"Predicted","JOTR"
"1289","Joshua Tree NP",1981,1.953,"Predicted","JOTR"
"1290","Joshua Tree NP",1982,2.0095,"Predicted","JOTR"
"1291","Joshua Tree NP",1983,2.11458333333333,"Predicted","JOTR"
"1292","Joshua Tree NP",1984,2.19033333333333,"Predicted","JOTR"
"1293","Joshua Tree NP",1985,2.26441666666667,"Predicted","JOTR"
"1294","Joshua Tree NP",1986,2.37025,"Predicted","JOTR"
"1295","Joshua Tree NP",1987,2.46416666666667,"Predicted","JOTR"
"1296","Joshua Tree NP",1988,2.57158333333333,"Predicted","JOTR"
"1297","Joshua Tree NP",1989,2.69591666666667,"Predicted","JOTR"
"1298","Joshua Tree NP",1990,2.78783333333333,"Predicted","JOTR"
"1299","Joshua Tree NP",1991,2.93141666666667,"Predicted","JOTR"
"1300","Joshua Tree NP",1992,3.05116666666667,"Predicted","JOTR"
"1301","Joshua Tree NP",1993,3.16858333333333,"Predicted","JOTR"
"1302","Joshua Tree NP",1994,3.29266666666667,"Predicted","JOTR"
"1303","Joshua Tree NP",1995,3.45816666666667,"Predicted","JOTR"
"1304","Joshua Tree NP",1996,3.58066666666667,"Predicted","JOTR"
"1305","Joshua Tree NP",1997,5,"Observed","JOTR"
"1306","Joshua Tree NP",1998,5,"Observed","JOTR"
"1307","Joshua Tree NP",1999,5,"Observed","JOTR"
"1308","Joshua Tree NP",2000,5,"Observed","JOTR"
"1309","Joshua Tree NP",2001,5,"Observed","JOTR"
"1310","Joshua Tree NP",2002,5,"Observed","JOTR"
