ParkName,UnitCode,Region,State,Year,Month,RecreationVisits
Arches NP,ARCH,Intermountain ,UT,2015,5,"179,804"
Arches NP,ARCH,Intermountain ,UT,2015,6,"189,073"
Arches NP,ARCH,Intermountain ,UT,2015,7,"195,748"
Arches NP,ARCH,Intermountain ,UT,2015,8,"173,186"
Arches NP,ARCH,Intermountain ,UT,2015,9,"171,711"
Arches NP,ARCH,Intermountain ,UT,2015,10,"115,859"
Arches NP,ARCH,Intermountain ,UT,2015,11,"49,087"
Arches NP,ARCH,Intermountain ,UT,2015,12,"27,273"
Arches NP,ARCH,Intermountain ,UT,2016,1,"20,311"
Arches NP,ARCH,Intermountain ,UT,2016,2,"33,200"
Arches NP,ARCH,Intermountain ,UT,2016,3,"119,122"
Arches NP,ARCH,Intermountain ,UT,2016,4,"151,112"
Arches NP,ARCH,Intermountain ,UT,2016,5,"201,718"
Arches NP,ARCH,Intermountain ,UT,2016,6,"211,706"
Arches NP,ARCH,Intermountain ,UT,2016,7,"210,359"
Arches NP,ARCH,Intermountain ,UT,2016,8,"188,340"
Arches NP,ARCH,Intermountain ,UT,2016,9,"200,906"
Arches NP,ARCH,Intermountain ,UT,2016,10,"146,250"
Arches NP,ARCH,Intermountain ,UT,2016,11,"69,404"
Arches NP,ARCH,Intermountain ,UT,2016,12,"33,290"
Arches NP,ARCH,Intermountain ,UT,2017,1,"21,549"
Arches NP,ARCH,Intermountain ,UT,2017,2,"38,248"
Arches NP,ARCH,Intermountain ,UT,2017,3,"128,508"
Arches NP,ARCH,Intermountain ,UT,2017,4,"155,286"
Arches NP,ARCH,Intermountain ,UT,2017,5,"188,726"
Arches NP,ARCH,Intermountain ,UT,2017,6,"193,060"
Arches NP,ARCH,Intermountain ,UT,2017,7,"192,767"
Arches NP,ARCH,Intermountain ,UT,2017,8,"177,764"
Arches NP,ARCH,Intermountain ,UT,2017,9,"187,603"
Arches NP,ARCH,Intermountain ,UT,2017,10,"138,325"
Arches NP,ARCH,Intermountain ,UT,2017,11,"72,867"
Arches NP,ARCH,Intermountain ,UT,2017,12,"44,325"
Arches NP,ARCH,Intermountain ,UT,2018,1,"31,810"
Arches NP,ARCH,Intermountain ,UT,2018,2,"40,325"
Arches NP,ARCH,Intermountain ,UT,2018,3,"134,951"
Arches NP,ARCH,Intermountain ,UT,2018,4,"167,156"
Arches NP,ARCH,Intermountain ,UT,2018,5,"215,255"
Arches NP,ARCH,Intermountain ,UT,2018,6,"214,443"
Arches NP,ARCH,Intermountain ,UT,2018,7,"205,493"
Arches NP,ARCH,Intermountain ,UT,2018,8,"183,840"
Arches NP,ARCH,Intermountain ,UT,2018,9,"206,254"
Arches NP,ARCH,Intermountain ,UT,2018,10,"147,996"
Arches NP,ARCH,Intermountain ,UT,2018,11,"74,155"
Arches NP,ARCH,Intermountain ,UT,2018,12,"41,879"
Arches NP,ARCH,Intermountain ,UT,2019,1,"21,499"
Arches NP,ARCH,Intermountain ,UT,2019,2,"30,239"
Arches NP,ARCH,Intermountain ,UT,2019,3,"132,191"
Arches NP,ARCH,Intermountain ,UT,2019,4,"168,788"
Arches NP,ARCH,Intermountain ,UT,2019,5,"217,474"
Arches NP,ARCH,Intermountain ,UT,2019,6,"225,206"
Arches NP,ARCH,Intermountain ,UT,2019,7,"208,993"
Arches NP,ARCH,Intermountain ,UT,2019,8,"184,890"
Arches NP,ARCH,Intermountain ,UT,2019,9,"207,857"
Arches NP,ARCH,Intermountain ,UT,2019,10,"149,764"
Arches NP,ARCH,Intermountain ,UT,2019,11,"73,420"
Arches NP,ARCH,Intermountain ,UT,2019,12,"39,381"
Big Bend NP,BIBE,Intermountain ,TX,1979,1,"22,294"
Big Bend NP,BIBE,Intermountain ,TX,1979,2,"16,796"
Big Bend NP,BIBE,Intermountain ,TX,1979,3,"45,669"
Big Bend NP,BIBE,Intermountain ,TX,1979,4,"44,866"
Big Bend NP,BIBE,Intermountain ,TX,1979,5,"18,691"
Big Bend NP,BIBE,Intermountain ,TX,1979,6,"28,633"
Big Bend NP,BIBE,Intermountain ,TX,1979,7,"15,990"
Big Bend NP,BIBE,Intermountain ,TX,1979,8,"18,432"
Big Bend NP,BIBE,Intermountain ,TX,1979,9,"19,056"
Big Bend NP,BIBE,Intermountain ,TX,1979,10,"16,633"
Big Bend NP,BIBE,Intermountain ,TX,1979,11,"26,879"
Big Bend NP,BIBE,Intermountain ,TX,1979,12,"9,002"
Big Bend NP,BIBE,Intermountain ,TX,1980,1,"23,095"
Big Bend NP,BIBE,Intermountain ,TX,1980,2,"14,945"
Big Bend NP,BIBE,Intermountain ,TX,1980,3,"30,237"
Big Bend NP,BIBE,Intermountain ,TX,1980,4,"25,430"
Big Bend NP,BIBE,Intermountain ,TX,1980,5,"14,458"
Big Bend NP,BIBE,Intermountain ,TX,1980,6,"11,467"
Big Bend NP,BIBE,Intermountain ,TX,1980,7,"8,574"
Big Bend NP,BIBE,Intermountain ,TX,1980,8,"9,197"
Big Bend NP,BIBE,Intermountain ,TX,1980,9,"9,309"
Big Bend NP,BIBE,Intermountain ,TX,1980,10,"10,343"
Big Bend NP,BIBE,Intermountain ,TX,1980,11,"9,999"
Big Bend NP,BIBE,Intermountain ,TX,1980,12,"6,954"
Big Bend NP,BIBE,Intermountain ,TX,1981,1,"12,816"
Big Bend NP,BIBE,Intermountain ,TX,1981,2,"9,092"
Big Bend NP,BIBE,Intermountain ,TX,1981,3,"25,057"
Big Bend NP,BIBE,Intermountain ,TX,1981,4,"24,094"
Big Bend NP,BIBE,Intermountain ,TX,1981,5,"17,269"
Big Bend NP,BIBE,Intermountain ,TX,1981,6,"13,084"
Big Bend NP,BIBE,Intermountain ,TX,1981,7,"12,463"
Big Bend NP,BIBE,Intermountain ,TX,1981,8,"11,407"
Big Bend NP,BIBE,Intermountain ,TX,1981,9,"10,222"
Big Bend NP,BIBE,Intermountain ,TX,1981,10,"8,615"
Big Bend NP,BIBE,Intermountain ,TX,1981,11,"12,290"
Big Bend NP,BIBE,Intermountain ,TX,1981,12,"10,923"
Big Bend NP,BIBE,Intermountain ,TX,1982,1,"13,518"
Big Bend NP,BIBE,Intermountain ,TX,1982,2,"12,016"
Big Bend NP,BIBE,Intermountain ,TX,1982,3,"24,188"
Big Bend NP,BIBE,Intermountain ,TX,1982,4,"25,565"
Big Bend NP,BIBE,Intermountain ,TX,1982,5,"16,900"
Big Bend NP,BIBE,Intermountain ,TX,1982,6,"16,763"
Big Bend NP,BIBE,Intermountain ,TX,1982,7,"12,623"
Big Bend NP,BIBE,Intermountain ,TX,1982,8,"12,969"
Big Bend NP,BIBE,Intermountain ,TX,1982,9,"9,395"
Big Bend NP,BIBE,Intermountain ,TX,1982,10,"13,289"
Big Bend NP,BIBE,Intermountain ,TX,1982,11,"13,937"
Big Bend NP,BIBE,Intermountain ,TX,1982,12,"8,981"
Big Bend NP,BIBE,Intermountain ,TX,1983,1,"10,415"
Big Bend NP,BIBE,Intermountain ,TX,1983,2,"10,141"
Big Bend NP,BIBE,Intermountain ,TX,1983,3,"20,173"
Big Bend NP,BIBE,Intermountain ,TX,1983,4,"20,457"
Big Bend NP,BIBE,Intermountain ,TX,1983,5,"15,563"
Big Bend NP,BIBE,Intermountain ,TX,1983,6,"14,586"
Big Bend NP,BIBE,Intermountain ,TX,1983,7,"14,103"
Big Bend NP,BIBE,Intermountain ,TX,1983,8,"11,294"
Big Bend NP,BIBE,Intermountain ,TX,1983,9,"10,003"
Big Bend NP,BIBE,Intermountain ,TX,1983,10,"12,502"
Big Bend NP,BIBE,Intermountain ,TX,1983,11,"16,490"
Big Bend NP,BIBE,Intermountain ,TX,1983,12,"9,199"
Big Bend NP,BIBE,Intermountain ,TX,1984,1,"9,320"
Big Bend NP,BIBE,Intermountain ,TX,1984,2,"14,211"
Big Bend NP,BIBE,Intermountain ,TX,1984,3,"31,219"
Big Bend NP,BIBE,Intermountain ,TX,1984,4,"24,484"
Big Bend NP,BIBE,Intermountain ,TX,1984,5,"13,477"
Big Bend NP,BIBE,Intermountain ,TX,1984,6,"13,121"
Big Bend NP,BIBE,Intermountain ,TX,1984,7,"9,465"
Big Bend NP,BIBE,Intermountain ,TX,1984,8,"10,769"
Big Bend NP,BIBE,Intermountain ,TX,1984,9,"7,683"
Big Bend NP,BIBE,Intermountain ,TX,1984,10,"9,323"
Big Bend NP,BIBE,Intermountain ,TX,1984,11,"14,548"
Big Bend NP,BIBE,Intermountain ,TX,1984,12,"10,045"
Big Bend NP,BIBE,Intermountain ,TX,1985,1,"11,530"
Big Bend NP,BIBE,Intermountain ,TX,1985,2,"12,586"
Big Bend NP,BIBE,Intermountain ,TX,1985,3,"27,573"
Big Bend NP,BIBE,Intermountain ,TX,1985,4,"28,268"
Big Bend NP,BIBE,Intermountain ,TX,1985,5,"16,351"
Big Bend NP,BIBE,Intermountain ,TX,1985,6,"15,597"
Big Bend NP,BIBE,Intermountain ,TX,1985,7,"10,093"
Big Bend NP,BIBE,Intermountain ,TX,1985,8,"11,927"
Big Bend NP,BIBE,Intermountain ,TX,1985,9,"11,109"
Big Bend NP,BIBE,Intermountain ,TX,1985,10,"14,360"
Big Bend NP,BIBE,Intermountain ,TX,1985,11,"15,559"
Big Bend NP,BIBE,Intermountain ,TX,1985,12,"13,092"
Big Bend NP,BIBE,Intermountain ,TX,1986,1,"11,279"
Big Bend NP,BIBE,Intermountain ,TX,1986,2,"13,792"
Big Bend NP,BIBE,Intermountain ,TX,1986,3,"30,013"
Big Bend NP,BIBE,Intermountain ,TX,1986,4,"32,280"
Big Bend NP,BIBE,Intermountain ,TX,1986,5,"18,883"
Big Bend NP,BIBE,Intermountain ,TX,1986,6,"17,504"
Big Bend NP,BIBE,Intermountain ,TX,1986,7,"13,629"
Big Bend NP,BIBE,Intermountain ,TX,1986,8,"11,578"
Big Bend NP,BIBE,Intermountain ,TX,1986,9,"11,085"
Big Bend NP,BIBE,Intermountain ,TX,1986,10,"12,262"
Big Bend NP,BIBE,Intermountain ,TX,1986,11,"14,338"
Big Bend NP,BIBE,Intermountain ,TX,1986,12,"13,979"
Big Bend NP,BIBE,Intermountain ,TX,1987,1,"15,723"
Big Bend NP,BIBE,Intermountain ,TX,1987,2,"19,487"
Big Bend NP,BIBE,Intermountain ,TX,1987,3,"30,745"
Big Bend NP,BIBE,Intermountain ,TX,1987,4,"31,975"
Big Bend NP,BIBE,Intermountain ,TX,1987,5,"27,676"
Big Bend NP,BIBE,Intermountain ,TX,1987,6,"21,198"
Big Bend NP,BIBE,Intermountain ,TX,1987,7,"13,397"
Big Bend NP,BIBE,Intermountain ,TX,1987,8,"11,640"
Big Bend NP,BIBE,Intermountain ,TX,1987,9,"10,020"
Big Bend NP,BIBE,Intermountain ,TX,1987,10,"17,159"
Big Bend NP,BIBE,Intermountain ,TX,1987,11,"18,394"
Big Bend NP,BIBE,Intermountain ,TX,1987,12,"10,507"
Big Bend NP,BIBE,Intermountain ,TX,1988,1,"7,488"
Big Bend NP,BIBE,Intermountain ,TX,1988,2,"11,925"
Big Bend NP,BIBE,Intermountain ,TX,1988,3,"35,212"
Big Bend NP,BIBE,Intermountain ,TX,1988,4,"36,714"
Big Bend NP,BIBE,Intermountain ,TX,1988,5,"23,661"
Big Bend NP,BIBE,Intermountain ,TX,1988,6,"22,719"
Big Bend NP,BIBE,Intermountain ,TX,1988,7,"17,217"
Big Bend NP,BIBE,Intermountain ,TX,1988,8,"15,373"
Big Bend NP,BIBE,Intermountain ,TX,1988,9,"15,799"
Big Bend NP,BIBE,Intermountain ,TX,1988,10,"17,243"
Big Bend NP,BIBE,Intermountain ,TX,1988,11,"22,089"
Big Bend NP,BIBE,Intermountain ,TX,1988,12,"14,155"
Big Bend NP,BIBE,Intermountain ,TX,1989,1,"15,999"
Big Bend NP,BIBE,Intermountain ,TX,1989,2,"24,554"
Big Bend NP,BIBE,Intermountain ,TX,1989,3,"38,906"
Big Bend NP,BIBE,Intermountain ,TX,1989,4,"35,090"
Big Bend NP,BIBE,Intermountain ,TX,1989,5,"18,780"
Big Bend NP,BIBE,Intermountain ,TX,1989,6,"21,350"
Big Bend NP,BIBE,Intermountain ,TX,1989,7,"22,965"
Big Bend NP,BIBE,Intermountain ,TX,1989,8,"12,777"
Big Bend NP,BIBE,Intermountain ,TX,1989,9,"16,539"
Big Bend NP,BIBE,Intermountain ,TX,1989,10,"24,827"
Big Bend NP,BIBE,Intermountain ,TX,1989,11,"28,475"
Big Bend NP,BIBE,Intermountain ,TX,1989,12,"21,466"
Big Bend NP,BIBE,Intermountain ,TX,1990,1,"16,452"
Big Bend NP,BIBE,Intermountain ,TX,1990,2,"19,836"
Big Bend NP,BIBE,Intermountain ,TX,1990,3,"39,005"
Big Bend NP,BIBE,Intermountain ,TX,1990,4,"32,422"
Big Bend NP,BIBE,Intermountain ,TX,1990,5,"16,292"
Big Bend NP,BIBE,Intermountain ,TX,1990,6,"18,026"
Big Bend NP,BIBE,Intermountain ,TX,1990,7,"12,267"
Big Bend NP,BIBE,Intermountain ,TX,1990,8,"6,255"
Big Bend NP,BIBE,Intermountain ,TX,1990,9,"16,539"
Big Bend NP,BIBE,Intermountain ,TX,1990,10,"24,827"
Big Bend NP,BIBE,Intermountain ,TX,1990,11,"23,786"
Big Bend NP,BIBE,Intermountain ,TX,1990,12,"31,671"
Big Bend NP,BIBE,Intermountain ,TX,1991,1,"17,977"
Big Bend NP,BIBE,Intermountain ,TX,1991,2,"22,600"
Big Bend NP,BIBE,Intermountain ,TX,1991,3,"40,896"
Big Bend NP,BIBE,Intermountain ,TX,1991,4,"53,221"
Big Bend NP,BIBE,Intermountain ,TX,1991,5,"24,502"
Big Bend NP,BIBE,Intermountain ,TX,1991,6,"23,287"
Big Bend NP,BIBE,Intermountain ,TX,1991,7,"15,938"
Big Bend NP,BIBE,Intermountain ,TX,1991,8,"21,048"
Big Bend NP,BIBE,Intermountain ,TX,1991,9,"13,096"
Big Bend NP,BIBE,Intermountain ,TX,1991,10,"20,709"
Big Bend NP,BIBE,Intermountain ,TX,1991,11,"24,073"
Big Bend NP,BIBE,Intermountain ,TX,1991,12,"19,123"
Big Bend NP,BIBE,Intermountain ,TX,1992,1,"23,838"
Big Bend NP,BIBE,Intermountain ,TX,1992,2,"25,624"
Big Bend NP,BIBE,Intermountain ,TX,1992,3,"35,180"
Big Bend NP,BIBE,Intermountain ,TX,1992,4,"46,568"
Big Bend NP,BIBE,Intermountain ,TX,1992,5,"28,153"
Big Bend NP,BIBE,Intermountain ,TX,1992,6,"21,756"
Big Bend NP,BIBE,Intermountain ,TX,1992,7,"18,954"
Big Bend NP,BIBE,Intermountain ,TX,1992,8,"16,611"
Big Bend NP,BIBE,Intermountain ,TX,1992,9,"12,824"
Big Bend NP,BIBE,Intermountain ,TX,1992,10,"22,492"
Big Bend NP,BIBE,Intermountain ,TX,1992,11,"23,412"
Big Bend NP,BIBE,Intermountain ,TX,1992,12,"19,123"
Big Bend NP,BIBE,Intermountain ,TX,1993,1,"26,182"
Big Bend NP,BIBE,Intermountain ,TX,1993,2,"25,205"
Big Bend NP,BIBE,Intermountain ,TX,1993,3,"54,643"
Big Bend NP,BIBE,Intermountain ,TX,1993,4,"45,573"
Big Bend NP,BIBE,Intermountain ,TX,1993,5,"26,348"
Big Bend NP,BIBE,Intermountain ,TX,1993,6,"24,032"
Big Bend NP,BIBE,Intermountain ,TX,1993,7,"18,426"
Big Bend NP,BIBE,Intermountain ,TX,1993,8,"15,839"
Big Bend NP,BIBE,Intermountain ,TX,1993,9,"18,372"
Big Bend NP,BIBE,Intermountain ,TX,1993,10,"21,299"
Big Bend NP,BIBE,Intermountain ,TX,1993,11,"31,317"
Big Bend NP,BIBE,Intermountain ,TX,1993,12,"20,671"
Big Bend NP,BIBE,Intermountain ,TX,1994,1,"25,516"
Big Bend NP,BIBE,Intermountain ,TX,1994,2,"30,867"
Big Bend NP,BIBE,Intermountain ,TX,1994,3,"56,015"
Big Bend NP,BIBE,Intermountain ,TX,1994,4,"45,289"
Big Bend NP,BIBE,Intermountain ,TX,1994,5,"28,750"
Big Bend NP,BIBE,Intermountain ,TX,1994,6,"29,870"
Big Bend NP,BIBE,Intermountain ,TX,1994,7,"13,092"
Big Bend NP,BIBE,Intermountain ,TX,1994,8,"17,400"
Big Bend NP,BIBE,Intermountain ,TX,1994,9,"17,816"
Big Bend NP,BIBE,Intermountain ,TX,1994,10,"20,827"
Big Bend NP,BIBE,Intermountain ,TX,1994,11,"31,664"
Big Bend NP,BIBE,Intermountain ,TX,1994,12,"13,311"
Big Bend NP,BIBE,Intermountain ,TX,1995,1,"23,945"
Big Bend NP,BIBE,Intermountain ,TX,1995,2,"31,503"
Big Bend NP,BIBE,Intermountain ,TX,1995,3,"64,318"
Big Bend NP,BIBE,Intermountain ,TX,1995,4,"37,136"
Big Bend NP,BIBE,Intermountain ,TX,1995,5,"25,568"
Big Bend NP,BIBE,Intermountain ,TX,1995,6,"19,940"
Big Bend NP,BIBE,Intermountain ,TX,1995,7,"17,250"
Big Bend NP,BIBE,Intermountain ,TX,1995,8,"13,652"
Big Bend NP,BIBE,Intermountain ,TX,1995,9,"14,497"
Big Bend NP,BIBE,Intermountain ,TX,1995,10,"24,209"
Big Bend NP,BIBE,Intermountain ,TX,1995,11,"18,890"
Big Bend NP,BIBE,Intermountain ,TX,1995,12,"4,552"
Big Bend NP,BIBE,Intermountain ,TX,1996,1,"12,351"
Big Bend NP,BIBE,Intermountain ,TX,1996,2,"21,681"
Big Bend NP,BIBE,Intermountain ,TX,1996,3,"39,703"
Big Bend NP,BIBE,Intermountain ,TX,1996,4,"38,100"
Big Bend NP,BIBE,Intermountain ,TX,1996,5,"28,018"
Big Bend NP,BIBE,Intermountain ,TX,1996,6,"24,114"
Big Bend NP,BIBE,Intermountain ,TX,1996,7,"17,008"
Big Bend NP,BIBE,Intermountain ,TX,1996,8,"15,820"
Big Bend NP,BIBE,Intermountain ,TX,1996,9,"15,954"
Big Bend NP,BIBE,Intermountain ,TX,1996,10,"22,198"
Big Bend NP,BIBE,Intermountain ,TX,1996,11,"26,188"
Big Bend NP,BIBE,Intermountain ,TX,1996,12,"18,319"
Big Bend NP,BIBE,Intermountain ,TX,1997,1,"23,729"
Big Bend NP,BIBE,Intermountain ,TX,1997,2,"27,249"
Big Bend NP,BIBE,Intermountain ,TX,1997,3,"49,984"
Big Bend NP,BIBE,Intermountain ,TX,1997,4,"39,816"
Big Bend NP,BIBE,Intermountain ,TX,1997,5,"29,506"
Big Bend NP,BIBE,Intermountain ,TX,1997,6,"20,799"
Big Bend NP,BIBE,Intermountain ,TX,1997,7,"16,292"
Big Bend NP,BIBE,Intermountain ,TX,1997,8,"9,190"
Big Bend NP,BIBE,Intermountain ,TX,1997,9,"13,579"
Big Bend NP,BIBE,Intermountain ,TX,1997,10,"24,675"
Big Bend NP,BIBE,Intermountain ,TX,1997,11,"24,397"
Big Bend NP,BIBE,Intermountain ,TX,1997,12,"26,666"
Big Bend NP,BIBE,Intermountain ,TX,1998,1,"27,089"
Big Bend NP,BIBE,Intermountain ,TX,1998,2,"29,133"
Big Bend NP,BIBE,Intermountain ,TX,1998,3,"52,310"
Big Bend NP,BIBE,Intermountain ,TX,1998,4,"45,769"
Big Bend NP,BIBE,Intermountain ,TX,1998,5,"27,858"
Big Bend NP,BIBE,Intermountain ,TX,1998,6,"22,319"
Big Bend NP,BIBE,Intermountain ,TX,1998,7,"11,138"
Big Bend NP,BIBE,Intermountain ,TX,1998,8,"13,217"
Big Bend NP,BIBE,Intermountain ,TX,1998,9,"17,701"
Big Bend NP,BIBE,Intermountain ,TX,1998,10,"30,007"
Big Bend NP,BIBE,Intermountain ,TX,1998,11,"27,028"
Big Bend NP,BIBE,Intermountain ,TX,1998,12,"34,873"
Big Bend NP,BIBE,Intermountain ,TX,1999,1,"22,645"
Big Bend NP,BIBE,Intermountain ,TX,1999,2,"28,894"
Big Bend NP,BIBE,Intermountain ,TX,1999,3,"57,050"
Big Bend NP,BIBE,Intermountain ,TX,1999,4,"41,122"
Big Bend NP,BIBE,Intermountain ,TX,1999,5,"30,280"
Big Bend NP,BIBE,Intermountain ,TX,1999,6,"17,512"
Big Bend NP,BIBE,Intermountain ,TX,1999,7,"10,675"
Big Bend NP,BIBE,Intermountain ,TX,1999,8,"13,410"
Big Bend NP,BIBE,Intermountain ,TX,1999,9,"16,658"
Big Bend NP,BIBE,Intermountain ,TX,1999,10,"23,716"
Big Bend NP,BIBE,Intermountain ,TX,1999,11,"30,843"
Big Bend NP,BIBE,Intermountain ,TX,1999,12,"34,844"
Big Bend NP,BIBE,Intermountain ,TX,2000,1,"23,865"
Big Bend NP,BIBE,Intermountain ,TX,2000,2,"35,835"
Big Bend NP,BIBE,Intermountain ,TX,2000,3,"31,445"
Big Bend NP,BIBE,Intermountain ,TX,2000,4,"22,281"
Big Bend NP,BIBE,Intermountain ,TX,2000,5,"16,352"
Big Bend NP,BIBE,Intermountain ,TX,2000,6,"16,222"
Big Bend NP,BIBE,Intermountain ,TX,2000,7,"16,393"
Big Bend NP,BIBE,Intermountain ,TX,2000,8,"6,682"
Big Bend NP,BIBE,Intermountain ,TX,2000,9,"19,661"
Big Bend NP,BIBE,Intermountain ,TX,2000,10,"25,168"
Big Bend NP,BIBE,Intermountain ,TX,2000,11,"32,004"
Big Bend NP,BIBE,Intermountain ,TX,2000,12,"16,412"
Big Bend NP,BIBE,Intermountain ,TX,2001,1,"23,336"
Big Bend NP,BIBE,Intermountain ,TX,2001,2,"31,723"
Big Bend NP,BIBE,Intermountain ,TX,2001,3,"60,987"
Big Bend NP,BIBE,Intermountain ,TX,2001,4,"43,056"
Big Bend NP,BIBE,Intermountain ,TX,2001,5,"36,080"
Big Bend NP,BIBE,Intermountain ,TX,2001,6,"17,498"
Big Bend NP,BIBE,Intermountain ,TX,2001,7,"16,804"
Big Bend NP,BIBE,Intermountain ,TX,2001,8,"12,117"
Big Bend NP,BIBE,Intermountain ,TX,2001,9,"16,649"
Big Bend NP,BIBE,Intermountain ,TX,2001,10,"19,443"
Big Bend NP,BIBE,Intermountain ,TX,2001,11,"36,055"
Big Bend NP,BIBE,Intermountain ,TX,2001,12,"15,179"
Big Bend NP,BIBE,Intermountain ,TX,2002,1,"32,123"
Big Bend NP,BIBE,Intermountain ,TX,2002,2,"30,058"
Big Bend NP,BIBE,Intermountain ,TX,2002,3,"54,004"
Big Bend NP,BIBE,Intermountain ,TX,2002,4,"38,307"
Big Bend NP,BIBE,Intermountain ,TX,2002,5,"30,481"
Big Bend NP,BIBE,Intermountain ,TX,2002,6,"19,998"
Big Bend NP,BIBE,Intermountain ,TX,2002,7,"15,773"
Big Bend NP,BIBE,Intermountain ,TX,2002,8,"15,895"
Big Bend NP,BIBE,Intermountain ,TX,2002,9,"15,016"
Big Bend NP,BIBE,Intermountain ,TX,2002,10,"25,371"
Big Bend NP,BIBE,Intermountain ,TX,2002,11,"24,775"
Big Bend NP,BIBE,Intermountain ,TX,2002,12,"25,946"
Big Bend NP,BIBE,Intermountain ,TX,2003,1,"27,725"
Big Bend NP,BIBE,Intermountain ,TX,2003,2,"25,488"
Big Bend NP,BIBE,Intermountain ,TX,2003,3,"48,783"
Big Bend NP,BIBE,Intermountain ,TX,2003,4,"42,992"
Big Bend NP,BIBE,Intermountain ,TX,2003,5,"21,305"
Big Bend NP,BIBE,Intermountain ,TX,2003,6,"18,558"
Big Bend NP,BIBE,Intermountain ,TX,2003,7,"15,225"
Big Bend NP,BIBE,Intermountain ,TX,2003,8,"15,086"
Big Bend NP,BIBE,Intermountain ,TX,2003,9,"15,387"
Big Bend NP,BIBE,Intermountain ,TX,2003,10,"22,834"
Big Bend NP,BIBE,Intermountain ,TX,2003,11,"30,981"
Big Bend NP,BIBE,Intermountain ,TX,2003,12,"28,020"
Big Bend NP,BIBE,Intermountain ,TX,2004,1,"21,827"
Big Bend NP,BIBE,Intermountain ,TX,2004,2,"26,173"
Big Bend NP,BIBE,Intermountain ,TX,2004,3,"44,130"
Big Bend NP,BIBE,Intermountain ,TX,2004,4,"53,050"
Big Bend NP,BIBE,Intermountain ,TX,2004,5,"19,924"
Big Bend NP,BIBE,Intermountain ,TX,2004,6,"18,229"
Big Bend NP,BIBE,Intermountain ,TX,2004,7,"18,171"
Big Bend NP,BIBE,Intermountain ,TX,2004,8,"29,821"
Big Bend NP,BIBE,Intermountain ,TX,2004,9,"24,288"
Big Bend NP,BIBE,Intermountain ,TX,2004,10,"25,221"
Big Bend NP,BIBE,Intermountain ,TX,2004,11,"39,418"
Big Bend NP,BIBE,Intermountain ,TX,2004,12,"37,471"
Big Bend NP,BIBE,Intermountain ,TX,2005,1,"27,226"
Big Bend NP,BIBE,Intermountain ,TX,2005,2,"35,308"
Big Bend NP,BIBE,Intermountain ,TX,2005,3,"48,227"
Big Bend NP,BIBE,Intermountain ,TX,2005,4,"56,617"
Big Bend NP,BIBE,Intermountain ,TX,2005,5,"26,924"
Big Bend NP,BIBE,Intermountain ,TX,2005,6,"39,520"
Big Bend NP,BIBE,Intermountain ,TX,2005,7,"17,881"
Big Bend NP,BIBE,Intermountain ,TX,2005,8,"43,332"
Big Bend NP,BIBE,Intermountain ,TX,2005,9,"29,690"
Big Bend NP,BIBE,Intermountain ,TX,2005,10,"17,629"
Big Bend NP,BIBE,Intermountain ,TX,2005,11,"33,235"
Big Bend NP,BIBE,Intermountain ,TX,2005,12,"22,994"
Big Bend NP,BIBE,Intermountain ,TX,2006,1,"16,898"
Big Bend NP,BIBE,Intermountain ,TX,2006,2,"27,261"
Big Bend NP,BIBE,Intermountain ,TX,2006,3,"46,614"
Big Bend NP,BIBE,Intermountain ,TX,2006,4,"38,497"
Big Bend NP,BIBE,Intermountain ,TX,2006,5,"24,876"
Big Bend NP,BIBE,Intermountain ,TX,2006,6,"18,796"
Big Bend NP,BIBE,Intermountain ,TX,2006,7,"14,555"
Big Bend NP,BIBE,Intermountain ,TX,2006,8,"19,619"
Big Bend NP,BIBE,Intermountain ,TX,2006,9,"12,935"
Big Bend NP,BIBE,Intermountain ,TX,2006,10,"22,837"
Big Bend NP,BIBE,Intermountain ,TX,2006,11,"40,705"
Big Bend NP,BIBE,Intermountain ,TX,2006,12,"15,124"
Big Bend NP,BIBE,Intermountain ,TX,2007,1,"23,310"
Big Bend NP,BIBE,Intermountain ,TX,2007,2,"36,824"
Big Bend NP,BIBE,Intermountain ,TX,2007,3,"80,773"
Big Bend NP,BIBE,Intermountain ,TX,2007,4,"36,261"
Big Bend NP,BIBE,Intermountain ,TX,2007,5,"17,461"
Big Bend NP,BIBE,Intermountain ,TX,2007,6,"17,264"
Big Bend NP,BIBE,Intermountain ,TX,2007,7,"20,924"
Big Bend NP,BIBE,Intermountain ,TX,2007,8,"14,233"
Big Bend NP,BIBE,Intermountain ,TX,2007,9,"23,148"
Big Bend NP,BIBE,Intermountain ,TX,2007,10,"33,960"
Big Bend NP,BIBE,Intermountain ,TX,2007,11,"29,212"
Big Bend NP,BIBE,Intermountain ,TX,2007,12,"31,486"
Big Bend NP,BIBE,Intermountain ,TX,2008,1,"23,357"
Big Bend NP,BIBE,Intermountain ,TX,2008,2,"31,187"
Big Bend NP,BIBE,Intermountain ,TX,2008,3,"50,880"
Big Bend NP,BIBE,Intermountain ,TX,2008,4,"54,293"
Big Bend NP,BIBE,Intermountain ,TX,2008,5,"42,056"
Big Bend NP,BIBE,Intermountain ,TX,2008,6,"20,538"
Big Bend NP,BIBE,Intermountain ,TX,2008,7,"14,128"
Big Bend NP,BIBE,Intermountain ,TX,2008,8,"14,082"
Big Bend NP,BIBE,Intermountain ,TX,2008,9,"21,681"
Big Bend NP,BIBE,Intermountain ,TX,2008,10,"27,794"
